Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Temporal_distance,Condition,Task
7,1,2.0,2.0,3.762475736,0.8564541416000001,6.0,Incongruent,N
7,2,2.0,3.0,4.016986913,0.43908869429999997,1.0,Incongruent,N
7,2,2.0,2.0,4.412312224,0.458485951,7.0,Congruent,N
7,2,2.0,4.0,3.2364395289999996,0.2906063611,1.0,Incongruent,N
7,2,1.0,1.0,3.484058692,0.130370914,1.0,Congruent,N
7,2,2.0,2.0,3.1374781420000004,0.8875310634,1.0,Incongruent,N
7,2,2.0,2.0,3.714221704,0.40831069989999996,7.0,Congruent,N
7,1,1.0,3.0,2.541478126,0.3718287055,4.0,Congruent,N
7,1,1.0,3.0,2.292365287,1.338417134,3.0,Incongruent,N
7,1,1.0,2.0,3.7213404789999998,0.3436348952,3.0,Incongruent,N
7,1,1.0,1.0,5.327564972,0.6056372225,5.0,Congruent,N
7,1,1.0,3.0,2.528262769,0.26244334169999994,4.0,Incongruent,N
7,2,2.0,4.0,2.20227711,0.37630299710000004,7.0,Congruent,N
7,1,1.0,2.0,2.40941917,1.2554256000000001,6.0,Congruent,N
7,1,2.0,1.0,3.9255147520000007,0.9547115092,7.0,Incongruent,N
7,2,2.0,3.0,3.6651485079999997,0.5035800748,3.0,Congruent,N
7,2,2.0,2.0,3.6885004610000003,1.190500582,3.0,Incongruent,N
7,1,1.0,1.0,2.312268989,0.3025535215,5.0,Congruent,N
7,2,2.0,2.0,3.087702851,1.117791579,6.0,Incongruent,N
7,2,2.0,4.0,1.6194902070000001,0.29744833880000005,7.0,Incongruent,N
7,2,2.0,3.0,2.949122654,1.7552559289999998,3.0,Incongruent,N
7,1,1.0,1.0,4.575295432,0.3492933506,4.0,Incongruent,N
7,2,2.0,2.0,3.204543122,0.8428368997000001,5.0,Incongruent,N
7,2,2.0,1.0,2.635007499,1.097036961,1.0,Congruent,N
7,1,1.0,4.0,2.952702087,0.3274774104,7.0,Incongruent,N
7,2,2.0,3.0,1.7777178350000002,1.3840183439999998,7.0,Congruent,N
7,2,2.0,3.0,2.717426195,1.3396615960000002,3.0,Incongruent,N
7,1,1.0,1.0,2.77289426,0.2748344031,2.0,Congruent,N
7,1,1.0,2.0,2.733552248,0.7955858146,6.0,Congruent,N
7,1,2.0,3.0,1.9221255160000001,1.0001953289999999,2.0,Incongruent,N
7,2,2.0,3.0,2.948642189,0.47475441110000005,5.0,Incongruent,N
7,1,1.0,3.0,1.613957801,0.6681214261999999,3.0,Incongruent,N
7,2,2.0,4.0,2.3298855090000004,0.3599777665,7.0,Incongruent,N
7,2,2.0,2.0,3.621881627,0.5478877495000001,4.0,Congruent,N
7,2,2.0,4.0,1.45042517,1.200602538,6.0,Incongruent,N
7,1,2.0,4.0,1.847135427,0.46111888719999994,1.0,Incongruent,N
7,1,1.0,4.0,3.6539983810000005,0.8522550428999999,5.0,Incongruent,N
7,2,2.0,2.0,2.663960495,0.47785690740000003,7.0,Congruent,N
7,1,1.0,3.0,2.4923308399999997,0.6584864642000001,6.0,Congruent,N
7,1,1.0,3.0,3.720248046,0.7662258019999999,1.0,Incongruent,N
7,2,2.0,4.0,2.137415598,0.3433815124,5.0,Incongruent,N
7,2,2.0,2.0,2.8632611590000003,1.2687192170000001,4.0,Congruent,N
7,2,2.0,2.0,2.1109505640000004,1.50109115,3.0,Incongruent,N
7,1,1.0,1.0,3.4675156810000005,0.8015941949000001,2.0,Congruent,N
7,1,1.0,2.0,3.6681781969999996,0.6747177187000001,5.0,Incongruent,N
7,2,2.0,2.0,3.1505424320000004,0.4607173235,6.0,Congruent,N
7,1,1.0,3.0,3.3119851359999997,0.41409648819999995,4.0,Congruent,N
7,2,2.0,4.0,1.579572469,0.5535157347,2.0,Incongruent,N
7,2,2.0,3.0,3.536653589,0.9267903259999999,2.0,Congruent,N
7,2,2.0,4.0,2.327895973,0.4460179125,4.0,Incongruent,N
7,2,2.0,2.0,3.623800922,0.2777890392,7.0,Congruent,N
7,1,1.0,3.0,2.934336323,0.3244765881,1.0,Incongruent,N
7,1,1.0,4.0,2.017248955,0.7273613675,5.0,Incongruent,N
7,1,1.0,3.0,2.234072484,0.5923689433,7.0,Incongruent,N
7,2,2.0,3.0,2.4711140379999996,0.07724776224,7.0,Incongruent,N
7,1,1.0,3.0,2.4778312479999998,0.34801392769999995,1.0,Incongruent,N
7,1,1.0,2.0,2.192290298,0.3338851092,2.0,Congruent,N
7,1,1.0,2.0,4.054097232,0.7000495861,7.0,Congruent,N
7,1,1.0,2.0,3.2353249649999998,2.817271535,5.0,Congruent,N
7,1,1.0,3.0,2.221177544,0.29123693149999996,7.0,Congruent,N
7,2,2.0,2.0,2.5425153920000003,0.41280936760000003,1.0,Incongruent,N
7,1,1.0,3.0,2.5539641260000003,0.8159347004,4.0,Incongruent,N
7,2,2.0,4.0,1.403694001,0.5538544337999999,2.0,Incongruent,N
7,1,1.0,1.0,2.367122841,0.4450515297,6.0,Congruent,N
7,2,2.0,2.0,3.465317665,0.2712543284,1.0,Congruent,N
7,1,1.0,3.0,1.964775618,0.2984666811,5.0,Incongruent,N
7,2,2.0,4.0,1.350224452,0.42824198509999994,2.0,Incongruent,N
7,2,2.0,3.0,4.416044329,0.34219414130000003,1.0,Congruent,N
7,1,1.0,2.0,1.855686295,0.2780481954,6.0,Congruent,N
7,1,2.0,2.0,3.496360268,0.3906377293,2.0,Congruent,N
7,1,1.0,3.0,2.204335284,0.4586482443,7.0,Incongruent,N
7,2,2.0,3.0,1.9816313489999997,0.3558084965,7.0,Congruent,N
7,2,2.0,2.0,2.53104581,0.5451736667,2.0,Congruent,N
7,1,1.0,2.0,1.424258101,0.47039398139999994,6.0,Congruent,N
7,1,1.0,3.0,2.206103511,0.45215330489999994,4.0,Congruent,N
7,2,2.0,4.0,1.6930462769999999,0.2908520463,6.0,Incongruent,N
7,1,1.0,4.0,1.628817902,0.3790100237,4.0,Congruent,N
7,1,1.0,3.0,2.072010115,0.2701240485,3.0,Incongruent,N
7,1,2.0,4.0,1.9819158440000002,0.3712167378,2.0,Incongruent,N
7,1,1.0,1.0,2.7533475399999996,0.4792976613,3.0,Congruent,N
7,2,1.0,1.0,2.5043136020000003,0.310327563,1.0,Incongruent,N
7,1,1.0,3.0,3.495710453,0.2537074077,5.0,Congruent,N
7,2,2.0,2.0,2.433206364,0.27930035550000004,7.0,Congruent,N
7,2,1.0,1.0,4.396093478,0.35499029439999996,1.0,Congruent,N
7,1,1.0,3.0,1.47541481,0.2095466307,6.0,Incongruent,N
7,2,2.0,3.0,2.846597229,0.23734497140000002,2.0,Incongruent,N
7,2,2.0,4.0,1.042924974,0.4249941946000001,2.0,Incongruent,N
7,2,2.0,3.0,1.9729111309999998,0.26706421040000006,1.0,Incongruent,N
7,2,2.0,3.0,1.9924177600000001,0.35858640610000003,2.0,Incongruent,N
7,2,2.0,3.0,4.053763665,1.2599627560000002,4.0,Congruent,N
7,1,1.0,4.0,1.654734474,0.30883645319999997,5.0,Incongruent,N
7,2,2.0,4.0,1.598157618,0.2442761142,6.0,Incongruent,N
7,1,1.0,3.0,1.5860148079999998,0.3761926633,3.0,Congruent,N
7,2,2.0,3.0,1.886866495,0.3888470504,4.0,Congruent,N
7,2,2.0,3.0,2.1866664829999998,0.2726559523,5.0,Incongruent,N
7,1,1.0,1.0,2.7095286690000004,0.307764227,2.0,Congruent,N
7,1,2.0,2.0,2.413061467,0.2918023922,2.0,Congruent,N
7,1,1.0,2.0,3.432358654,1.023123909,1.0,Incongruent,N
7,2,2.0,2.0,2.0613330760000004,0.3234149461,4.0,Incongruent,N
7,2,2.0,4.0,1.954537349,0.3048073457,2.0,Congruent,N
7,2,2.0,1.0,5.069975674999999,1.0921094660000001,3.0,Incongruent,N
7,2,1.0,1.0,2.3744221910000003,0.3885641597,2.0,Congruent,N
7,1,1.0,2.0,2.002037005,0.27194680120000003,6.0,Congruent,N
7,2,2.0,4.0,1.617911535,0.5360127551,2.0,Congruent,N
7,2,2.0,4.0,1.757397816,0.29171547230000006,1.0,Incongruent,N
7,2,2.0,3.0,1.7440528809999998,0.36619462630000005,5.0,Congruent,N
7,2,2.0,2.0,1.5657355220000002,0.2839882585,7.0,Congruent,N
7,1,1.0,3.0,3.08724195,0.9735551726999999,6.0,Incongruent,N
7,1,1.0,3.0,3.516456733,1.010436806,2.0,Congruent,N
7,2,2.0,3.0,1.3715913599999998,0.7537061247,1.0,Incongruent,N
7,1,1.0,4.0,2.0201234070000003,0.314106816,5.0,Congruent,N
7,2,2.0,4.0,1.792804056,0.3107451636000001,3.0,Congruent,N
7,2,2.0,2.0,2.233855986,0.9040583589,3.0,Congruent,N
7,1,1.0,2.0,2.7345115739999994,0.308621559,5.0,Congruent,N
7,1,1.0,2.0,2.157738504,0.42805563650000006,1.0,Congruent,N
7,2,2.0,4.0,2.032514148,0.4947357313,3.0,Congruent,N
7,2,2.0,1.0,4.201827435,0.34418399819999995,3.0,Incongruent,N
7,1,1.0,1.0,2.4145009379999998,0.22067174029999997,2.0,Congruent,N
7,2,2.0,4.0,2.6892651,0.27144356360000005,6.0,Incongruent,N
7,1,1.0,4.0,2.062744963,0.28461305550000005,7.0,Incongruent,N
7,2,2.0,3.0,1.928963324,1.183085125,5.0,Incongruent,N
7,1,1.0,4.0,2.48494008,0.3629019325,6.0,Incongruent,N
7,1,1.0,4.0,3.044655034,0.28296670869999996,5.0,Incongruent,N
7,2,1.0,2.0,3.652885421,0.3148457957,1.0,Congruent,N
7,2,2.0,4.0,2.644507751,0.26651157929999997,7.0,Incongruent,N
7,1,1.0,3.0,2.0731282070000003,0.40736997610000003,5.0,Incongruent,N
7,2,2.0,1.0,5.243778970999999,0.7060919644999999,3.0,Congruent,N
7,2,2.0,4.0,2.069329389,0.2914765226,3.0,Incongruent,N
7,2,2.0,3.0,2.653568592,0.8114668235,5.0,Incongruent,N
7,2,2.0,2.0,2.201346008,0.9353495336000001,3.0,Incongruent,N
7,1,2.0,1.0,3.343184579,0.2291212556,2.0,Congruent,N
7,1,1.0,4.0,2.804319824,0.29047806600000003,7.0,Incongruent,N
7,2,2.0,4.0,1.5803374289999998,0.3784387897,7.0,Incongruent,N
7,2,2.0,2.0,4.051661871,0.2822001455,5.0,Congruent,N
7,2,2.0,4.0,2.035860405,0.3224713356,4.0,Incongruent,N
7,1,1.0,4.0,2.722538113,0.3125246166,4.0,Congruent,N
7,2,2.0,2.0,2.64788544,0.9659738945,3.0,Incongruent,N
7,2,2.0,1.0,2.226141281,0.32041508589999995,4.0,Congruent,N
7,2,2.0,2.0,4.088704194,1.1348814489999999,7.0,Incongruent,N
7,1,1.0,4.0,2.3125069760000003,0.37448409330000004,5.0,Congruent,N
7,1,1.0,4.0,2.597231007,1.019200645,3.0,Incongruent,N
7,1,1.0,3.0,1.648087505,0.49423089010000004,6.0,Incongruent,N
7,1,1.0,3.0,3.3255424,0.6675966992000001,5.0,Congruent,N
7,1,1.0,4.0,1.7183030920000002,0.3564204641,5.0,Incongruent,N
7,2,2.0,2.0,3.293177395,0.259326733,2.0,Congruent,N
7,2,2.0,2.0,1.597916423,0.3238812988,2.0,Congruent,N
7,2,2.0,4.0,1.7706577559999999,0.36064554249999997,3.0,Congruent,N
7,1,1.0,2.0,2.2691172530000006,0.3231509789,7.0,Congruent,N
7,1,1.0,1.0,3.0660187339999996,0.2642580759,5.0,Congruent,N
7,1,1.0,3.0,3.7043785829999996,0.31114608579999997,2.0,Incongruent,N
7,1,1.0,2.0,4.570112310000001,0.3282356345,1.0,Congruent,N
7,2,1.0,2.0,2.93605676,0.29421530230000004,3.0,Congruent,N
7,1,1.0,3.0,3.782715892,0.3329261033,3.0,Incongruent,N
7,2,2.0,4.0,1.6681576699999998,0.2822735944,4.0,Incongruent,N
7,1,1.0,2.0,3.113443338,0.8075134101,2.0,Incongruent,N
7,1,1.0,2.0,1.8780115670000002,0.3643144615000001,1.0,Congruent,N
7,1,1.0,3.0,1.9871868480000001,0.6007559147999999,5.0,Congruent,N
7,2,2.0,3.0,1.35646216,1.2666838150000002,2.0,Incongruent,N
7,1,1.0,2.0,2.740853522,0.5711235956,6.0,Congruent,N
7,1,1.0,4.0,2.225140579,0.3031940348,5.0,Incongruent,N
7,1,2.0,2.0,4.51575111,0.7618743528999999,3.0,Congruent,N
7,1,1.0,4.0,1.9450566620000003,0.3031494523,1.0,Incongruent,N
7,2,2.0,2.0,1.7255703679999999,0.3149131507,1.0,Congruent,N
7,1,1.0,2.0,3.1359183940000004,0.7340144307,6.0,Congruent,N
7,2,2.0,4.0,1.4380289769999999,0.348184881,2.0,Incongruent,N
7,1,1.0,2.0,3.210811941,0.8329543282,2.0,Incongruent,N
7,2,2.0,3.0,1.650082494,0.4241673328,2.0,Incongruent,N
7,2,2.0,4.0,2.390755761,0.2927443989,4.0,Congruent,N
7,1,2.0,2.0,2.8377400559999995,0.9484503876,1.0,Congruent,N
7,1,1.0,2.0,2.757223656,1.6514353659999998,1.0,Congruent,N
7,2,2.0,4.0,2.650022195,0.28836151760000006,4.0,Incongruent,N
8,1,1.0,3.0,4.283413586,2.033448786,6.0,Congruent,N
8,1,1.0,4.0,2.474853514,0.3931365345,6.0,Incongruent,N
8,2,2.0,4.0,2.721210724,0.5522354838,6.0,Incongruent,N
8,1,1.0,4.0,3.27055417,1.492712816,4.0,Incongruent,N
8,2,2.0,4.0,4.162645279,1.081606006,4.0,Incongruent,N
8,1,1.0,1.0,5.946529539,2.488885204,6.0,Incongruent,N
8,2,2.0,4.0,1.916031805,1.026385312,7.0,Congruent,N
8,1,1.0,4.0,2.012526176,0.8825996970000001,5.0,Congruent,N
8,1,1.0,4.0,1.7211331070000002,1.4791721660000001,4.0,Incongruent,N
8,2,2.0,4.0,1.671424187,0.5021593261,7.0,Incongruent,N
8,1,2.0,1.0,5.733445996,1.355126623,2.0,Congruent,N
8,2,2.0,4.0,2.30503475,1.0792162349999999,7.0,Incongruent,N
8,1,1.0,4.0,5.472243720000001,0.950289797,3.0,Congruent,N
8,1,1.0,3.0,5.575256961999999,1.1727101599999998,2.0,Congruent,N
8,2,2.0,3.0,5.491933117,1.026200892,4.0,Congruent,N
8,1,1.0,4.0,4.174495353,1.228648972,5.0,Congruent,N
8,1,1.0,4.0,5.082578144,0.8723972222999999,4.0,Incongruent,N
8,2,2.0,4.0,3.202631539,0.6648453383,7.0,Incongruent,N
8,1,1.0,1.0,3.261632697,0.8759451562,2.0,Congruent,N
8,1,1.0,2.0,4.684941423,1.266961654,1.0,Congruent,N
8,1,1.0,4.0,3.1670367379999997,0.829254642,2.0,Incongruent,N
8,2,2.0,4.0,1.761868275,0.9765606082999999,6.0,Incongruent,N
8,1,2.0,4.0,3.5655955619999995,0.9397675529999999,2.0,Incongruent,N
8,1,1.0,4.0,2.7097946000000004,0.9240943580000001,3.0,Congruent,N
8,1,1.0,4.0,5.622950083,1.788930972,1.0,Congruent,N
8,2,2.0,4.0,5.274579672999999,0.6647529677,6.0,Congruent,N
8,2,2.0,4.0,5.331586842000001,0.5538086727000001,7.0,Congruent,N
8,2,2.0,4.0,5.992976617999999,0.9269267393999999,4.0,Congruent,N
8,2,2.0,4.0,2.746096936,0.4482542735,4.0,Congruent,N
8,2,2.0,4.0,5.515574570000001,0.8097647401,6.0,Congruent,N
8,2,2.0,4.0,5.563933851,0.6984326805,6.0,Congruent,N
8,2,2.0,4.0,5.531249689,0.8582548797,4.0,Congruent,N
8,1,1.0,4.0,2.8888170809999996,0.6547717977999999,2.0,Incongruent,N
8,1,1.0,4.0,4.097916816,0.4648970404,7.0,Incongruent,N
8,2,2.0,4.0,5.633783758,0.5046475624,7.0,Incongruent,N
8,2,2.0,4.0,4.680948955,0.415229174,3.0,Congruent,N
8,2,1.0,2.0,5.589408606,2.867329341,3.0,Congruent,N
8,1,NA,NA,NA,NA,1.0,Incongruent,N
8,2,2.0,3.0,5.611884199,1.0262797909999999,5.0,Incongruent,N
8,1,1.0,4.0,2.500329872,0.9783400276,1.0,Incongruent,N
8,2,2.0,4.0,2.488068621,0.8861614224,4.0,Incongruent,N
8,1,1.0,3.0,3.6103892689999997,1.144485772,3.0,Congruent,N
8,2,2.0,4.0,4.952468848,0.6224256872999999,2.0,Incongruent,N
8,2,2.0,4.0,3.260902391,0.42686275349999997,3.0,Incongruent,N
8,2,2.0,4.0,4.629915734,0.5163096869,3.0,Incongruent,N
8,1,1.0,4.0,4.360619795000001,1.878974146,7.0,Congruent,N
8,1,1.0,2.0,3.006317452,0.3165557523,3.0,Incongruent,N
8,1,1.0,4.0,2.199273479,1.029550613,4.0,Congruent,N
8,1,1.0,4.0,1.996230761,0.37837774560000004,5.0,Incongruent,N
8,2,2.0,2.0,1.952906005,0.9832145076,3.0,Incongruent,N
8,2,2.0,4.0,3.5160797219999997,0.29828302710000004,6.0,Incongruent,N
8,1,1.0,4.0,3.2996191949999996,0.9695596772,7.0,Incongruent,N
8,2,2.0,4.0,2.585190343,0.3351354178,5.0,Incongruent,N
8,2,2.0,4.0,1.739117494,0.28111393960000003,6.0,Congruent,N
8,1,1.0,2.0,4.226704055,0.7130371974999999,2.0,Congruent,N
8,1,1.0,2.0,3.7598944920000004,1.102052971,2.0,Incongruent,N
8,2,2.0,4.0,1.8129204190000001,0.29087027649999997,4.0,Congruent,N
8,1,1.0,3.0,2.836292136,0.450223566,6.0,Congruent,N
8,1,1.0,4.0,2.605529542,0.33166830820000004,6.0,Congruent,N
8,2,2.0,4.0,2.7836716139999997,0.25379690180000003,4.0,Congruent,N
8,1,1.0,4.0,1.896388593,0.2864355196,7.0,Congruent,N
8,2,2.0,1.0,4.1049292930000005,0.3749901776,5.0,Congruent,N
8,2,2.0,4.0,2.781636893,0.41183454989999996,3.0,Congruent,N
8,2,2.0,1.0,3.162731877,0.2330375438,5.0,Congruent,N
8,2,2.0,2.0,2.5538785920000002,1.0717922579999999,5.0,Incongruent,N
8,1,1.0,3.0,3.673997417,0.7202251152000001,6.0,Incongruent,N
8,2,2.0,4.0,3.528035958,0.30221423529999997,2.0,Incongruent,N
8,1,1.0,4.0,1.9417179219999998,0.2036222795,7.0,Congruent,N
8,1,2.0,4.0,3.805993577,0.7319786482,2.0,Incongruent,N
8,2,2.0,4.0,1.149540824,0.3476532545,6.0,Incongruent,N
8,1,2.0,2.0,3.0439274110000003,0.394235682,3.0,Congruent,N
8,2,1.0,1.0,4.4718588420000005,1.654429577,2.0,Congruent,N
8,1,1.0,4.0,3.331006318,0.2734045122,1.0,Congruent,N
8,1,1.0,4.0,2.1039420809999996,0.198111147,3.0,Incongruent,N
8,1,1.0,3.0,2.7299875460000003,0.2801664983,6.0,Incongruent,N
8,2,2.0,4.0,1.985405746,0.15952552240000004,7.0,Congruent,N
8,2,2.0,4.0,2.825126825,0.2311125124,4.0,Incongruent,N
8,2,2.0,4.0,1.924750575,0.8908553304,5.0,Incongruent,N
8,1,1.0,4.0,1.8285111859999998,0.21876305980000005,3.0,Incongruent,N
8,2,2.0,3.0,2.1559330070000002,0.4260644524,6.0,Incongruent,N
8,2,2.0,4.0,3.271684428,0.2696439333,3.0,Congruent,N
8,2,2.0,4.0,3.073390143,0.6158288781,3.0,Congruent,N
8,1,1.0,4.0,2.187396464,0.257591799,5.0,Congruent,N
8,1,1.0,4.0,2.3147298270000003,0.3209356641000001,4.0,Congruent,N
8,1,NA,NA,NA,NA,5.0,Congruent,N
8,2,2.0,4.0,1.1796671509999999,0.3056906459,5.0,Congruent,N
8,2,2.0,4.0,1.5686928679999999,0.3986659487,1.0,Congruent,N
8,1,1.0,4.0,2.098535828,0.3849094462,3.0,Incongruent,N
8,2,2.0,4.0,2.837947753,0.2040892647,6.0,Congruent,N
8,1,1.0,4.0,1.677480884,0.2203939804,4.0,Incongruent,N
8,2,2.0,4.0,2.0714404159999997,0.34168251349999995,4.0,Incongruent,N
8,2,1.0,1.0,1.6454914269999998,0.30782639819999996,7.0,Congruent,N
8,2,2.0,4.0,3.8865556020000005,0.3489746689,5.0,Congruent,N
8,1,1.0,4.0,2.044101247,0.001201140112,7.0,Congruent,N
8,1,2.0,1.0,2.9115181480000003,0.7819156084,5.0,Incongruent,N
8,2,2.0,4.0,3.1953977570000003,0.3455887046,3.0,Congruent,N
8,1,1.0,4.0,2.8199761949999997,0.09825230099,6.0,Congruent,N
8,1,1.0,4.0,1.73400022,0.0012130071409999998,6.0,Congruent,N
8,1,1.0,4.0,2.479427148,0.0011681048199999999,1.0,Congruent,N
8,1,1.0,4.0,1.522964869,0.2010464834,3.0,Incongruent,N
8,1,1.0,4.0,1.030059294,0.10022993259999999,4.0,Incongruent,N
8,2,2.0,4.0,2.777327862,0.1832801935,7.0,Incongruent,N
8,2,2.0,4.0,2.868841912,0.25904727940000005,5.0,Incongruent,N
8,1,1.0,4.0,1.8247230239999999,0.11929839299999999,3.0,Incongruent,N
8,1,1.0,4.0,2.163187957,0.29749755510000003,3.0,Incongruent,N
8,1,1.0,4.0,1.144354593,0.00130826456,1.0,Incongruent,N
8,2,2.0,4.0,1.7846357339999999,0.23100923680000002,7.0,Incongruent,N
8,2,2.0,4.0,1.8924779120000002,0.4104685537,1.0,Congruent,N
8,1,1.0,4.0,0.7972757693,0.4915418245,2.0,Incongruent,N
8,1,1.0,4.0,2.001572547,0.34353121089999994,5.0,Incongruent,N
8,2,2.0,4.0,1.9748924829999999,0.341161966,2.0,Congruent,N
8,1,1.0,4.0,4.949131314000001,0.603243367,5.0,Congruent,N
8,2,2.0,4.0,1.5523993779999998,0.06251220789,7.0,Congruent,N
8,2,2.0,4.0,3.0201255920000003,0.2582788063,4.0,Congruent,N
8,2,2.0,3.0,3.264391952,0.00119055598,1.0,Congruent,N
8,2,2.0,4.0,1.70303967,0.26120035109999995,5.0,Incongruent,N
8,1,1.0,4.0,3.376895003,0.255192726,3.0,Incongruent,N
8,2,2.0,4.0,1.256707221,0.4635836441000001,2.0,Congruent,N
8,2,2.0,4.0,1.5033389769999999,0.2293253954,6.0,Incongruent,N
8,1,1.0,4.0,1.724514581,0.09075712238,5.0,Congruent,N
8,1,1.0,3.0,3.148627381,0.07467050431,1.0,Incongruent,N
8,1,1.0,4.0,1.606867314,0.09286016005,1.0,Incongruent,N
8,2,2.0,4.0,3.006860451,0.37297726560000005,2.0,Incongruent,N
8,2,2.0,4.0,1.739533804,0.001183179091,1.0,Incongruent,N
8,1,1.0,2.0,1.508061751,0.43378350159999995,2.0,Congruent,N
8,2,1.0,3.0,2.1916051050000003,1.821717768,4.0,Congruent,N
8,1,2.0,2.0,3.385133638,0.2474104926,2.0,Incongruent,N
8,1,1.0,4.0,2.2161000250000003,0.41408576560000004,6.0,Incongruent,N
8,1,2.0,4.0,2.138805615,0.2647380215,1.0,Incongruent,N
8,2,2.0,4.0,2.235320191,0.27371626349999995,3.0,Congruent,N
8,2,2.0,4.0,2.05314107,0.26713324569999997,5.0,Incongruent,N
8,1,1.0,4.0,2.556726689,0.21064181299999998,7.0,Incongruent,N
8,1,1.0,4.0,1.801850686,0.5034056894,4.0,Congruent,N
8,2,2.0,4.0,1.334493634,0.29278312030000003,7.0,Congruent,N
8,2,2.0,2.0,3.3187405770000002,0.3567642792,2.0,Congruent,N
8,1,1.0,3.0,1.604123455,0.30623332400000003,4.0,Congruent,N
8,2,2.0,4.0,1.4997602529999998,0.34546169489999995,6.0,Incongruent,N
8,1,1.0,4.0,1.969484626,0.24757502799999997,4.0,Congruent,N
8,2,2.0,4.0,2.0568698960000003,0.22303520570000002,6.0,Incongruent,N
8,2,2.0,4.0,4.15977441,0.001201140112,3.0,Incongruent,N
8,1,1.0,4.0,1.5102292560000001,0.2363814923,1.0,Incongruent,N
8,1,1.0,4.0,1.16834404,0.2469752597,2.0,Congruent,N
8,2,1.0,1.0,1.6737754699999998,0.7836623131,1.0,Incongruent,N
8,2,2.0,4.0,1.983179227,0.3571234987,6.0,Incongruent,N
8,2,1.0,2.0,5.140463797,1.554660857,2.0,Congruent,N
8,2,2.0,4.0,1.295259169,0.11738843590000002,6.0,Congruent,N
8,1,1.0,3.0,4.439378666,0.333553569,1.0,Congruent,N
8,1,1.0,4.0,2.0557781260000003,0.2299517844,1.0,Incongruent,N
8,2,1.0,3.0,4.262294688,0.8203690916,5.0,Congruent,N
8,1,1.0,4.0,3.871539907,0.02971771441,6.0,Incongruent,N
8,2,2.0,4.0,3.9239772909999995,0.5940906472,5.0,Incongruent,N
8,1,1.0,4.0,1.2580372949999998,0.8959437385,7.0,Congruent,N
8,2,2.0,4.0,1.617691367,0.26406320219999996,5.0,Incongruent,N
8,1,1.0,4.0,1.450621915,0.296723309,3.0,Incongruent,N
8,2,2.0,4.0,1.4577023869999999,0.1037079468,7.0,Incongruent,N
8,1,1.0,4.0,3.912948611,0.4000774887,5.0,Incongruent,N
8,1,1.0,4.0,1.4598144050000001,0.49004272460000003,3.0,Congruent,N
8,2,2.0,4.0,1.907830375,0.32204764080000003,5.0,Congruent,N
8,2,2.0,4.0,1.613197595,0.2673154213,4.0,Incongruent,N
8,2,2.0,4.0,0.9816685809000001,0.2517560861,4.0,Congruent,N
8,1,1.0,4.0,3.115169293,0.22538232009999998,1.0,Incongruent,N
8,1,2.0,4.0,1.4930197560000003,0.33916637349999995,1.0,Incongruent,N
8,1,1.0,2.0,2.8015184079999997,0.19970037240000002,2.0,Congruent,N
8,2,2.0,4.0,1.793635465,1.5597072490000001,7.0,Congruent,N
8,1,1.0,4.0,1.6247817820000001,0.2070598815,2.0,Congruent,N
8,1,2.0,3.0,3.492145442,1.1944378070000001,1.0,Congruent,N
8,1,1.0,4.0,2.635251747,0.24135026749999997,2.0,Incongruent,N
8,1,2.0,4.0,2.163348323,0.3535367564,4.0,Incongruent,N
8,2,1.0,3.0,2.245212839,0.4674555169,1.0,Congruent,N
8,1,1.0,4.0,1.502045466,0.2920476826,1.0,Congruent,N
8,2,2.0,4.0,3.1019134530000003,0.3082632347,7.0,Congruent,N
8,1,1.0,4.0,4.131064435,0.2651905739,2.0,Incongruent,N
8,1,1.0,4.0,1.8202840980000001,0.2504577643,3.0,Incongruent,N
8,2,2.0,4.0,2.86365985,0.4057977382,7.0,Incongruent,N
8,1,2.0,3.0,3.856967142,0.3669706027,4.0,Incongruent,N
8,1,2.0,3.0,3.7160822240000004,0.1704996775,2.0,Incongruent,N
8,1,1.0,4.0,1.659263645,0.6173696731000001,1.0,Incongruent,N
8,2,2.0,4.0,3.175724076,0.1900068989,3.0,Incongruent,N
8,2,2.0,4.0,3.355915623,0.49797441900000006,5.0,Incongruent,N
8,1,1.0,4.0,2.5848237469999997,0.001201781561,5.0,Congruent,N
8,2,2.0,4.0,2.165188361,0.8752366599,3.0,Congruent,N
8,1,1.0,3.0,2.8134345520000004,0.2356729961,2.0,Congruent,N
8,2,2.0,4.0,3.076644929,0.44282107879999993,2.0,Congruent,N
8,2,2.0,4.0,2.8963186739999998,0.23038862090000004,6.0,Congruent,N
8,1,1.0,4.0,1.0823311800000002,0.496382307,4.0,Incongruent,N
8,1,2.0,4.0,2.7929628899999996,0.1832872495,7.0,Congruent,N
8,2,2.0,4.0,2.0410405050000002,0.45520805700000005,3.0,Incongruent,N
8,2,2.0,4.0,1.145866202,0.3364462481,2.0,Incongruent,N
8,2,2.0,4.0,1.8504107449999998,0.3925726883,4.0,Incongruent,N
8,1,1.0,4.0,1.611807224,0.4577928337,3.0,Congruent,N
8,1,1.0,4.0,1.8055637969999998,0.0012386657759999998,2.0,Incongruent,N
8,2,2.0,4.0,1.358749288,0.28505605269999995,7.0,Congruent,N
8,1,1.0,4.0,3.2550060600000004,1.0044430960000001,6.0,Congruent,N
8,1,1.0,4.0,5.0179362780000005,0.5138493542,1.0,Congruent,N
