"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Coherence","Accuracy","Training","exclude_subj"
137,1,"1",20,2.1762761473693,0.43291143749468,0.064,1,0,FALSE
137,1,"1",30,1.55986899977247,0.482431069114711,0.128,1,0,FALSE
137,0,"1",40,1.38057323014154,0.376010138058104,0.064,0,0,FALSE
137,1,"1",50,1.32417364141159,0.454344627559651,0.256,1,0,FALSE
137,1,"0",50,1.21618539267196,0.448910333852284,0.128,0,0,FALSE
137,0,"1",40,1.11390402775304,0.562287897421746,0.256,0,0,FALSE
137,1,"1",30,1.1412886176873,0.383144271109719,0.032,1,0,FALSE
137,1,"0",30,3.31816398031055,1.07768848413927,0.032,0,0,FALSE
137,0,"0",30,1.84536805098969,0.722796684000408,0.064,1,0,FALSE
137,1,"0",30,1.80471831449308,0.77501987824915,0.128,0,0,FALSE
137,1,"0",30,1.15692647553352,0.558956139858346,0.256,0,0,FALSE
137,0,"0",50,1.11888279711851,0.425078169667628,0.064,1,0,FALSE
137,0,"0",50,1.35514688169584,0.321016667542048,0.256,1,0,FALSE
137,0,"0",10,2.21203918535681,0.400242885941407,0.064,1,0,FALSE
137,1,"0",20,1.39447592965863,0.414164301502286,0.064,0,0,FALSE
137,1,"1",40,1.95019721275824,0.605588067133678,0.256,1,0,FALSE
137,1,"0",20,1.8032494069729,0.45380367353675,0.032,0,0,FALSE
137,1,"0",30,1.36578785787616,0.52196025799145,0.128,0,0,FALSE
137,1,"1",-10,2.40125717473496,0.45717648564605,0.032,1,0,FALSE
137,1,"0",10,1.83872023319011,0.501121755106375,0.032,0,0,FALSE
137,1,"0",10,1.51591346667591,0.524131922747474,0.128,0,0,FALSE
137,0,"0",20,2.4455782744172,0.400889193175593,0.064,1,0,FALSE
137,1,"0",20,1.6474926841401,0.855332230898086,0.064,0,0,FALSE
137,1,"0",20,2.29175986954314,0.46577831873158,0.064,0,0,FALSE
137,1,"0",20,2.00685520363366,1.07513344236952,0.032,0,0,FALSE
137,0,"0",20,1.57435612283228,0.79601082632551,0.128,1,0,FALSE
137,1,"1",30,2.30829036190198,0.465471617120318,0.128,1,0,FALSE
137,0,"0",20,2.14723307450837,0.404885068401229,0.128,1,0,FALSE
137,0,"1",10,3.05099155785725,0.538825224154629,0.064,0,0,FALSE
137,0,"1",30,1.52943701538304,0.741707736307057,0.064,0,0,FALSE
137,1,"1",20,1.65926537719136,0.46907928538532,0.128,1,0,FALSE
137,1,"1",50,1.42426009745616,0.684665764674312,0.256,1,0,FALSE
137,1,"1",40,1.64944005824905,0.739360985985724,0.064,1,0,FALSE
137,0,"1",20,1.18621949813282,0.598422539429041,0.128,0,0,FALSE
137,0,"1",20,1.43038748850627,0.608247556499904,0.128,0,0,FALSE
137,1,"1",50,1.11807529041567,0.490705371443881,0.032,1,0,FALSE
137,1,"1",50,1.16274988181749,0.589661921847844,0.032,1,0,FALSE
137,1,"1",40,2.07328689339664,0.676709936951287,0.064,1,0,FALSE
137,1,"1",40,1.09474604442506,0.489698931314051,0.128,1,0,FALSE
137,1,"1",50,1.05775589811965,0.83481793818064,0.256,1,0,FALSE
137,1,"1",20,2.25984056346165,0.371751936355839,0.032,1,0,FALSE
137,0,"1",-30,1.32252451650728,0.823486883374164,0.256,0,0,FALSE
137,1,"1",50,1.93672951030987,0.579472545677563,0.256,1,0,FALSE
137,1,"1",10,2.67430100106681,0.474605951822363,0.032,1,0,FALSE
137,0,"1",10,1.21918448766065,0.554807215698995,0.032,0,0,FALSE
137,1,"1",50,1.23414313426125,0.545393045963487,0.032,1,0,FALSE
137,1,"1",10,1.58712680360745,0.556664330180036,0.128,1,0,FALSE
137,0,"0",30,1.8965651834507,0.588528997490415,0.256,1,0,FALSE
137,1,"1",50,1.15517199741816,0.471603234373499,0.256,1,0,FALSE
137,1,"0",40,1.57669079828751,0.50629040174908,0.128,0,0,FALSE
137,0,"0",50,1.72117865187745,0.314963536921889,0.256,1,0,FALSE
137,1,"0",-10,1.70403596378281,0.433677587779472,0.064,0,0,FALSE
137,0,"0",50,1.23966587636643,0.32300056812237,0.256,1,0,FALSE
137,0,"0",50,1.30198697967129,0.538232046333607,0.064,1,0,FALSE
137,0,"0",10,1.89972064796183,0.454450584514299,0.064,1,0,FALSE
137,1,"0",10,2.14920942829759,0.573494581101462,0.032,0,0,FALSE
137,0,"1",10,2.05715517350682,0.460751853643218,0.064,0,0,FALSE
137,0,"0",40,1.69929899362032,0.454852073828224,0.256,1,0,FALSE
137,1,"0",10,1.98361289668176,0.506369190253783,0.128,0,0,FALSE
137,1,"1",50,1.31567082223226,0.543058068637038,0.256,1,0,FALSE
137,1,"1",10,1.88495640671323,0.498335479640868,0.032,1,0,FALSE
137,0,"1",30,1.12272411405249,0.598881686230889,0.064,0,0,FALSE
137,1,"1",10,1.54318726971,0.422653234585188,0.032,1,0,FALSE
137,0,"0",40,2.79396443831059,0.437789079852868,0.256,1,0,FALSE
137,1,"1",10,2.60071827343875,0.463702951036859,0.128,1,0,FALSE
137,1,"1",50,1.35036795137194,0.375434468793217,0.256,1,0,FALSE
137,1,"0",10,1.68328711678111,0.470533401194261,0.032,0,0,FALSE
137,1,"0",10,1.71346311399923,0.431064888521563,0.032,0,0,FALSE
137,1,"1",10,2.77779528633435,0.548072156987619,0.064,1,0,FALSE
137,1,"0",20,1.53269481438794,0.429224075110396,0.128,0,0,FALSE
137,0,"0",30,2.33120483622537,0.44662275037705,0.128,1,0,FALSE
137,0,"0",50,2.01924129990768,0.305192554878537,0.256,1,0,FALSE
137,0,"0",50,2.43853379724943,0.430189762565773,0.256,1,0,FALSE
137,0,"0",40,2.24850860304013,0.664494700039038,0.064,1,0,FALSE
137,1,"1",30,2.82664415911539,0.482078181138728,0.064,1,0,FALSE
137,1,"0",40,2.87147149757948,0.563513194508385,0.032,0,0,FALSE
137,0,"0",10,3.04301942906412,0.492090962384595,0.032,1,0,FALSE
137,1,"1",50,1.59472672463791,0.545079401304014,0.256,1,0,FALSE
137,0,"0",50,1.09880561457155,0.487975545980036,0.256,1,0,FALSE
137,1,"0",50,1.38566550325323,0.924848747202894,0.128,0,0,FALSE
137,0,"0",50,1.64776587799657,0.428384570011171,0.032,1,0,FALSE
137,0,"0",50,1.15299580458761,0.62906281526736,0.064,1,0,FALSE
137,1,"1",30,2.45470928853075,1.06675076811225,0.064,1,0,FALSE
137,1,"0",30,1.65845122931199,0.774062643200392,0.064,0,0,FALSE
137,0,"0",50,1.11225037477375,0.499316260679625,0.256,1,0,FALSE
137,0,"0",50,1.9132348386466,0.420698313684668,0.128,1,0,FALSE
137,0,"0",40,1.84779147671419,0.564179425272392,0.032,1,0,FALSE
137,1,"1",50,1.61686870937189,0.37310371767031,0.256,1,0,FALSE
137,0,"0",50,1.94753621403407,0.342379823380616,0.128,1,0,FALSE
137,1,"1",10,3.31928573541669,0.52174955156981,0.032,1,0,FALSE
137,1,"1",10,2.51187502754573,0.490946265032282,0.064,1,0,FALSE
137,1,"1",30,2.49417387687112,0.544424339791527,0.032,1,0,FALSE
137,0,"1",40,1.71335202522692,0.615356634203577,0.128,0,0,FALSE
137,0,"1",50,1.7039435910529,0.439935689260485,0.128,0,0,FALSE
137,1,"0",50,1.51444274792541,1.02270316415839,0.256,0,0,FALSE
137,1,"0",10,2.52853743782174,0.3467931871193,0.032,0,0,FALSE
137,1,"1",50,1.11925651423959,0.403914249127265,0.256,1,0,FALSE
137,1,"1",50,1.17328822163213,0.346818846210139,0.256,1,0,FALSE
137,1,"1",50,1.10296812295611,0.379221146955388,0.128,1,0,FALSE
137,0,"1",40,1.28615954641975,0.451123355025658,0.032,0,0,FALSE
137,0,"0",50,1.67491893236456,0.449122549632099,0.256,1,0,FALSE
137,0,"0",10,2.01334665191104,0.513230129448464,0.064,1,0,FALSE
137,1,"0",10,1.6467404199515,0.447212607609807,0.064,0,0,FALSE
137,0,"0",40,1.50093821713398,0.590097522659926,0.128,1,0,FALSE
137,1,"1",30,1.93606418516091,0.382467776709469,0.128,1,0,FALSE
137,0,"1",20,1.56110154177947,0.471749038388254,0.032,0,0,FALSE
137,0,"0",50,1.81118802801124,0.399617407852085,0.128,1,0,FALSE
137,0,"0",-10,2.39617908959091,0.621614433812676,0.032,1,0,FALSE
137,0,"0",10,1.90213863999583,0.545974450789858,0.064,1,0,FALSE
137,0,"0",50,1.2284359485684,0.422335665593855,0.256,1,0,FALSE
137,0,"0",20,2.17249460102548,0.363340282418765,0.064,1,0,FALSE
137,0,"0",50,0.991809919865336,0.331399845320964,0.128,1,0,FALSE
137,1,"1",50,1.19919545163936,1.19899380136724,0.256,1,0,FALSE
137,0,"1",10,2.42736062132404,0.478783251918619,0.064,0,0,FALSE
137,1,"1",50,1.5252014540555,0.330117192617385,0.032,1,0,FALSE
137,1,"1",50,1.86159304922377,0.358184012514306,0.256,1,0,FALSE
137,1,"1",50,1.32607513102749,0.496188870233251,0.256,1,0,FALSE
137,0,"1",10,1.92038678212673,0.371465158274397,0.064,0,0,FALSE
137,1,"1",50,1.35655420739646,0.42823423792189,0.256,1,0,FALSE
137,0,"1",30,1.44189845882403,0.679034348769579,0.032,0,0,FALSE
137,0,"1",40,1.50638096324843,0.479847047664924,0.128,0,0,FALSE
137,0,"0",10,2.30897319560731,0.580216357459547,0.128,1,0,FALSE
137,0,"1",10,2.43379260088387,0.639684773532674,0.032,0,0,FALSE
137,1,"1",10,1.4479672867714,0.456639455954777,0.064,1,0,FALSE
137,1,"0",-10,1.95794686213462,0.87194936042442,0.032,0,0,FALSE
137,0,"1",20,2.18643805321725,0.681999332259642,0.128,0,0,FALSE
137,1,"1",-10,1.2349346417659,0.616920329426182,0.128,1,0,FALSE
137,1,"1",-10,1.90534723392013,0.597521150637884,0.128,1,0,FALSE
137,0,"1",-10,1.4595410463959,0.946924622041872,0.064,0,0,FALSE
137,0,"0",50,1.41442028867407,0.496713523186743,0.256,1,0,FALSE
137,0,"0",-10,1.94697322337958,0.581532517917221,0.032,1,0,FALSE
137,1,"0",-10,1.52157265477418,0.595847876000917,0.064,0,0,FALSE
137,1,"1",50,1.13733138203504,0.516068024968263,0.256,1,0,FALSE
137,0,"1",-10,1.88743658430991,0.614319101292174,0.064,0,0,FALSE
137,1,"1",50,1.08427351263352,0.428788172426634,0.256,1,0,FALSE
137,0,"0",20,1.85304404367972,1.53099527691584,0.064,1,0,FALSE
137,1,"1",50,1.42009970217338,0.479648717981763,0.128,1,0,FALSE
137,0,"0",50,1.13655406249827,0.550419812924229,0.256,1,0,FALSE
137,0,"0",40,2.11932413349254,0.363026939630974,0.032,1,0,FALSE
137,0,"1",-30,1.41448670043983,0.656970850668382,0.064,0,0,FALSE
137,0,"0",50,1.04290743467677,0.539784572305623,0.256,1,0,FALSE
137,0,"0",-10,1.35125968026975,0.414794307666365,0.032,1,0,FALSE
137,0,"0",-10,1.55329634801671,0.513433289078996,0.032,1,0,FALSE
137,1,"1",-10,1.97399496357329,0.464865760689601,0.064,1,0,FALSE
137,0,"0",-10,1.19635121681448,0.555054448592477,0.032,1,0,FALSE
137,1,"0",-10,1.88487490136316,0.582290517667308,0.064,0,0,FALSE
137,1,"0",-10,1.46218695153715,0.597506057054736,0.032,0,0,FALSE
137,1,"1",50,1.1096005453011,0.507175489469897,0.256,1,0,FALSE
137,1,"1",-10,1.08463877734728,0.516779838353395,0.064,1,0,FALSE
137,1,"1",50,1.07425861828495,0.586994583818596,0.032,1,0,FALSE
137,0,"0",40,1.63623860660894,0.433043053540401,0.128,1,0,FALSE
137,1,"1",50,1.87094473152421,0.323088412777055,0.128,1,0,FALSE
137,1,"1",50,1.24293937269924,0.573311646872666,0.128,1,0,FALSE
137,0,"0",50,1.23315842889016,0.538565312651917,0.256,1,0,FALSE
137,1,"1",20,1.37424267946137,0.570462280229665,0.064,1,0,FALSE
137,0,"0",-10,1.72382727386337,0.438777407682966,0.032,1,0,FALSE
137,1,"1",50,1.27867131790519,0.45716229767818,0.256,1,0,FALSE
137,0,"0",50,1.08268929013703,0.513089457252529,0.256,1,0,FALSE
137,0,"0",30,2.09100102455262,0.493986112696119,0.064,1,0,FALSE
137,0,"0",50,1.07361865035584,0.454286064457148,0.128,1,0,FALSE
137,1,"0",-50,2.5930338283428,0.504641578716692,0.128,0,0,FALSE
137,1,"1",50,2.2089359446438,0.501016401894856,0.128,1,0,FALSE
137,1,"0",-10,1.6414084607386,0.765193955563474,0.064,0,0,FALSE
137,0,"0",-10,2.34722425985569,0.806896620425861,0.032,1,0,FALSE
137,0,"0",30,1.60427673662268,0.486054434705991,0.128,1,0,FALSE
137,1,"1",40,2.07098451820994,0.94618413084792,0.128,1,0,FALSE
137,1,"1",20,2.47612979998579,0.464180813882034,0.032,1,0,FALSE
137,1,"1",20,1.96942372095445,0.92910151521489,0.032,1,0,FALSE
137,0,"1",20,1.33768541712314,0.428511959853582,0.128,0,0,FALSE
137,1,"1",50,1.56081446182635,0.458389405995142,0.128,1,0,FALSE
137,0,"1",-10,1.67260568979755,1.23954241085565,0.032,0,0,FALSE
137,0,"1",-10,1.74839630678156,0.646919429848902,0.064,0,0,FALSE
137,1,"1",-10,1.70507832664112,0.666292949546129,0.032,1,0,FALSE
137,0,"0",50,1.36903388388688,0.664072985324077,0.256,1,0,FALSE
137,1,"1",30,2.00859006009111,0.622812864321284,0.128,1,0,FALSE
137,0,"0",30,2.09714894287568,0.482640869922005,0.064,1,0,FALSE
137,1,"0",-10,1.89272235715948,0.490593980799895,0.032,0,0,FALSE
137,1,"0",-10,1.97750542916218,0.505200041296426,0.032,0,0,FALSE
137,0,"0",50,1.7650928285555,0.356155434927903,0.256,1,0,FALSE
137,1,"1",20,2.84097762949811,0.568527282859199,0.064,1,0,FALSE
137,1,"1",50,1.2649449114399,0.533547601840459,0.256,1,0,FALSE
137,0,"1",30,1.46323987990292,0.575051333276555,0.064,0,0,FALSE
137,0,"0",30,2.18534950399492,0.604693923262879,0.064,1,0,FALSE
137,1,"1",50,1.20118961585592,0.604828256153502,0.256,1,0,FALSE
137,1,"0",10,1.80382839682605,0.714684486754704,0.032,0,0,FALSE
137,1,"1",50,1.24342719730875,0.394800743570086,0.256,1,0,FALSE
137,1,"1",50,1.04017126990762,0.459575761637185,0.064,1,0,FALSE
137,0,"1",30,1.20922030775202,0.424840294796042,0.032,0,0,FALSE
137,1,"1",50,1.01857688037353,0.484264637605753,0.256,1,0,FALSE
137,0,"1",50,1.08725962714013,0.379984278523363,0.064,0,0,FALSE
137,1,"1",50,1.22872453787969,0.332462735452224,0.128,1,0,FALSE
137,1,"1",50,1.41297190842638,0.74812552789785,0.064,1,0,FALSE
137,0,"0",50,1.56915155346179,0.538973443142138,0.128,1,0,FALSE
137,0,"0",50,1.70221024395479,0.516034517213237,0.256,1,0,FALSE
137,0,"0",50,1.342937380346,0.511146611218806,0.128,1,0,FALSE
137,0,"0",50,1.60263304540841,0.398930046071764,0.064,1,0,FALSE
137,0,"0",50,1.28150710032322,0.356118908456061,0.256,1,0,FALSE
137,0,"0",50,1.26087568139983,0.454459942535963,0.256,1,0,FALSE
137,0,"0",50,1.15276004281733,0.337460824604612,0.128,1,0,FALSE
137,0,"0",50,1.10798764499696,0.419431056436151,0.128,1,0,FALSE
137,1,"0",-10,1.79499321694393,0.487960754268337,0.032,0,0,FALSE
137,0,"0",-10,1.36796495632222,0.613779958498199,0.032,1,0,FALSE
137,1,"0",-10,1.67788210462546,0.708530530998018,0.064,0,0,FALSE
137,0,"0",50,1.06093098428892,0.424856595865916,0.256,1,0,FALSE
137,0,"0",30,1.50031666337606,0.520510368385818,0.128,1,0,FALSE
137,0,"0",-10,1.94101578607643,0.322098273716401,0.032,1,0,FALSE
137,1,"1",50,2.6832095357636,0.771645556781441,0.128,1,0,FALSE
137,1,"1",50,0.923915360015351,0.559357025428675,0.256,1,0,FALSE
137,1,"1",30,2.57560164532112,0.413303363514598,0.064,1,0,FALSE
137,1,"1",50,1.04625217272155,0.51641004556464,0.256,1,0,FALSE
137,1,"1",-10,1.97927379337419,0.553961069422308,0.032,1,0,FALSE
137,0,"1",20,1.42923856495088,0.479772485363763,0.064,0,0,FALSE
137,0,"0",50,2.48051690088864,0.589775425593834,0.128,1,0,FALSE
137,1,"0",-10,2.54113967420813,0.477614404832944,0.064,0,0,FALSE
137,0,"0",50,1.90426713710325,0.299534876138438,0.064,1,0,FALSE
137,0,"0",40,2.12007639768114,0.448332853356842,0.032,1,0,FALSE
137,1,"1",50,1.38149363684701,0.598849687834736,0.256,1,0,FALSE
137,1,"1",50,1.32367766626645,0.716838341081981,0.256,1,0,FALSE
137,0,"0",50,0.958348049577326,0.321880624246784,0.256,1,0,FALSE
137,1,"1",20,1.93239191636024,0.704027813247871,0.064,1,0,FALSE
137,1,"1",50,1.66678650971735,0.463510658786632,0.128,1,0,FALSE
137,1,"0",-10,2.51378678079834,0.458652336215135,0.032,0,0,FALSE
137,0,"0",50,1.40066037445376,0.71443634824641,0.128,1,0,FALSE
137,0,"0",50,1.42490610281844,0.894268845697399,0.128,1,0,FALSE
137,1,"1",50,1.27496403199108,0.496611490563489,0.256,1,0,FALSE
137,1,"1",40,1.47536968713393,0.529941141062882,0.064,1,0,FALSE
137,1,"1",40,1.32615965509322,0.903177380394191,0.032,1,0,FALSE
137,1,"1",50,2.73602017227234,0.439041243518237,0.032,1,0,FALSE
137,1,"1",50,1.0979009051919,0.596043186967727,0.256,1,0,FALSE
137,0,"0",50,1.07724775150884,0.412235945308115,0.256,1,0,FALSE
137,1,"1",50,1.29033231844101,0.479121650054585,0.256,1,0,FALSE
137,1,"1",30,1.23608839526819,0.383575343846809,0.032,1,0,FALSE
137,1,"1",50,0.983946163000073,0.488795731293503,0.256,1,0,FALSE
137,1,"1",30,1.33594693820644,0.448085318592377,0.032,1,0,FALSE
137,1,"1",20,1.37580516719772,0.491661399005912,0.064,1,0,FALSE
137,0,"1",-10,1.82478613901883,0.898827409705613,0.032,0,0,FALSE
137,1,"1",-10,1.42397875306429,0.823139127216302,0.064,1,0,FALSE
137,0,"0",30,1.96680558800651,0.663769906172063,0.128,1,0,FALSE
137,0,"0",50,1.55472752157925,0.665268698987085,0.128,1,0,FALSE
137,1,"1",-10,1.98615676920023,0.63271908487007,0.032,1,0,FALSE
137,0,"0",40,1.90398518896895,0.68661223316798,0.064,1,0,FALSE
137,1,"0",-10,2.03147223414574,0.488495972730219,0.064,0,0,FALSE
137,0,"0",50,1.79773511727387,0.315617089075502,0.128,1,0,FALSE
137,0,"0",50,1.1670741934143,0.44532983403746,0.064,1,0,FALSE
137,1,"1",50,1.56854992323369,0.489415473820642,0.128,1,0,FALSE
137,0,"0",50,1.52239585880376,0.421513367179316,0.032,1,0,FALSE
137,1,"1",50,1.85657413092675,0.484191886534449,0.128,1,0,FALSE
137,0,"0",50,1.30682296373975,0.77521790606156,0.256,1,0,FALSE
137,0,"0",50,1.20848645773483,0.455217640414368,0.128,1,0,FALSE
137,0,"0",50,1.31690306236735,0.491028072253335,0.128,1,0,FALSE
137,1,"1",-10,2.5088683857657,0.757489888808224,0.032,1,0,FALSE
137,0,"0",50,1.07665608304553,0.420921094973106,0.256,1,0,FALSE
137,0,"0",50,0.977463469000999,0.332501073154155,0.256,1,0,FALSE
137,0,"0",40,1.57738540498819,0.391436685738619,0.032,1,0,FALSE
137,1,"0",20,2.17574123077886,0.47670365802059,0.064,0,0,FALSE
137,0,"0",-10,1.1686976592266,0.590441052614711,0.064,1,0,FALSE
137,1,"1",40,1.32626712140627,0.485178403134923,0.128,1,0,FALSE
137,0,"0",50,1.08555888218153,0.437692480919883,0.256,1,0,FALSE
137,1,"0",10,1.93674973571161,0.664772723842412,0.064,0,0,FALSE
137,0,"0",10,1.75800337250996,0.634625102560502,0.032,1,0,FALSE
137,1,"1",30,1.2524649330778,0.746056801380124,0.064,1,0,FALSE
137,1,"1",50,1.09563958455203,0.355277592127211,0.256,1,0,FALSE
137,0,"0",50,1.7491989835375,0.488159687696025,0.256,1,0,FALSE
137,1,"1",50,0.983543164327275,0.489611690402962,0.256,1,0,FALSE
137,1,"1",30,1.7403891608757,0.405975126982667,0.064,1,0,FALSE
137,0,"1",30,1.1947449576864,0.450913252347149,0.064,0,0,FALSE
137,1,"1",50,1.08359520700295,0.476555740904529,0.032,1,0,FALSE
137,0,"0",50,1.24901333246427,0.486874318148009,0.256,1,0,FALSE
137,1,"1",-10,1.68045284372196,0.459153745050542,0.064,1,0,FALSE
137,1,"0",30,1.35708036970813,0.525136853518896,0.032,0,0,FALSE
137,1,"1",30,1.2869410921596,0.381616196742747,0.128,1,0,FALSE
137,1,"1",50,1.14111926768394,0.607596419318579,0.256,1,0,FALSE
137,1,"1",50,0.987023140877951,0.506858826093841,0.128,1,0,FALSE
137,1,"1",40,1.59724523993721,0.555640985236969,0.064,1,0,FALSE
137,0,"0",50,1.46330327295279,0.523648626212031,0.256,1,0,FALSE
137,1,"1",50,1.8466781740142,0.383153327259701,0.128,1,0,FALSE
137,0,"0",50,1.21308124634344,0.439036111699883,0.256,1,0,FALSE
137,0,"0",40,2.15905859510135,0.581910763113759,0.128,1,0,FALSE
137,1,"1",20,3.32448456922593,0.421759996328969,0.064,1,0,FALSE
137,1,"1",20,2.3389973513782,0.290104405333754,0.032,1,0,FALSE
137,0,"0",40,1.21371457309602,0.463680008790921,0.128,1,0,FALSE
137,0,"0",50,1.13146843056288,0.820794188125059,0.064,1,0,FALSE
137,1,"1",30,1.76306062850915,0.559878961537499,0.128,1,0,FALSE
137,0,"0",50,2.18995636746939,0.523165329677053,0.064,1,0,FALSE
137,0,"0",30,1.87749595039152,0.465284154816996,0.032,1,0,FALSE
137,1,"0",40,1.42204798189737,0.471236158429179,0.032,0,0,FALSE
137,1,"1",50,1.29034378956398,0.512776114465203,0.256,1,0,FALSE
137,1,"1",50,1.40871974415751,0.64709210044099,0.128,1,0,FALSE
137,1,"1",20,2.03581888424605,0.500829543334432,0.032,1,0,FALSE
137,0,"0",50,1.11099821110908,0.373310801632702,0.128,1,0,FALSE
137,0,"0",50,1.34824005800765,0.515125581631437,0.256,1,0,FALSE
137,1,"1",50,1.55942917275662,0.414558847767767,0.128,1,0,FALSE
137,0,"0",50,1.95120848283498,0.454996972227469,0.032,1,0,FALSE
137,1,"1",40,2.0160088581224,0.684375666004606,0.032,1,0,FALSE
137,1,"0",30,1.87958218546631,0.556069944872521,0.032,0,0,FALSE
137,1,"1",50,2.72746301619383,0.376401665606536,0.128,1,0,FALSE
137,1,"1",50,1.36367475622287,0.39721300004283,0.128,1,0,FALSE
137,1,"1",50,2.30992258199351,0.513506643893197,0.064,1,0,FALSE
137,0,"1",30,1.91838959919289,0.389280114566442,0.032,0,0,FALSE
137,1,"1",50,1.11938028162159,0.459027260821778,0.128,1,0,FALSE
137,0,"1",-10,1.72005297243968,0.592350390893407,0.064,0,0,FALSE
137,1,"1",40,1.45827167604631,0.528753577934112,0.064,1,0,FALSE
137,1,"1",50,0.965299852143507,0.409520609684754,0.256,1,0,FALSE
137,0,"1",30,1.17001864963211,0.530568430382293,0.032,0,0,FALSE
137,0,"0",50,1.18029073863802,0.359107739808504,0.256,1,0,FALSE
137,1,"1",50,0.930058750264347,0.37896214106679,0.256,1,0,FALSE
137,1,"1",50,1.37534451103769,0.572505347656086,0.256,1,0,FALSE
137,1,"1",30,1.75034851083718,0.511812238240149,0.064,1,0,FALSE
137,0,"0",50,0.992265142335556,0.416072432294488,0.256,1,0,FALSE
137,0,"1",20,1.80767876990931,0.69252650282206,0.032,0,0,FALSE
137,0,"0",-10,1.97042351990752,0.529926349351648,0.064,1,0,FALSE
137,1,"1",50,1.46127046916261,0.404862428025808,0.256,1,0,FALSE
137,0,"1",-10,2.34860954892496,0.585215654098429,0.032,0,0,FALSE
137,0,"0",50,2.75676660429966,1.20008204871835,0.128,1,0,FALSE
137,0,"0",50,1.11923659070907,0.384977537729312,0.256,1,0,FALSE
137,1,"1",50,1.33565985825332,0.594137773020659,0.128,1,0,FALSE
137,0,"0",30,2.42257293672254,0.399882149302401,0.032,1,0,FALSE
137,1,"0",-20,2.59256200293079,0.498797343288083,0.032,0,0,FALSE
137,0,"0",40,1.41229209343763,0.499263735009823,0.128,1,0,FALSE
137,1,"0",30,1.8775197982532,0.522860137424897,0.032,0,0,FALSE
137,0,"0",50,1.10283016760508,0.434241182178259,0.256,1,0,FALSE
137,1,"1",40,1.6938031180934,0.513574263146147,0.128,1,0,FALSE
137,1,"1",50,1.19602278044308,0.597017628700938,0.256,1,0,FALSE
137,0,"1",50,1.43749203813402,0.456226193645503,0.032,0,0,FALSE
137,0,"0",50,1.86299101690296,0.31531551928306,0.128,1,0,FALSE
137,0,"0",-10,1.59879897339456,0.418777504283004,0.064,1,0,FALSE
137,1,"1",50,1.20513326728344,0.615960377532057,0.064,1,0,FALSE
137,0,"0",50,0.980995367477648,0.507643994293176,0.128,1,0,FALSE
137,0,"0",30,1.33791725456202,0.606397385066841,0.032,1,0,FALSE
137,0,"0",30,2.10464743502624,0.457463867471553,0.064,1,0,FALSE
137,1,"1",50,1.12825923289591,0.531920513567515,0.256,1,0,FALSE
137,1,"1",50,0.907506220065523,0.506244215385057,0.256,1,0,FALSE
137,0,"0",50,1.03636557383137,0.377664092909079,0.256,1,0,FALSE
137,0,"0",50,1.33435547079099,0.347386968682986,0.064,1,0,FALSE
137,0,"0",50,1.58287494121026,0.846834241665434,0.128,1,0,FALSE
137,0,"0",50,1.87187932619778,0.417950074049644,0.128,1,0,FALSE
137,0,"0",50,1.64474836883601,0.523862351350486,0.064,1,0,FALSE
137,1,"1",50,2.66712581346836,0.414855889486149,0.128,1,0,FALSE
137,1,"0",-20,2.10069231247576,0.406062066021841,0.032,0,0,FALSE
137,0,"0",-20,2.29299120406341,0.512841620616149,0.064,1,0,FALSE
137,1,"0",-30,2.42913562671235,0.479685244452208,0.032,0,0,FALSE
137,1,"1",30,1.66149681253778,0.421756373869255,0.064,1,0,FALSE
137,1,"1",50,2.17780482547823,0.396100904830731,0.128,1,0,FALSE
137,0,"1",20,2.07488349263044,0.733319930231199,0.032,0,0,FALSE
137,1,"1",50,1.18316093442542,0.397394424913451,0.128,1,0,FALSE
137,0,"1",30,1.74927414958272,0.454946559659205,0.032,0,0,FALSE
137,1,"1",50,1.00929764727363,0.525331560743507,0.256,1,0,FALSE
137,0,"0",50,1.15273860992957,0.484771480130963,0.256,1,0,FALSE
137,0,"1",30,2.07669442074839,0.315557922229636,0.064,0,0,FALSE
137,0,"0",50,0.98245250200294,0.448908220751211,0.256,1,0,FALSE
137,0,"0",50,1.49206832200987,0.440924922705628,0.128,1,0,FALSE
137,0,"0",-10,2.75358578256937,0.538961066402961,0.064,1,0,FALSE
137,0,"0",-10,1.47620738100447,0.514881065582857,0.064,1,0,FALSE
137,1,"0",-10,1.54238338546641,0.572066124384291,0.032,0,0,FALSE
137,1,"1",30,2.32837328001112,0.462180914103519,0.064,1,0,FALSE
137,1,"0",30,1.62907247516047,0.439578575081192,0.032,0,0,FALSE
137,1,"1",50,1.08789989694115,0.638238506387454,0.064,1,0,FALSE
137,1,"1",40,1.45328988796333,0.46817548162071,0.064,1,0,FALSE
137,0,"1",-10,2.32020614212239,0.409188550852239,0.032,0,0,FALSE
137,1,"1",50,1.08269261072483,0.495373514867388,0.256,1,0,FALSE
137,1,"1",30,1.88940901376726,0.37194211550476,0.064,1,0,FALSE
137,1,"1",50,0.96680196554726,0.450623757420573,0.256,1,0,FALSE
137,1,"1",30,1.53958141267532,0.566322110348847,0.032,1,0,FALSE
137,1,"1",50,0.973653848592192,0.398818353556097,0.128,1,0,FALSE
137,0,"1",30,1.04501661199797,0.441760805345606,0.032,0,0,FALSE
