"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Coherence","Accuracy","Training","cond","Int.Block","five_s_to","exclude_subj"
633,1,"0",50,3.21053375132405,0.915984767645597,0.064,0,0,"Control","Pre",TRUE,FALSE
633,0,"1",50,2.79492435894278,0.782428453050787,0.064,0,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,4.67316723443219,0.682558408058016,0.064,1,0,"Control","Pre",TRUE,FALSE
633,0,"0",50,2.81425641134032,0.715736630558269,0.256,1,0,"Control","Pre",TRUE,FALSE
633,0,"1",50,1.23162359234248,0.749245702503715,0.128,0,0,"Control","Pre",TRUE,FALSE
633,0,"0",50,1.18340439854725,0.800471822705818,0.256,1,0,"Control","Pre",TRUE,FALSE
633,0,"1",50,1.01894656449417,0.732495241773082,0.032,0,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.05731996854604,0.799292718744371,0.128,1,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.34205938687245,0.832460073925322,0.256,1,0,"Control","Pre",TRUE,FALSE
633,0,"0",50,1.70441016879329,0.66601744506252,0.128,1,0,"Control","Pre",TRUE,FALSE
633,0,"1",50,2.41347547382233,0.831471751767909,0.064,0,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.14384917370626,0.81594054370001,0.064,1,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.24644087801804,0.732583387794904,0.128,1,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.20977152974228,0.765886886318214,0.256,1,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.49642027539806,0.749226986568887,0.128,1,0,"Control","Pre",TRUE,FALSE
633,1,"0",50,3.17471024259785,0.765979862255277,0.064,0,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.70069203682197,0.599291813137941,0.256,1,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,0.843112460133852,0.615876245403197,0.032,1,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.15165462457296,0.749232420224929,0.128,1,0,"Control","Pre",TRUE,FALSE
633,0,"1",50,1.37204714604747,0.765846133875893,0.032,0,0,"Control","Pre",TRUE,FALSE
633,0,"0",50,2.7531410321244,0.632562407834455,0.032,1,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.39723547514947,1.01577904328215,0.128,1,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.39188935863064,0.797890231035184,0.064,1,0,"Control","Pre",TRUE,FALSE
633,0,"0",50,1.53204575744178,0.617104252291145,0.256,1,0,"Control","Pre",TRUE,FALSE
633,0,"1",50,1.31988130474207,0.931328514481662,0.128,0,0,"Control","Pre",TRUE,FALSE
633,1,"0",50,1.78231676117866,0.865905753187835,0.032,0,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,2.41961762135546,0.75047069069487,0.256,1,0,"Control","Pre",TRUE,FALSE
633,0,"0",50,1.4685507375435,0.666034953519702,0.256,1,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.6203390904956,0.86575632756995,0.128,1,0,"Control","Pre",TRUE,FALSE
633,1,"0",50,0.978671681732405,0.664661747192498,0.032,0,0,"Control","Pre",TRUE,FALSE
633,0,"0",50,1.88610024798615,0.616907734965906,0.256,1,0,"Control","Pre",TRUE,FALSE
633,0,"0",50,2.89478293287545,0.999410448021023,0.064,1,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,1.42762170263799,0.649105182052124,0.032,1,0,"Control","Pre",TRUE,FALSE
633,1,"0",50,1.73491804986028,1.78264911997388,0.128,0,0,"Control","Pre",TRUE,FALSE
633,0,"1",50,2.58054236970935,0.915861906578299,0.128,0,0,"Control","Pre",TRUE,FALSE
633,1,"1",50,2.44093416669429,0.799196422234643,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.32495845514862,0.717101988266222,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.36283045324311,0.831238104437944,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.35813335708017,1.28383471413702,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.53391282298276,0.781324514704524,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.59569020296121,0.749041336559458,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.31679559028265,0.615901602475904,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.78412767890398,1.13259999064403,0.256,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.2774993698441,0.697956491487334,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.49790487172501,0.66586017082585,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.52625891082408,1.08381962063885,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,3.32925134747359,0.765780024357606,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.27937307652226,0.764652842029929,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,0.845270830159308,1.03144397973293,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.73453527878504,0.916021897643106,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.00385276595643,0.799193705410464,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.40853084431356,0.615972843781346,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.69746625471464,0.799223288660869,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.2910026157042,0.899194158213446,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,3.06387205544906,0.731126261627534,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.30734887258965,0.983592765387613,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,3.63335209958325,0.847770313208457,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.1674584211905,0.915889980482403,0.032,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,3.38782135941065,0.631380587045103,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.30385321876383,0.93257342608925,0.128,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.10103707415704,0.881329193689395,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.44613659312367,0.767171041014139,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.91506647930504,0.632515617995523,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.15208388361498,0.849312264824985,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.2012068759941,0.815868698657257,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.54983978253207,0.699269625696586,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.36507032814925,0.649265173113206,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.03102347491565,0.615943864268018,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.36338921449007,0.749228797787335,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.19538803115953,0.765928242497612,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.29630375360278,1.03255455921683,0.032,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.34730467883497,0.69933181090164,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.45424572514463,0.815870509875705,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,3.02791542208428,0.749385770155583,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,3.06306817581202,0.581285271615256,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.20549735335587,0.999269474763423,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"0",50,3.89347643980361,0.549399958039401,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.66657077264972,0.699319736104226,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,4.08134307970619,0.582521127122222,0.256,0,0,"Control","Post",TRUE,FALSE
633,1,"0",50,1.57027486766689,0.582670250867726,0.032,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.92266635674611,0.832584444342414,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.62159939746931,0.8671512685325,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,3.40874245513999,0.647784501092276,0.256,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,0.995836911748629,0.699214987238636,0.256,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.71666940865177,0.732511844620574,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"0",50,1.12991546132602,0.815936619390501,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,0.811653990644263,0.865670596511336,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"0",50,1.9998164630814,0.565988314614631,0.128,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,0.865510303574381,0.649273021735949,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,3.29741614430537,0.732567388687981,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.44086684969813,0.799198233456817,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.2508922520536,0.63382995968638,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.37580512484419,0.749257475432474,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.0461193865377,0.799226911101723,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.21845059219049,0.800491444253596,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,4.96445300413319,0.81586296312511,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.28928618326248,0.567086517432472,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.82952499256493,0.599326528179459,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.64183826714731,0.782509052325506,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.11817483400949,0.681308666531695,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.08949869969347,0.699090013084002,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.00359798773564,0.917093234038446,0.256,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.7295900455392,0.615940845567966,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.39685602464667,0.999225401748903,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.24518419348891,0.765940317294793,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.15351535084122,0.832642705237959,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.71056891917042,0.665755120091606,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.3778841030763,0.750561553544598,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.72559902314958,0.749954191236524,0.128,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.97838732025772,0.647722919627791,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,4.52048625209136,0.683771925192792,0.256,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.33342500116839,0.682424679675139,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.41410396702494,0.86584537920123,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.88354129655985,0.681401642472483,0.256,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.43081065661274,0.88366989315534,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.78770544135477,0.732488902507816,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,0.987943616732489,0.765888999405317,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.42833109698072,0.699220119029284,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.23178388527595,0.749226684700232,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.33777585252002,0.76561067532748,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.16445632470306,0.865408271536697,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.23914105928969,0.783787169621326,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,0.998463783907704,0.831304817693308,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.36058544654958,0.682570784723852,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.05423002790846,0.715997446183115,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.31324831669917,0.816977165049873,0.128,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.38069088971708,1.08370340071619,0.032,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.97730149410572,0.765915563962888,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.75684890051326,0.681326476860791,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.61018599716015,0.732469582831953,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"0",10,1.51522013110295,0.131310100416187,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.67317025313247,0.683663252013735,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.3333256859621,0.849398901496548,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.78557273027766,0.94927438014932,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.38591625826294,0.916017067728098,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.76543438328756,0.664665973370895,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.44190528227016,0.799203667113092,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.75965115910349,0.849002546274103,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.80121381900227,0.682565652939957,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.26118420555955,0.700534158844966,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.64323954737512,0.865885226034094,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.66762822302524,0.799245627036784,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.35381239085458,1.33123704789625,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.17025464238366,0.632411472867243,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.26796812856989,0.715851643002592,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.64233574879821,0.8824418862639,0.128,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.40563108173572,0.817218962864019,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.15816686464334,3.49913770853495,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.74526373621495,0.800430466522928,0.032,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,0.952861500565894,0.965943034123164,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.17215581922187,1.01453745225118,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.88729384170054,0.765920393882319,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.01942170776986,0.832362871810328,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.35598162819585,1.04925128709525,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.08859127867641,0.799199742807075,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.32645210758317,0.749164197619539,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.27948718335759,0.73368974110065,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.18013544903789,1.51591895999806,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.21209502261644,0.715962429268751,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.60050351905031,0.649125709205866,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,1.86654088752763,0.699247891057748,0.032,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.07908147016866,1.26583602123382,0.128,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.29878995437315,0.64911484188633,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.46587435871689,0.767161381176207,0.128,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.37170391993271,0.797878156241495,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.79157964008115,0.667084253408015,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,1.00252091581188,0.882619385785889,0.128,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.36007830506051,1.23239517189329,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.54966771667032,0.650361262843944,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.40276090240898,3.5146012977385,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,0.99606663476862,0.649086767982226,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.51372768614953,0.816127703055739,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.05570979432017,0.732534786737524,0.128,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,4.2409984649932,0.749298831615131,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.04860709666181,0.765838888997678,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,4.15565983484732,0.550331830523442,0.256,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,3.06249945286242,0.832446489781607,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,4.156316703822,0.614618957129773,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.1507909746943,0.767023728487082,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.57780259819282,2.26581187163899,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.70416263544746,0.715901451542042,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,3.00163915373944,0.849304114337545,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.26822622736683,0.765905904121697,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,3.33332870466262,0.800238175375853,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,3.64812138793757,0.715697387466207,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.24644087801781,0.732230803714599,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.25399215439754,0.632660515562631,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.5953536179876,0.815902206213679,0.128,0,0,"Control","Post",TRUE,FALSE
633,1,"0",50,1.93971989488648,0.699221628375817,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.3537728458941,0.682558408058248,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.29216722990526,0.832571463932283,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.14101612438401,0.849231061809696,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.37193575604027,0.814637069328222,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.3601492444938,1.04905809033895,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,3.04336421965854,0.799197025978938,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.65866872340487,0.949351960720494,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,1.60718963620067,0.683742040069774,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.03551469578128,0.765855189973488,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.28193082046695,3.81591397914244,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.37046414011251,0.683746568116359,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.2238281031861,0.68265047838958,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.28637555336533,1.11467072782014,0.128,0,0,"Control","Post",TRUE,FALSE
633,1,"0",50,2.1029433827824,0.665998729127925,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.00101820728369,0.799300869235303,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,3.51692116817879,0.765938506076112,0.128,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.0851526782643,3.98372287132591,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.53395568851521,0.847874458329752,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.50698028940288,0.664459796207957,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,3.46503183972929,0.749387279505841,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.03600614003511,0.68258316139318,0.128,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.28268609903893,0.665839945540763,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"0",50,1.64561375440098,0.715958504959475,0.128,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.48697567079216,0.865992087987252,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.45043250414543,0.799219062482938,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.10960353912367,0.699163065608125,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,3.15154323456623,0.78243267923221,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,2.0966155852438,1.01596258020075,0.032,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.15869060897594,0.882522787407972,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.21951558931684,0.832489053442143,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.77263428306859,0.99785702534439,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.17049070467288,1.38381313043647,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.14543006654643,0.715767421290278,0.128,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.43497495234292,0.699122313169762,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.35286150056357,0.865880697983783,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.1413970842408,0.766746310018934,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.17143525569187,0.882374267399311,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.14530599800497,1.19916532963514,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.5022421389292,0.83259108548006,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.22357121187123,0.615977069959976,0.256,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.87124160612794,0.882520372448023,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,3.04464716687286,0.714629975384101,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,2.73203972004587,0.74931090640882,0.256,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.10236741495086,0.932542635357007,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.18775313680433,1.2157965517398,0.064,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.65047567154747,0.749186234126799,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.96435338705499,0.699144349673297,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,2.21426003377931,0.900466841852758,0.256,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.94251551233884,0.681344589054585,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.28925177008938,0.61573980019195,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.46879766714852,0.649310755474027,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.79151322869817,0.932607839258853,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.86838712403923,0.597956340552773,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,3.3484080134402,0.849245551569853,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.69664094231883,0.782621649810579,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.07097505497606,0.699197176912799,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.60538505774131,1.1835966896941,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,0.99464573299326,0.766852870103437,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,2.72797624887247,0.81587926410092,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,0.818507645610254,0.681284516940359,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.11448719090223,0.697922682054807,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.47667073687958,0.848929795618169,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.72752887763269,0.681438470604829,0.032,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.36671219871286,1.29925151350116,0.128,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.15228583460348,0.949271361449268,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,0.959841639033053,0.949108351684175,0.128,0,0,"Control","Post",TRUE,FALSE
633,1,"0",50,1.51802933269972,1.31594371333253,0.064,0,0,"Control","Post",TRUE,FALSE
633,0,"0",50,1.58762363460474,0.882631158714183,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.28793048539246,0.599299661753234,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"0",50,2.25329724981217,0.932738548941445,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.03486144924676,0.915900545932818,0.256,1,0,"Control","Post",TRUE,FALSE
633,1,"0",50,3.40005463845562,0.69803950571781,0.128,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.25554497333709,0.682389059027657,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.6435863959305,0.70022142159706,0.032,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,2.21028531236527,0.799240193377249,0.128,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.54536365516111,0.732552295190282,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.43637170452345,0.782562785174232,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.20323906438379,0.567046066862531,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.55431560803484,0.682496826593764,0.128,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,2.02787195281405,0.71459827903891,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.22801413355023,0.71697791972477,0.256,1,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.90343060085783,0.832414189699106,0.032,0,0,"Control","Post",TRUE,FALSE
633,0,"1",50,1.31415030406089,1.3155923367301,0.064,0,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.46651462484058,1.11588847113308,0.064,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.03136247484898,1.23259319856856,0.032,1,0,"Control","Post",TRUE,FALSE
633,1,"1",50,1.56187231807411,1.16457405397529,0.128,1,0,"Control","Post",TRUE,FALSE
651,1,"1",50,3.983492192865,42.7300655814415,0.064,1,1,"Control","Practice",TRUE,FALSE
651,0,"TIMEOUT",50,5.00877025364753,0,0.256,0,1,"Control","Practice",TRUE,FALSE
