decoder,study_name,accuracy_train,accuracy_test,fold,score,n_sample,weight T-7 C-0,weight T-7 C-1,weight T-7 C-2,weight T-7 C-3,weight T-6 C-0,weight T-6 C-1,weight T-6 C-2,weight T-6 C-3,weight T-5 C-0,weight T-5 C-1,weight T-5 C-2,weight T-5 C-3,weight T-4 C-0,weight T-4 C-1,weight T-4 C-2,weight T-4 C-3,weight T-3 C-0,weight T-3 C-1,weight T-3 C-2,weight T-3 C-3,weight T-2 C-0,weight T-2 C-1,weight T-2 C-2,weight T-2 C-3,weight T-1 C-0,weight T-1 C-1,weight T-1 C-2,weight T-1 C-3,hidden_state T-7,hidden_state T-6,hidden_state T-5,hidden_state T-4,hidden_state T-3,hidden_state T-2,hidden_state T-1
regression,data_Siedlecka_2019,Correct trials,Incorrect trials,18.0,0.5218915374629253,106.64864864864865,-0.040143690392631555,-0.03756520992382938,0.02425077021756748,0.05511747866059582,-0.03999434922726142,-0.04209557435488809,0.02466177895445678,0.059303436298073636,-0.04363466042541869,-0.044327179210117605,0.030718388588075175,0.0598884586524374,-0.019458195632567888,-0.047731155448582585,0.019282332669934732,0.0581194785613417,-0.044145992210524315,-0.05485389304636113,0.039217220539480215,0.06270431889520134,-0.055658074419060025,-0.056568879524236865,0.02813288038842082,0.09030992941925124,-0.004308584617295922,-0.03765505046842266,-0.0014001196633235628,0.061735994503037205,,,,,,,
regression,data_Siedlecka_2019,Incorrect trials,Correct trials,18.0,0.6380639354878611,278.56756756756755,-0.040143690392631555,-0.03756520992382938,0.02425077021756748,0.05511747866059582,-0.03999434922726142,-0.04209557435488809,0.02466177895445678,0.059303436298073636,-0.04363466042541869,-0.044327179210117605,0.030718388588075175,0.0598884586524374,-0.019458195632567888,-0.047731155448582585,0.019282332669934732,0.0581194785613417,-0.044145992210524315,-0.05485389304636113,0.039217220539480215,0.06270431889520134,-0.055658074419060025,-0.056568879524236865,0.02813288038842082,0.09030992941925124,-0.004308584617295922,-0.03765505046842266,-0.0014001196633235628,0.061735994503037205,,,,,,,
regression,data_Siedlecka_2019,Incorrect trials,Incorrect trials,18.0,0.5218915374629253,106.64864864864865,-0.040143690392631555,-0.03756520992382938,0.02425077021756748,0.05511747866059582,-0.03999434922726142,-0.04209557435488809,0.02466177895445678,0.059303436298073636,-0.04363466042541869,-0.044327179210117605,0.030718388588075175,0.0598884586524374,-0.019458195632567888,-0.047731155448582585,0.019282332669934732,0.0581194785613417,-0.044145992210524315,-0.05485389304636113,0.039217220539480215,0.06270431889520134,-0.055658074419060025,-0.056568879524236865,0.02813288038842082,0.09030992941925124,-0.004308584617295922,-0.03765505046842266,-0.0014001196633235628,0.061735994503037205,,,,,,,
regression,data_Wierzchon_2014,Correct trials,Correct trials,77.0,0.6249081354708479,347.4258064516129,-0.028296919602100117,-0.028346481452969793,-0.029265256850488967,0.06152558734135331,-0.04133198550622011,-0.033708771137923435,-0.020241852324305972,0.06153489046826985,-0.03644688701269967,-0.009190537783060783,-0.038130893614920065,0.06236964561644058,-0.043014286705136,-0.016525335309674025,-0.025905937155006862,0.057590744101174464,-0.05345110378218788,-0.05268875974402206,-0.055972762542180386,0.10780117082184625,-0.07695622492563732,-0.08875774283780402,-0.06611442640739977,0.1477047775042075,-0.10474100005138956,-0.13596466092586185,-0.09757763985092173,0.2144978256068239,,,,,,,
regression,data_Wierzchon_2014,Correct trials,Incorrect trials,77.0,0.5634115072236517,22.87741935483871,-0.028296919602100117,-0.028346481452969793,-0.029265256850488967,0.06152558734135331,-0.04133198550622011,-0.033708771137923435,-0.020241852324305972,0.06153489046826985,-0.03644688701269967,-0.009190537783060783,-0.038130893614920065,0.06236964561644058,-0.043014286705136,-0.016525335309674025,-0.025905937155006862,0.057590744101174464,-0.05345110378218788,-0.05268875974402206,-0.055972762542180386,0.10780117082184625,-0.07695622492563732,-0.08875774283780402,-0.06611442640739977,0.1477047775042075,-0.10474100005138956,-0.13596466092586185,-0.09757763985092173,0.2144978256068239,,,,,,,
regression,data_Wierzchon_2014,Incorrect trials,Correct trials,77.0,0.6249081354708479,347.4258064516129,-0.028296919602100117,-0.028346481452969793,-0.029265256850488967,0.06152558734135331,-0.04133198550622011,-0.033708771137923435,-0.020241852324305972,0.06153489046826985,-0.03644688701269967,-0.009190537783060783,-0.038130893614920065,0.06236964561644058,-0.043014286705136,-0.016525335309674025,-0.025905937155006862,0.057590744101174464,-0.05345110378218788,-0.05268875974402206,-0.055972762542180386,0.10780117082184625,-0.07695622492563732,-0.08875774283780402,-0.06611442640739977,0.1477047775042075,-0.10474100005138956,-0.13596466092586185,-0.09757763985092173,0.2144978256068239,,,,,,,
regression,data_Wierzchon_2014,Incorrect trials,Incorrect trials,77.0,0.5634115072236517,22.87741935483871,-0.028296919602100117,-0.028346481452969793,-0.029265256850488967,0.06152558734135331,-0.04133198550622011,-0.033708771137923435,-0.020241852324305972,0.06153489046826985,-0.03644688701269967,-0.009190537783060783,-0.038130893614920065,0.06236964561644058,-0.043014286705136,-0.016525335309674025,-0.025905937155006862,0.057590744101174464,-0.05345110378218788,-0.05268875974402206,-0.055972762542180386,0.10780117082184625,-0.07695622492563732,-0.08875774283780402,-0.06611442640739977,0.1477047775042075,-0.10474100005138956,-0.13596466092586185,-0.09757763985092173,0.2144978256068239,,,,,,,
regression,data_vanBoxtel_2019_Expt1,Correct trials,Correct trials,22.0,0.550211208270635,1253.0666666666666,-0.0211246642097434,-0.022542538262957202,-0.0046476572988391395,0.03670239862281174,-0.02856664284340058,-0.01574850395077001,-0.004141844676810272,0.03683354074823497,-0.026820307454322147,-0.022348710283555444,-0.001244770396084041,0.038211822727523825,-0.027363310025647118,-0.023055118156027257,-0.004412118920190742,0.04177852530222421,-0.027256188206100478,-0.023961340723446394,0.0012281092354414578,0.03767073390489755,-0.040598078444295034,-0.02428541008762624,-0.0035017052148401144,0.05188205390670159,-0.04550198564796976,-0.042399879195265874,-0.004497291839587944,0.07064813438748502,,,,,,,
regression,data_vanBoxtel_2019_Expt1,Correct trials,Incorrect trials,22.0,0.4708249678976112,339.93333333333334,-0.0211246642097434,-0.022542538262957202,-0.0046476572988391395,0.03670239862281174,-0.02856664284340058,-0.01574850395077001,-0.004141844676810272,0.03683354074823497,-0.026820307454322147,-0.022348710283555444,-0.001244770396084041,0.038211822727523825,-0.027363310025647118,-0.023055118156027257,-0.004412118920190742,0.04177852530222421,-0.027256188206100478,-0.023961340723446394,0.0012281092354414578,0.03767073390489755,-0.040598078444295034,-0.02428541008762624,-0.0035017052148401144,0.05188205390670159,-0.04550198564796976,-0.042399879195265874,-0.004497291839587944,0.07064813438748502,,,,,,,
regression,data_vanBoxtel_2019_Expt1,Incorrect trials,Correct trials,22.0,0.550211208270635,1253.0666666666666,-0.0211246642097434,-0.022542538262957202,-0.0046476572988391395,0.03670239862281174,-0.02856664284340058,-0.01574850395077001,-0.004141844676810272,0.03683354074823497,-0.026820307454322147,-0.022348710283555444,-0.001244770396084041,0.038211822727523825,-0.027363310025647118,-0.023055118156027257,-0.004412118920190742,0.04177852530222421,-0.027256188206100478,-0.023961340723446394,0.0012281092354414578,0.03767073390489755,-0.040598078444295034,-0.02428541008762624,-0.0035017052148401144,0.05188205390670159,-0.04550198564796976,-0.042399879195265874,-0.004497291839587944,0.07064813438748502,,,,,,,
regression,data_vanBoxtel_2019_Expt1,Incorrect trials,Incorrect trials,22.0,0.4708249678976112,339.93333333333334,-0.0211246642097434,-0.022542538262957202,-0.0046476572988391395,0.03670239862281174,-0.02856664284340058,-0.01574850395077001,-0.004141844676810272,0.03683354074823497,-0.026820307454322147,-0.022348710283555444,-0.001244770396084041,0.038211822727523825,-0.027363310025647118,-0.023055118156027257,-0.004412118920190742,0.04177852530222421,-0.027256188206100478,-0.023961340723446394,0.0012281092354414578,0.03767073390489755,-0.040598078444295034,-0.02428541008762624,-0.0035017052148401144,0.05188205390670159,-0.04550198564796976,-0.042399879195265874,-0.004497291839587944,0.07064813438748502,,,,,,,
regression,data_vanBoxtel_2019_Expt2,Correct trials,Correct trials,18.0,0.5821440208969948,1138.5675675675675,-0.037407551050838296,-0.025915445790748445,0.0069529882044546435,0.049074058500112525,-0.0355969084589436,-0.026946418143619446,0.0009712764252490663,0.05431656518400037,-0.03718518560853397,-0.028983042413319265,0.005354761683947437,0.05319518948682307,-0.03901212194575846,-0.029721194931257678,0.004158340142355868,0.05667106526162255,-0.039957320718707605,-0.025952844568234247,-0.0012558248193013297,0.05946536077873384,-0.048958141121152966,-0.04057685344829639,0.008104628067737134,0.07114548095735575,-0.06465276384056437,-0.043294756808137366,-0.0006855713632519485,0.09599046049985376,,,,,,,
regression,data_vanBoxtel_2019_Expt2,Correct trials,Incorrect trials,18.0,0.4738328376247511,454.43243243243245,-0.037407551050838296,-0.025915445790748445,0.0069529882044546435,0.049074058500112525,-0.0355969084589436,-0.026946418143619446,0.0009712764252490663,0.05431656518400037,-0.03718518560853397,-0.028983042413319265,0.005354761683947437,0.05319518948682307,-0.03901212194575846,-0.029721194931257678,0.004158340142355868,0.05667106526162255,-0.039957320718707605,-0.025952844568234247,-0.0012558248193013297,0.05946536077873384,-0.048958141121152966,-0.04057685344829639,0.008104628067737134,0.07114548095735575,-0.06465276384056437,-0.043294756808137366,-0.0006855713632519485,0.09599046049985376,,,,,,,
regression,data_vanBoxtel_2019_Expt2,Incorrect trials,Correct trials,18.0,0.5821440208969948,1138.5675675675675,-0.037407551050838296,-0.025915445790748445,0.0069529882044546435,0.049074058500112525,-0.0355969084589436,-0.026946418143619446,0.0009712764252490663,0.05431656518400037,-0.03718518560853397,-0.028983042413319265,0.005354761683947437,0.05319518948682307,-0.03901212194575846,-0.029721194931257678,0.004158340142355868,0.05667106526162255,-0.039957320718707605,-0.025952844568234247,-0.0012558248193013297,0.05946536077873384,-0.048958141121152966,-0.04057685344829639,0.008104628067737134,0.07114548095735575,-0.06465276384056437,-0.043294756808137366,-0.0006855713632519485,0.09599046049985376,,,,,,,
regression,data_vanBoxtel_2019_Expt2,Incorrect trials,Incorrect trials,18.0,0.4738328376247511,454.43243243243245,-0.037407551050838296,-0.025915445790748445,0.0069529882044546435,0.049074058500112525,-0.0355969084589436,-0.026946418143619446,0.0009712764252490663,0.05431656518400037,-0.03718518560853397,-0.028983042413319265,0.005354761683947437,0.05319518948682307,-0.03901212194575846,-0.029721194931257678,0.004158340142355868,0.05667106526162255,-0.039957320718707605,-0.025952844568234247,-0.0012558248193013297,0.05946536077873384,-0.048958141121152966,-0.04057685344829639,0.008104628067737134,0.07114548095735575,-0.06465276384056437,-0.043294756808137366,-0.0006855713632519485,0.09599046049985376,,,,,,,
