experiment,condition,slope,model,accuracy
data_Koculak_unpub,RF_incorrect,0.0006430012770730065,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006525385447982156,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006564173710800654,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006812986434000769,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.000653602733828939,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006981209335402703,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006586476909346714,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006538193305696993,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.000652512533996365,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006518273469426147,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006245888790609985,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006045971661111829,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006700144869751315,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.000651955397180427,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.000653498271620153,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006525240159435479,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.000651087461224003,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006325134915474915,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006275789744533859,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006397720349159452,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006487573499723148,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.000653230728277213,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006524907288715224,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006507650717016254,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.000667703517576935,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006878050008246948,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0005887578000727347,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006481754518195013,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006509295341911838,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006526774909987701,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006653768970013819,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006614139282747946,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006517163893957403,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006264512376205992,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006295387394318249,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006353239402243848,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006528758835535412,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006648760701786298,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0007009004860579564,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006878692556559079,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006226255265380554,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006257766713025368,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006372022508753573,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006526787091372823,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006534959459661432,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006756026350896133,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0007038150194609451,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006394265052015557,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006496982041508989,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006536859453722544,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.000652468963311526,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006555736446942406,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006628027476086149,RF,incorrect
data_Koculak_unpub,RF_incorrect,0.0006234716620330318,RF,incorrect
data_Koculak_unpub,RNN_correct,0.027539133155531883,RNN,correct
data_Koculak_unpub,RNN_correct,0.02757964248108458,RNN,correct
data_Koculak_unpub,RNN_correct,0.027635419501042743,RNN,correct
data_Koculak_unpub,RNN_correct,0.027729085072873274,RNN,correct
data_Koculak_unpub,RNN_correct,0.027820872097907363,RNN,correct
data_Koculak_unpub,RNN_correct,0.02794101383476862,RNN,correct
data_Koculak_unpub,RNN_correct,0.028113378516715578,RNN,correct
data_Koculak_unpub,RNN_correct,0.0277543012552368,RNN,correct
data_Koculak_unpub,RNN_correct,0.027849460491048996,RNN,correct
data_Koculak_unpub,RNN_correct,0.027813749782124975,RNN,correct
data_Koculak_unpub,RNN_correct,0.027729277958874858,RNN,correct
data_Koculak_unpub,RNN_correct,0.027627343652601107,RNN,correct
data_Koculak_unpub,RNN_correct,0.02752364897333834,RNN,correct
data_Koculak_unpub,RNN_correct,0.027449741396955333,RNN,correct
data_Koculak_unpub,RNN_correct,0.027627119618462037,RNN,correct
data_Koculak_unpub,RNN_correct,0.027683625898365805,RNN,correct
data_Koculak_unpub,RNN_correct,0.027708239008879865,RNN,correct
data_Koculak_unpub,RNN_correct,0.027727996876623168,RNN,correct
data_Koculak_unpub,RNN_correct,0.027757096837226835,RNN,correct
data_Koculak_unpub,RNN_correct,0.027807028790987332,RNN,correct
data_Koculak_unpub,RNN_correct,0.027898780755407138,RNN,correct
data_Koculak_unpub,RNN_correct,0.02741874014749073,RNN,correct
data_Koculak_unpub,RNN_correct,0.027448706618905166,RNN,correct
data_Koculak_unpub,RNN_correct,0.02756279962997863,RNN,correct
data_Koculak_unpub,RNN_correct,0.027733112274417316,RNN,correct
data_Koculak_unpub,RNN_correct,0.027956949276739577,RNN,correct
data_Koculak_unpub,RNN_correct,0.028221889979613165,RNN,correct
data_Koculak_unpub,RNN_correct,0.02852425804029401,RNN,correct
data_Koculak_unpub,RNN_correct,0.0275735190187183,RNN,correct
data_Koculak_unpub,RNN_correct,0.02766337209638461,RNN,correct
data_Koculak_unpub,RNN_correct,0.027705679739390567,RNN,correct
data_Koculak_unpub,RNN_correct,0.0277281997855357,RNN,correct
data_Koculak_unpub,RNN_correct,0.027779476446432055,RNN,correct
data_Koculak_unpub,RNN_correct,0.027837124873936647,RNN,correct
data_Koculak_unpub,RNN_correct,0.027929089896551497,RNN,correct
data_Koculak_unpub,RNN_correct,0.0276116125380058,RNN,correct
data_Koculak_unpub,RNN_correct,0.02765758771857364,RNN,correct
data_Koculak_unpub,RNN_correct,0.027699562662504628,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772823285035694,RNN,correct
data_Koculak_unpub,RNN_correct,0.02778207261592994,RNN,correct
data_Koculak_unpub,RNN_correct,0.0278566348751945,RNN,correct
data_Koculak_unpub,RNN_correct,0.027950162001503912,RNN,correct
data_Koculak_unpub,RNN_correct,0.027652013864581878,RNN,correct
data_Koculak_unpub,RNN_correct,0.027751916601160595,RNN,correct
data_Koculak_unpub,RNN_correct,0.027756714524925615,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728081690091645,RNN,correct
data_Koculak_unpub,RNN_correct,0.027697814293532068,RNN,correct
data_Koculak_unpub,RNN_correct,0.02767177155108466,RNN,correct
data_Koculak_unpub,RNN_correct,0.02769081403616041,RNN,correct
data_Koculak_unpub,RNN_correct,0.027783886284154218,RNN,correct
data_Koculak_unpub,RNN_correct,0.02790802861571816,RNN,correct
data_Koculak_unpub,RNN_correct,0.02785557451850278,RNN,correct
data_Koculak_unpub,RNN_correct,0.027730852719450798,RNN,correct
data_Koculak_unpub,RNN_correct,0.02757111721893881,RNN,correct
data_Koculak_unpub,RNN_correct,0.027430123240448155,RNN,correct
data_Koculak_unpub,RNN_correct,0.0273249171109217,RNN,correct
data_Koculak_unpub,RNN_correct,0.027509632884343407,RNN,correct
data_Koculak_unpub,RNN_correct,0.02751559020783803,RNN,correct
data_Koculak_unpub,RNN_correct,0.027594982286520922,RNN,correct
data_Koculak_unpub,RNN_correct,0.02773149146422515,RNN,correct
data_Koculak_unpub,RNN_correct,0.027918886214301532,RNN,correct
data_Koculak_unpub,RNN_correct,0.028130292350979386,RNN,correct
data_Koculak_unpub,RNN_correct,0.02841613925081512,RNN,correct
data_Koculak_unpub,RNN_correct,0.027625027062384375,RNN,correct
data_Koculak_unpub,RNN_correct,0.027676754276658253,RNN,correct
data_Koculak_unpub,RNN_correct,0.027701095012435197,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728231268313985,RNN,correct
data_Koculak_unpub,RNN_correct,0.02777989740517406,RNN,correct
data_Koculak_unpub,RNN_correct,0.027835000442953915,RNN,correct
data_Koculak_unpub,RNN_correct,0.02793270036966639,RNN,correct
data_Koculak_unpub,RNN_correct,0.02770128957715482,RNN,correct
data_Koculak_unpub,RNN_correct,0.02776984132086929,RNN,correct
data_Koculak_unpub,RNN_correct,0.027768590213682293,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772826618728806,RNN,correct
data_Koculak_unpub,RNN_correct,0.027704707460893346,RNN,correct
data_Koculak_unpub,RNN_correct,0.0276792041667381,RNN,correct
data_Koculak_unpub,RNN_correct,0.027683703611423686,RNN,correct
data_Koculak_unpub,RNN_correct,0.027774441169722577,RNN,correct
data_Koculak_unpub,RNN_correct,0.02787360827918965,RNN,correct
data_Koculak_unpub,RNN_correct,0.027836105313886927,RNN,correct
data_Koculak_unpub,RNN_correct,0.027730195580788212,RNN,correct
data_Koculak_unpub,RNN_correct,0.027587605981518812,RNN,correct
data_Koculak_unpub,RNN_correct,0.02748950920136226,RNN,correct
data_Koculak_unpub,RNN_correct,0.027406474841181406,RNN,correct
data_Koculak_unpub,RNN_correct,0.0276868090633843,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728609603750547,RNN,correct
data_Koculak_unpub,RNN_correct,0.027731348045695686,RNN,correct
data_Koculak_unpub,RNN_correct,0.027727946857642842,RNN,correct
data_Koculak_unpub,RNN_correct,0.02771473774287187,RNN,correct
data_Koculak_unpub,RNN_correct,0.027737819010985387,RNN,correct
data_Koculak_unpub,RNN_correct,0.027774926871578537,RNN,correct
data_Koculak_unpub,RNN_correct,0.02764318763959774,RNN,correct
data_Koculak_unpub,RNN_correct,0.027734720418456527,RNN,correct
data_Koculak_unpub,RNN_correct,0.027742491353162393,RNN,correct
data_Koculak_unpub,RNN_correct,0.027727954131611332,RNN,correct
data_Koculak_unpub,RNN_correct,0.027701450416016734,RNN,correct
data_Koculak_unpub,RNN_correct,0.02770355167363831,RNN,correct
data_Koculak_unpub,RNN_correct,0.027696592808391804,RNN,correct
data_Koculak_unpub,RNN_correct,0.02765297501096075,RNN,correct
data_Koculak_unpub,RNN_correct,0.027704607065440146,RNN,correct
data_Koculak_unpub,RNN_correct,0.02771381111149916,RNN,correct
data_Koculak_unpub,RNN_correct,0.0277279934626606,RNN,correct
data_Koculak_unpub,RNN_correct,0.02774946555043542,RNN,correct
data_Koculak_unpub,RNN_correct,0.027790914792011137,RNN,correct
data_Koculak_unpub,RNN_correct,0.02785355263470653,RNN,correct
data_Koculak_unpub,RNN_correct,0.027771388223364245,RNN,correct
data_Koculak_unpub,RNN_correct,0.027843852610958626,RNN,correct
data_Koculak_unpub,RNN_correct,0.027810576467848545,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772874599372609,RNN,correct
data_Koculak_unpub,RNN_correct,0.02764384982962112,RNN,correct
data_Koculak_unpub,RNN_correct,0.02754734250722011,RNN,correct
data_Koculak_unpub,RNN_correct,0.027489191842808517,RNN,correct
data_Koculak_unpub,RNN_correct,0.027571345281755335,RNN,correct
data_Koculak_unpub,RNN_correct,0.0276439662757061,RNN,correct
data_Koculak_unpub,RNN_correct,0.02769145782871985,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728291185177317,RNN,correct
data_Koculak_unpub,RNN_correct,0.02778145770586026,RNN,correct
data_Koculak_unpub,RNN_correct,0.02785314950076075,RNN,correct
data_Koculak_unpub,RNN_correct,0.027965192838183887,RNN,correct
data_Koculak_unpub,RNN_correct,0.027706200365070977,RNN,correct
data_Koculak_unpub,RNN_correct,0.02777216844260706,RNN,correct
data_Koculak_unpub,RNN_correct,0.027772761001715128,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772847931368535,RNN,correct
data_Koculak_unpub,RNN_correct,0.027653672347521696,RNN,correct
data_Koculak_unpub,RNN_correct,0.027616249987385877,RNN,correct
data_Koculak_unpub,RNN_correct,0.027539113038982394,RNN,correct
data_Koculak_unpub,RNN_correct,0.027745631490192588,RNN,correct
data_Koculak_unpub,RNN_correct,0.027778470537634384,RNN,correct
data_Koculak_unpub,RNN_correct,0.027756050858625,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772818254115101,RNN,correct
data_Koculak_unpub,RNN_correct,0.027682748025294086,RNN,correct
data_Koculak_unpub,RNN_correct,0.02765666272128475,RNN,correct
data_Koculak_unpub,RNN_correct,0.027654478255304125,RNN,correct
data_Koculak_unpub,RNN_correct,0.027693580196295153,RNN,correct
data_Koculak_unpub,RNN_correct,0.027744472753261445,RNN,correct
data_Koculak_unpub,RNN_correct,0.02775467635988649,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728053725502362,RNN,correct
data_Koculak_unpub,RNN_correct,0.027693732027542762,RNN,correct
data_Koculak_unpub,RNN_correct,0.027675672009579624,RNN,correct
data_Koculak_unpub,RNN_correct,0.027725600383364666,RNN,correct
data_Koculak_unpub,RNN_correct,0.027475748653328254,RNN,correct
data_Koculak_unpub,RNN_correct,0.02753982999596773,RNN,correct
data_Koculak_unpub,RNN_correct,0.027618275444006975,RNN,correct
data_Koculak_unpub,RNN_correct,0.027730311801239832,RNN,correct
data_Koculak_unpub,RNN_correct,0.02789802271727181,RNN,correct
data_Koculak_unpub,RNN_correct,0.028101861499122333,RNN,correct
data_Koculak_unpub,RNN_correct,0.028332911332319372,RNN,correct
data_Koculak_unpub,RNN_correct,0.027746373156389538,RNN,correct
data_Koculak_unpub,RNN_correct,0.02782001351403792,RNN,correct
data_Koculak_unpub,RNN_correct,0.027798022576292207,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728609229805596,RNN,correct
data_Koculak_unpub,RNN_correct,0.027653578136899486,RNN,correct
data_Koculak_unpub,RNN_correct,0.027573537897855847,RNN,correct
data_Koculak_unpub,RNN_correct,0.027515884239524547,RNN,correct
data_Koculak_unpub,RNN_correct,0.02757146997173389,RNN,correct
data_Koculak_unpub,RNN_correct,0.02760090040610589,RNN,correct
data_Koculak_unpub,RNN_correct,0.0276816057825823,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728636814463897,RNN,correct
data_Koculak_unpub,RNN_correct,0.02780563431435242,RNN,correct
data_Koculak_unpub,RNN_correct,0.027939587874015712,RNN,correct
data_Koculak_unpub,RNN_correct,0.028158293963880594,RNN,correct
data_Koculak_unpub,RNN_correct,0.027562937511039637,RNN,correct
data_Koculak_unpub,RNN_correct,0.027622910492415467,RNN,correct
data_Koculak_unpub,RNN_correct,0.027650739697870304,RNN,correct
data_Koculak_unpub,RNN_correct,0.027729432459360718,RNN,correct
data_Koculak_unpub,RNN_correct,0.0278401136290346,RNN,correct
data_Koculak_unpub,RNN_correct,0.027989057651095835,RNN,correct
data_Koculak_unpub,RNN_correct,0.028194774973655263,RNN,correct
data_Koculak_unpub,RNN_correct,0.027776841818901478,RNN,correct
data_Koculak_unpub,RNN_correct,0.02785867205445947,RNN,correct
data_Koculak_unpub,RNN_correct,0.02781803512920624,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728576770928277,RNN,correct
data_Koculak_unpub,RNN_correct,0.02765596535961972,RNN,correct
data_Koculak_unpub,RNN_correct,0.027637806388020467,RNN,correct
data_Koculak_unpub,RNN_correct,0.027607814554483554,RNN,correct
data_Koculak_unpub,RNN_correct,0.027836325321710886,RNN,correct
data_Koculak_unpub,RNN_correct,0.027936785341675763,RNN,correct
data_Koculak_unpub,RNN_correct,0.027870520100946355,RNN,correct
data_Koculak_unpub,RNN_correct,0.027731256886453573,RNN,correct
data_Koculak_unpub,RNN_correct,0.027573781869955617,RNN,correct
data_Koculak_unpub,RNN_correct,0.027418025687205565,RNN,correct
data_Koculak_unpub,RNN_correct,0.02726106251459387,RNN,correct
data_Koculak_unpub,RNN_correct,0.02776775600836392,RNN,correct
data_Koculak_unpub,RNN_correct,0.02788453413342768,RNN,correct
data_Koculak_unpub,RNN_correct,0.027846388478983245,RNN,correct
data_Koculak_unpub,RNN_correct,0.027730624510215424,RNN,correct
data_Koculak_unpub,RNN_correct,0.027599002623427894,RNN,correct
data_Koculak_unpub,RNN_correct,0.027467918151989443,RNN,correct
data_Koculak_unpub,RNN_correct,0.027350176841645982,RNN,correct
data_Koculak_unpub,RNN_correct,0.027732979065466862,RNN,correct
data_Koculak_unpub,RNN_correct,0.02782658511884318,RNN,correct
data_Koculak_unpub,RNN_correct,0.0277991765163297,RNN,correct
data_Koculak_unpub,RNN_correct,0.0277291110443373,RNN,correct
data_Koculak_unpub,RNN_correct,0.027640967251907265,RNN,correct
data_Koculak_unpub,RNN_correct,0.027554268171245188,RNN,correct
data_Koculak_unpub,RNN_correct,0.027489332355990444,RNN,correct
data_Koculak_unpub,RNN_correct,0.027669088860299455,RNN,correct
data_Koculak_unpub,RNN_correct,0.02774681410970305,RNN,correct
data_Koculak_unpub,RNN_correct,0.027762352151930333,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728323665063444,RNN,correct
data_Koculak_unpub,RNN_correct,0.027665531318856827,RNN,correct
data_Koculak_unpub,RNN_correct,0.02761971392956861,RNN,correct
data_Koculak_unpub,RNN_correct,0.027628365421885626,RNN,correct
data_Koculak_unpub,RNN_correct,0.02769357906476873,RNN,correct
data_Koculak_unpub,RNN_correct,0.027747218747102693,RNN,correct
data_Koculak_unpub,RNN_correct,0.02773637852076122,RNN,correct
data_Koculak_unpub,RNN_correct,0.027727926778464883,RNN,correct
data_Koculak_unpub,RNN_correct,0.027715391997538766,RNN,correct
data_Koculak_unpub,RNN_correct,0.027739224258643242,RNN,correct
data_Koculak_unpub,RNN_correct,0.02778023041394814,RNN,correct
data_Koculak_unpub,RNN_correct,0.027678581236743886,RNN,correct
data_Koculak_unpub,RNN_correct,0.027750917207214235,RNN,correct
data_Koculak_unpub,RNN_correct,0.027774370003056874,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728217228703857,RNN,correct
data_Koculak_unpub,RNN_correct,0.027691226999770953,RNN,correct
data_Koculak_unpub,RNN_correct,0.027672653320610405,RNN,correct
data_Koculak_unpub,RNN_correct,0.02763838357535348,RNN,correct
data_Koculak_unpub,RNN_correct,0.027602622937538956,RNN,correct
data_Koculak_unpub,RNN_correct,0.02765093156862838,RNN,correct
data_Koculak_unpub,RNN_correct,0.027675235109592147,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728285561432888,RNN,correct
data_Koculak_unpub,RNN_correct,0.02778415928257179,RNN,correct
data_Koculak_unpub,RNN_correct,0.02789290868421459,RNN,correct
data_Koculak_unpub,RNN_correct,0.02798949173364401,RNN,correct
data_Koculak_unpub,RNN_correct,0.02765054956629131,RNN,correct
data_Koculak_unpub,RNN_correct,0.02770921494022935,RNN,correct
data_Koculak_unpub,RNN_correct,0.027740301218585006,RNN,correct
data_Koculak_unpub,RNN_correct,0.027727932943479056,RNN,correct
data_Koculak_unpub,RNN_correct,0.027737741456855824,RNN,correct
data_Koculak_unpub,RNN_correct,0.02776118654985947,RNN,correct
data_Koculak_unpub,RNN_correct,0.02784190486033552,RNN,correct
data_Koculak_unpub,RNN_correct,0.027597585167836593,RNN,correct
data_Koculak_unpub,RNN_correct,0.027675039099685772,RNN,correct
data_Koculak_unpub,RNN_correct,0.027693919186031025,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772804666171207,RNN,correct
data_Koculak_unpub,RNN_correct,0.02778240385623508,RNN,correct
data_Koculak_unpub,RNN_correct,0.02779748569724182,RNN,correct
data_Koculak_unpub,RNN_correct,0.027956692418878083,RNN,correct
data_Koculak_unpub,RNN_correct,0.02756857260705673,RNN,correct
data_Koculak_unpub,RNN_correct,0.02760709300291766,RNN,correct
data_Koculak_unpub,RNN_correct,0.027649951887660167,RNN,correct
data_Koculak_unpub,RNN_correct,0.027729644133791507,RNN,correct
data_Koculak_unpub,RNN_correct,0.027856721427837374,RNN,correct
data_Koculak_unpub,RNN_correct,0.027998207747960215,RNN,correct
data_Koculak_unpub,RNN_correct,0.02815497928471323,RNN,correct
data_Koculak_unpub,RNN_correct,0.027533734854848897,RNN,correct
data_Koculak_unpub,RNN_correct,0.027567759474336186,RNN,correct
data_Koculak_unpub,RNN_correct,0.02763646454489906,RNN,correct
data_Koculak_unpub,RNN_correct,0.027729873207646718,RNN,correct
data_Koculak_unpub,RNN_correct,0.0278661725522253,RNN,correct
data_Koculak_unpub,RNN_correct,0.028034730963610522,RNN,correct
data_Koculak_unpub,RNN_correct,0.0282619148182727,RNN,correct
data_Koculak_unpub,RNN_correct,0.02783170452942795,RNN,correct
data_Koculak_unpub,RNN_correct,0.027905834337163742,RNN,correct
data_Koculak_unpub,RNN_correct,0.027835494837277666,RNN,correct
data_Koculak_unpub,RNN_correct,0.027730279035088578,RNN,correct
data_Koculak_unpub,RNN_correct,0.027590459895403138,RNN,correct
data_Koculak_unpub,RNN_correct,0.027470762693836134,RNN,correct
data_Koculak_unpub,RNN_correct,0.02734568668746937,RNN,correct
data_Koculak_unpub,RNN_correct,0.02774996591097935,RNN,correct
data_Koculak_unpub,RNN_correct,0.02786567274352869,RNN,correct
data_Koculak_unpub,RNN_correct,0.027815367899666082,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772977275279518,RNN,correct
data_Koculak_unpub,RNN_correct,0.02762669195572115,RNN,correct
data_Koculak_unpub,RNN_correct,0.027525410097248595,RNN,correct
data_Koculak_unpub,RNN_correct,0.027428131217522387,RNN,correct
data_Koculak_unpub,RNN_correct,0.027745693836545418,RNN,correct
data_Koculak_unpub,RNN_correct,0.02783943768596971,RNN,correct
data_Koculak_unpub,RNN_correct,0.027804214084120583,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772920203328016,RNN,correct
data_Koculak_unpub,RNN_correct,0.027636806632628644,RNN,correct
data_Koculak_unpub,RNN_correct,0.027528669010689427,RNN,correct
data_Koculak_unpub,RNN_correct,0.027427277671839508,RNN,correct
data_Koculak_unpub,RNN_correct,0.027665110471731147,RNN,correct
data_Koculak_unpub,RNN_correct,0.02771787684686027,RNN,correct
data_Koculak_unpub,RNN_correct,0.027725543412466785,RNN,correct
data_Koculak_unpub,RNN_correct,0.027727926414303827,RNN,correct
data_Koculak_unpub,RNN_correct,0.027725834154068714,RNN,correct
data_Koculak_unpub,RNN_correct,0.027715694778115165,RNN,correct
data_Koculak_unpub,RNN_correct,0.027814449476143276,RNN,correct
data_Koculak_unpub,RNN_correct,0.027843407489316876,RNN,correct
data_Koculak_unpub,RNN_correct,0.02794139738677278,RNN,correct
data_Koculak_unpub,RNN_correct,0.027875707633212236,RNN,correct
data_Koculak_unpub,RNN_correct,0.027731565110922857,RNN,correct
data_Koculak_unpub,RNN_correct,0.02756618702673161,RNN,correct
data_Koculak_unpub,RNN_correct,0.02741564833136458,RNN,correct
data_Koculak_unpub,RNN_correct,0.02727403276683498,RNN,correct
data_Koculak_unpub,RNN_correct,0.027713692781252196,RNN,correct
data_Koculak_unpub,RNN_correct,0.027803292077280408,RNN,correct
data_Koculak_unpub,RNN_correct,0.027788321263801184,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728618038340355,RNN,correct
data_Koculak_unpub,RNN_correct,0.027660497370348106,RNN,correct
data_Koculak_unpub,RNN_correct,0.027596500190373102,RNN,correct
data_Koculak_unpub,RNN_correct,0.0275599477671731,RNN,correct
data_Koculak_unpub,RNN_correct,0.027452587851664347,RNN,correct
data_Koculak_unpub,RNN_correct,0.02749746231772193,RNN,correct
data_Koculak_unpub,RNN_correct,0.027585321849974084,RNN,correct
data_Koculak_unpub,RNN_correct,0.02773247956263697,RNN,correct
data_Koculak_unpub,RNN_correct,0.027931056553972187,RNN,correct
data_Koculak_unpub,RNN_correct,0.028154725783757883,RNN,correct
data_Koculak_unpub,RNN_correct,0.02842258004175062,RNN,correct
data_Koculak_unpub,RNN_correct,0.027677822922668304,RNN,correct
data_Koculak_unpub,RNN_correct,0.027733494927138176,RNN,correct
data_Koculak_unpub,RNN_correct,0.02773676518234519,RNN,correct
data_Koculak_unpub,RNN_correct,0.027727926752088794,RNN,correct
data_Koculak_unpub,RNN_correct,0.027730025968853413,RNN,correct
data_Koculak_unpub,RNN_correct,0.027711364751647705,RNN,correct
data_Koculak_unpub,RNN_correct,0.02769886199839172,RNN,correct
data_Koculak_unpub,RNN_correct,0.027597206444654115,RNN,correct
data_Koculak_unpub,RNN_correct,0.02763842321067176,RNN,correct
data_Koculak_unpub,RNN_correct,0.027673098421796414,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728328099673242,RNN,correct
data_Koculak_unpub,RNN_correct,0.02779576466722308,RNN,correct
data_Koculak_unpub,RNN_correct,0.02788246111849461,RNN,correct
data_Koculak_unpub,RNN_correct,0.027977377193041195,RNN,correct
data_Koculak_unpub,RNN_correct,0.027622830174869842,RNN,correct
data_Koculak_unpub,RNN_correct,0.027660034173910254,RNN,correct
data_Koculak_unpub,RNN_correct,0.02770618433130125,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772817055862243,RNN,correct
data_Koculak_unpub,RNN_correct,0.027782110706260577,RNN,correct
data_Koculak_unpub,RNN_correct,0.027868227174890965,RNN,correct
data_Koculak_unpub,RNN_correct,0.0279614188780319,RNN,correct
data_Koculak_unpub,RNN_correct,0.027592014907805475,RNN,correct
data_Koculak_unpub,RNN_correct,0.02769567296071482,RNN,correct
data_Koculak_unpub,RNN_correct,0.02771272553913739,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772807511670007,RNN,correct
data_Koculak_unpub,RNN_correct,0.027765654147159514,RNN,correct
data_Koculak_unpub,RNN_correct,0.027808386928641567,RNN,correct
data_Koculak_unpub,RNN_correct,0.027838294033510732,RNN,correct
data_Koculak_unpub,RNN_correct,0.027651590198177776,RNN,correct
data_Koculak_unpub,RNN_correct,0.027691523306228996,RNN,correct
data_Koculak_unpub,RNN_correct,0.027698343247898955,RNN,correct
data_Koculak_unpub,RNN_correct,0.027728124003873488,RNN,correct
data_Koculak_unpub,RNN_correct,0.02777589900424405,RNN,correct
data_Koculak_unpub,RNN_correct,0.027881380019567192,RNN,correct
data_Koculak_unpub,RNN_correct,0.027989568497664846,RNN,correct
data_Koculak_unpub,RNN_correct,0.027824458951954262,RNN,correct
data_Koculak_unpub,RNN_correct,0.02794382248721493,RNN,correct
data_Koculak_unpub,RNN_correct,0.027866241278393704,RNN,correct
data_Koculak_unpub,RNN_correct,0.027731346030855118,RNN,correct
data_Koculak_unpub,RNN_correct,0.027560480860622356,RNN,correct
data_Koculak_unpub,RNN_correct,0.027392365144672668,RNN,correct
data_Koculak_unpub,RNN_correct,0.027275408825439166,RNN,correct
data_Koculak_unpub,RNN_correct,0.02773740801784338,RNN,correct
data_Koculak_unpub,RNN_correct,0.027817364881093775,RNN,correct
data_Koculak_unpub,RNN_correct,0.02776648521120492,RNN,correct
data_Koculak_unpub,RNN_correct,0.02772830241873998,RNN,correct
data_Koculak_unpub,RNN_correct,0.027677204148436326,RNN,correct
data_Koculak_unpub,RNN_correct,0.027646124560768766,RNN,correct
data_Koculak_unpub,RNN_correct,0.02758799229593,RNN,correct
data_Koculak_unpub,RNN_correct,0.02767135265523559,RNN,correct
data_Koculak_unpub,RNN_correct,0.02776281762042981,RNN,correct
