study_name,decoder,accuracy_train,accuracy_test,condition,fold,score,n_sample,feature_importance T-3,feature_importance T-2,feature_importance T-1,hidden_state T-3,hidden_state T-2,hidden_state T-1,weight T-3 C-0,weight T-3 C-1,weight T-3 C-2,weight T-3 C-3,weight T-2 C-0,weight T-2 C-1,weight T-2 C-2,weight T-2 C-3,weight T-1 C-0,weight T-1 C-1,weight T-1 C-2,weight T-1 C-3
data_Koculak_unpub,RNN,correct trials,incorrect trials,"T-3,T-2,T-1",26.5,0.5997337434686071,544.9074074074074,,,,0.07503488877167304,0.11300907955780902,0.13241013755194014,,,,,,,,,,,,
data_Koculak_unpub,RNN,correct trials,incorrect trials,"T-7,T-6,T-5",26.5,0.571536602071801,544.9074074074074,,,,0.07632747029937388,0.11865813567958496,0.14155103230021066,,,,,,,,,,,,
data_Koculak_unpub,RNN,incorrect trials,correct trials,"T-3,T-2,T-1",26.5,0.6193386265133476,84.42592592592592,,,,0.03733009596234532,0.055185322886919255,0.06209942676920307,,,,,,,,,,,,
data_Koculak_unpub,RNN,incorrect trials,correct trials,"T-7,T-6,T-5",26.5,0.5930150528140684,84.42592592592592,,,,0.03540734053132366,0.05364953026313473,0.06093615999324594,,,,,,,,,,,,
data_Koculak_unpub,RNN,incorrect trials,incorrect trials,"T-3,T-2,T-1",26.5,0.6564610976500633,3160.6666666666665,,,,0.03923735245889811,0.05568084494141793,0.0625121187315219,,,,,,,,,,,,
data_Koculak_unpub,RNN,incorrect trials,incorrect trials,"T-7,T-6,T-5",26.5,0.6316600861866283,3160.6666666666665,,,,0.03278957101887229,0.049352061297718644,0.058320353350912534,,,,,,,,,,,,
data_Koculak_unpub,SVM,correct trials,correct trials,"T-3,T-2,T-1",26.5,0.6257636622524173,84.42592592592592,,,,,,,-0.11833181665484496,-0.10252421269422776,0.04577269862558597,0.13585904023010154,-0.09748894132018035,-0.11084791985014311,0.039200369559168786,0.13947313993158184,-0.1473496079450617,-0.12577234801988468,0.01947386717553244,0.21170751573261135
data_Koculak_unpub,SVM,correct trials,correct trials,"T-7,T-6,T-5",26.5,0.5907046006163623,84.42592592592592,,,,,,,-0.11527303813511347,-0.09993468979075261,0.04141805562674891,0.12925853040351118,-0.09907984354272431,-0.11069623887262231,0.03339797390448188,0.13999672942884395,-0.12269879286197583,-0.11042184038861437,0.039152744471599325,0.14668833766577302
data_Koculak_unpub,SVM,correct trials,incorrect trials,"T-3,T-2,T-1",26.5,0.6052866500697502,544.9074074074074,,,,,,,-0.11833181665484496,-0.10252421269422776,0.04577269862558597,0.13585904023010154,-0.09748894132018035,-0.11084791985014311,0.039200369559168786,0.13947313993158184,-0.1473496079450617,-0.12577234801988468,0.01947386717553244,0.21170751573261135
data_Koculak_unpub,SVM,correct trials,incorrect trials,"T-7,T-6,T-5",26.5,0.5685669560811439,544.9074074074074,,,,,,,-0.11527303813511347,-0.09993468979075261,0.04141805562674891,0.12925853040351118,-0.09907984354272431,-0.11069623887262231,0.03339797390448188,0.13999672942884395,-0.12269879286197583,-0.11042184038861437,0.039152744471599325,0.14668833766577302
data_Koculak_unpub,SVM,incorrect trials,correct trials,"T-3,T-2,T-1",26.5,0.625803481592498,84.42592592592592,,,,,,,-0.12017046657459923,-0.10307476287213344,0.04778065113438955,0.1352581366259913,-0.09816245550419044,-0.11079398516929327,0.036046938437717925,0.14379650570003213,-0.14191268882297658,-0.12745821200788832,0.01734834412085607,0.21174321803693605
data_Koculak_unpub,SVM,incorrect trials,correct trials,"T-7,T-6,T-5",26.5,0.5914433682479084,84.42592592592592,,,,,,,-0.11438180512797878,-0.10400707995775813,0.04241252445162278,0.13200905063947715,-0.10219864094857882,-0.10622100489449002,0.02976706544307708,0.14179184202669554,-0.12058369680413955,-0.11267432600414663,0.038093370743201835,0.14918757049311734
data_Koculak_unpub,SVM,incorrect trials,incorrect trials,"T-3,T-2,T-1",26.5,0.6056016149811829,544.9074074074074,,,,,,,-0.12017046657459923,-0.10307476287213344,0.04778065113438955,0.1352581366259913,-0.09816245550419044,-0.11079398516929327,0.036046938437717925,0.14379650570003213,-0.14191268882297658,-0.12745821200788832,0.01734834412085607,0.21174321803693605
data_Koculak_unpub,SVM,incorrect trials,incorrect trials,"T-7,T-6,T-5",26.5,0.56810412546432,544.9074074074074,,,,,,,-0.11438180512797878,-0.10400707995775813,0.04241252445162278,0.13200905063947715,-0.10219864094857882,-0.10622100489449002,0.02976706544307708,0.14179184202669554,-0.12058369680413955,-0.11267432600414663,0.038093370743201835,0.14918757049311734
data_Law_unpub,RF,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.7386982430222542,832.1875,0.019787010025635352,0.03360653542497305,0.13889484165972674,,,,,,,,,,,,,,,
data_Law_unpub,RF,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.6054942043166984,832.1875,0.017492241707076202,0.020603229999545183,0.03475869574443529,,,,,,,,,,,,,,,
data_Law_unpub,RF,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.7453573186789767,360.8125,0.017898953403641994,0.031660065498455556,0.12949592205451363,,,,,,,,,,,,,,,
data_Law_unpub,RF,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6226320469038507,360.8125,0.02922576002169658,0.02609514802713069,0.03193159771195445,,,,,,,,,,,,,,,
data_Law_unpub,RF,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.7334447713501987,832.1875,0.023703349997082075,0.03740378707663525,0.13607331942289233,,,,,,,,,,,,,,,
data_Law_unpub,RF,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.6021882315638112,832.1875,0.02310813079978811,0.018643666187741083,0.033140836220179465,,,,,,,,,,,,,,,
data_Law_unpub,RF,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.742830737892693,360.8125,0.02232367892117899,0.03482839233684551,0.12785516935093857,,,,,,,,,,,,,,,
data_Law_unpub,RF,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6132157015479813,360.8125,0.02603968663128342,0.02450346693946454,0.02853880773114363,,,,,,,,,,,,,,,
data_Law_unpub,RNN,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.7189925516331422,1664.53125,,,,0.19315707695204765,0.26990468986332417,0.2976057827472687,,,,,,,,,,,,
data_Law_unpub,RNN,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.6180834271613418,1664.53125,,,,0.1784023884392809,0.29004316532518715,0.345437681855401,,,,,,,,,,,,
data_Law_unpub,RNN,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6916996187124577,360.8125,,,,0.2039758099708706,0.2804301713476889,0.3206297820433974,,,,,,,,,,,,
data_Law_unpub,RNN,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5901300825865503,360.8125,,,,0.18214679951779544,0.29584895307198167,0.3551127724349499,,,,,,,,,,,,
data_Law_unpub,RNN,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.6730390475630952,832.1875,,,,0.18700141506269574,0.2839678511954844,0.32617707969620824,,,,,,,,,,,,
data_Law_unpub,RNN,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.5801266062886976,832.1875,,,,0.189285073953215,0.3075092403450981,0.3641188685869565,,,,,,,,,,,,
data_Law_unpub,RNN,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.7039158922783324,721.8125,,,,0.18927666009403765,0.28397436381783336,0.3328300443245098,,,,,,,,,,,,
data_Law_unpub,RNN,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6251014086763933,721.8125,,,,0.1896162435878068,0.3066609064117074,0.3634241290856153,,,,,,,,,,,,
data_Law_unpub,SVM,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.7071703727666848,832.1875,,,,,,,-0.057434799621339835,-0.06398747963326781,-0.0057562951590316505,0.18807644391213385,-0.100932663952157,-0.063000511146428,0.03381934616559789,0.1913135398246772,-0.23988753133259716,-0.10370909696080265,0.10242452581642085,0.3638336907978032
data_Law_unpub,SVM,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.587314531329561,832.1875,,,,,,,-0.06163341961134685,-0.054428322419675663,0.007189479222353093,0.15184138646890696,-0.07140158382655029,-0.05492115675843647,0.023038807630115964,0.14448408012120514,-0.10246795663957689,-0.07383524915958024,0.02912060238778683,0.20452376465008004
data_Law_unpub,SVM,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.7151029953619971,360.8125,,,,,,,-0.057434799621339835,-0.06398747963326781,-0.0057562951590316505,0.18807644391213385,-0.100932663952157,-0.063000511146428,0.03381934616559789,0.1913135398246772,-0.23988753133259716,-0.10370909696080265,0.10242452581642085,0.3638336907978032
data_Law_unpub,SVM,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6005811951638377,360.8125,,,,,,,-0.06163341961134685,-0.054428322419675663,0.007189479222353093,0.15184138646890696,-0.07140158382655029,-0.05492115675843647,0.023038807630115964,0.14448408012120514,-0.10246795663957689,-0.07383524915958024,0.02912060238778683,0.20452376465008004
data_Law_unpub,SVM,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.7010899304834877,832.1875,,,,,,,-0.03796867220238962,-0.0735712932611655,-0.015193911003655462,0.19727747828883446,-0.11317835615422757,-0.05549667480680795,0.05394711272071479,0.17290389852792792,-0.23515329001084012,-0.1001294986041092,0.09417950511905697,0.375996172126477
data_Law_unpub,SVM,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.58868315578997,832.1875,,,,,,,-0.057801035345121335,-0.058903605950941205,0.004560267569332624,0.16284678182603496,-0.061062678317674486,-0.05481131496660213,0.006718416387345793,0.15844369287561288,-0.11853090966202523,-0.0704611593863558,0.04417240914749079,0.20838093547857583
data_Law_unpub,SVM,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.709902564911734,360.8125,,,,,,,-0.03796867220238962,-0.0735712932611655,-0.015193911003655462,0.19727747828883446,-0.11317835615422757,-0.05549667480680795,0.05394711272071479,0.17290389852792792,-0.23515329001084012,-0.1001294986041092,0.09417950511905697,0.375996172126477
data_Law_unpub,SVM,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6030024050068707,360.8125,,,,,,,-0.057801035345121335,-0.058903605950941205,0.004560267569332624,0.16284678182603496,-0.061062678317674486,-0.05481131496660213,0.006718416387345793,0.15844369287561288,-0.11853090966202523,-0.0704611593863558,0.04417240914749079,0.20838093547857583
data_Maniscalco_2017_expt1,RF,correct trials,correct trials,"T-3,T-2,T-1",14.5,0.6924602015064906,760.2,0.012732230124347673,0.018381893539952416,0.08203132886883487,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RF,correct trials,correct trials,"T-7,T-6,T-5",14.5,0.6118749913550554,760.2,0.011642830650023793,0.01380357934711088,0.016895678562595648,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RF,correct trials,incorrect trials,"T-3,T-2,T-1",14.931034482758621,0.6619358086505701,201.75862068965517,0.010624432244025464,0.016657254237852994,0.0573870240057519,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RF,correct trials,incorrect trials,"T-7,T-6,T-5",14.931034482758621,0.5955550554764544,201.75862068965517,0.011012387811150144,0.011581834015115151,0.014119843269133004,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RF,incorrect trials,correct trials,"T-3,T-2,T-1",14.5,0.6900879401514503,760.2,0.01654819515537408,0.023471935008240945,0.08108997505115692,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RF,incorrect trials,correct trials,"T-7,T-6,T-5",14.5,0.6102786553125075,760.2,0.01510558266550322,0.015529315002719668,0.021253116132215796,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RF,incorrect trials,incorrect trials,"T-3,T-2,T-1",14.931034482758621,0.6597919097110483,201.75862068965517,0.016263243680002842,0.01893438975224858,0.052857428683868404,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RF,incorrect trials,incorrect trials,"T-7,T-6,T-5",14.931034482758621,0.5926011309272518,201.75862068965517,0.00958986177767956,0.006923911609996434,0.016799273147177038,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RNN,correct trials,correct trials,"T-3,T-2,T-1",14.5,0.7191094049167481,2584.866666666667,,,,0.17624548288683098,0.21392661333084106,0.2241587195545435,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RNN,correct trials,correct trials,"T-7,T-6,T-5",14.5,0.6584563368785374,2584.866666666667,,,,0.1740466037260679,0.24174857235047967,0.27287849634109684,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RNN,correct trials,incorrect trials,"T-3,T-2,T-1",14.931034482758621,0.6444606111633477,201.75862068965517,,,,0.22089877743916264,0.27315412140611944,0.2828915179546537,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RNN,correct trials,incorrect trials,"T-7,T-6,T-5",14.931034482758621,0.5939311490038224,201.75862068965517,,,,0.1954798766187039,0.27847979917865373,0.3147409301379631,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RNN,incorrect trials,correct trials,"T-3,T-2,T-1",14.5,0.670113715351415,760.2,,,,0.16785723275194567,0.2219271546850602,0.24328291242321332,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RNN,incorrect trials,correct trials,"T-7,T-6,T-5",14.5,0.6002495208319295,760.2,,,,0.16886864920767644,0.2439379583345726,0.2800846329579751,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RNN,incorrect trials,incorrect trials,"T-3,T-2,T-1",14.711864406779661,0.700333689728383,674.542372881356,,,,0.19113109655820337,0.25376329446528145,0.27586553187377877,,,,,,,,,,,,
data_Maniscalco_2017_expt1,RNN,incorrect trials,incorrect trials,"T-7,T-6,T-5",14.711864406779661,0.6504650592512449,674.542372881356,,,,0.17927594194030863,0.2621277633391447,0.30022534288039776,,,,,,,,,,,,
data_Maniscalco_2017_expt1,SVM,correct trials,correct trials,"T-3,T-2,T-1",14.5,0.671249201252479,760.2,,,,,,,-0.15018175753996552,-0.0370291947358026,0.030400132296130655,0.19986578995117352,-0.13944192065771063,-0.057428445815647246,0.02967381470380265,0.21271862441985115,-0.23813949566198359,-0.07903437803983342,0.05219137933448771,0.3465366618439378
data_Maniscalco_2017_expt1,SVM,correct trials,correct trials,"T-7,T-6,T-5",14.5,0.5978465430761465,760.2,,,,,,,-0.13579541672877934,-0.03717070129397672,0.029011651005502237,0.17841140070708822,-0.13672004988011108,-0.040079491468282526,0.02330388143493832,0.18953991087281083,-0.14881429143732977,-0.06286830546290759,0.039420213862958804,0.2105845464638648
data_Maniscalco_2017_expt1,SVM,correct trials,incorrect trials,"T-3,T-2,T-1",14.931034482758621,0.6526171373666458,201.75862068965517,,,,,,,-0.1504348418370244,-0.03720370835008289,0.029846980604191185,0.20088618190473723,-0.13942029560713037,-0.05776734997858503,0.029146506023088586,0.2135743485553663,-0.23840936318944841,-0.07931993715592496,0.051795740766920464,0.34749338039483646
data_Maniscalco_2017_expt1,SVM,correct trials,incorrect trials,"T-7,T-6,T-5",14.931034482758621,0.5910189154806207,201.75862068965517,,,,,,,-0.13561102598522157,-0.03753508855959124,0.02827066833314688,0.17937339250562395,-0.1370708051516071,-0.04019370434755708,0.022975997150600617,0.19040132752539518,-0.14901228859251708,-0.06331111763769333,0.03901324134133615,0.2116955254545184
data_Maniscalco_2017_expt1,SVM,incorrect trials,correct trials,"T-3,T-2,T-1",14.5,0.6718618406457495,760.2,,,,,,,-0.15259432100135767,-0.0426869854110785,0.031815240893698464,0.20949361606768763,-0.1398507903225456,-0.053575084836235506,0.02889643074698091,0.2034233924555492,-0.24488921323316276,-0.08705908656635562,0.053807328808265366,0.35959313360855877
data_Maniscalco_2017_expt1,SVM,incorrect trials,correct trials,"T-7,T-6,T-5",14.5,0.5972979650990314,760.2,,,,,,,-0.1442132020990577,-0.029561989681619973,0.025307362354583203,0.17984955382131892,-0.12413052428828321,-0.039888555458201844,0.012162889441901576,0.18055276808788176,-0.16297860871447983,-0.06482893078243555,0.051405706727370236,0.21186498563035358
data_Maniscalco_2017_expt1,SVM,incorrect trials,incorrect trials,"T-3,T-2,T-1",14.931034482758621,0.6518980449454561,201.75862068965517,,,,,,,-0.15233990018319707,-0.043327096360451456,0.031248845828900428,0.21034954922117938,-0.14055392832793553,-0.05356601224383564,0.028560447324559382,0.20441580681132218,-0.24509059980397005,-0.08755219437405125,0.052794400442634296,0.361259770007654
data_Maniscalco_2017_expt1,SVM,incorrect trials,incorrect trials,"T-7,T-6,T-5",14.931034482758621,0.5888919446767094,201.75862068965517,,,,,,,-0.14561207433440074,-0.02966897908905083,0.025511953621844625,0.18114635264683193,-0.12347057665654212,-0.04082508331874431,0.011128838127056794,0.18147524330847856,-0.1630484481743284,-0.06483401954345545,0.050517568921527506,0.2124715497690355
data_Maniscalco_2017_expt2,RF,correct trials,correct trials,"T-3,T-2,T-1",20.0,0.6292644796656486,353.5121951219512,0.008839192256726216,0.009698113741363394,0.07539489837370049,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RF,correct trials,correct trials,"T-7,T-6,T-5",20.0,0.5739234510357035,353.5121951219512,0.016634171892133176,0.01367126109783538,0.02246754553824222,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RF,correct trials,incorrect trials,"T-3,T-2,T-1",20.0,0.6666860484573047,139.6829268292683,0.01335731403496691,0.018220184242571616,0.07995359792754968,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RF,correct trials,incorrect trials,"T-7,T-6,T-5",20.0,0.596151169815518,139.6829268292683,0.010159216060083479,0.011243440053640787,0.016232625795558876,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RF,incorrect trials,correct trials,"T-3,T-2,T-1",20.0,0.6240833063761035,353.5121951219512,0.009929734126695662,0.011382570038576751,0.07710724511023964,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RF,incorrect trials,correct trials,"T-7,T-6,T-5",20.0,0.567614651469632,353.5121951219512,0.0156673910426439,0.016235742987874557,0.021516219512532908,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RF,incorrect trials,incorrect trials,"T-3,T-2,T-1",20.0,0.6657462405905592,139.6829268292683,0.018905274451148545,0.019301650205611236,0.0808511316048563,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RF,incorrect trials,incorrect trials,"T-7,T-6,T-5",20.0,0.5980709083711551,139.6829268292683,0.011290515463418135,0.014930933450324832,0.020183098551679206,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RNN,correct trials,correct trials,"T-3,T-2,T-1",20.0,0.6427769988770862,1591.0121951219512,,,,0.14151287367340268,0.20206169870386764,0.23038491581725637,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RNN,correct trials,correct trials,"T-7,T-6,T-5",20.0,0.596230537715114,1591.0121951219512,,,,0.1384655392229012,0.2234575686544725,0.2728744274368737,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RNN,correct trials,incorrect trials,"T-3,T-2,T-1",20.0,0.6574764944700546,139.6829268292683,,,,0.14939029245614643,0.2097029723227024,0.23704762466070128,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RNN,correct trials,incorrect trials,"T-7,T-6,T-5",20.0,0.5945850994401037,139.6829268292683,,,,0.14290296826965926,0.23372450161997865,0.2836278898914049,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RNN,incorrect trials,correct trials,"T-3,T-2,T-1",20.0,0.5990632363924977,353.5121951219512,,,,0.15254363749267125,0.2328769597338467,0.2754979544523649,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RNN,incorrect trials,correct trials,"T-7,T-6,T-5",20.0,0.5563918916909744,353.5121951219512,,,,0.14407746121287343,0.23641488939614558,0.28972477381821815,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RNN,incorrect trials,incorrect trials,"T-3,T-2,T-1",20.0,0.6459974291355183,628.7926829268292,,,,0.15711509584017644,0.23760578713220795,0.27866993362947207,,,,,,,,,,,,
data_Maniscalco_2017_expt2,RNN,incorrect trials,incorrect trials,"T-7,T-6,T-5",20.0,0.6124801121259709,628.7926829268292,,,,0.14874883713882145,0.245904100104803,0.299489831370188,,,,,,,,,,,,
data_Maniscalco_2017_expt2,SVM,correct trials,correct trials,"T-3,T-2,T-1",20.0,0.6157069532078047,353.5121951219512,,,,,,,-0.09781418091624064,-0.026046897061020032,0.04501099116743192,0.12195954132095808,-0.08915971423511072,-0.02394400777113819,0.030057605024669556,0.12337340974507635,-0.19303442786454525,-0.03223390078263711,0.05653948615670953,0.24885779930542387
data_Maniscalco_2017_expt2,SVM,correct trials,correct trials,"T-7,T-6,T-5",20.0,0.5549771094962201,353.5121951219512,,,,,,,-0.09267035958033133,-0.028432853700101852,0.02946435319570817,0.1320171292935022,-0.09359147898157592,-0.014846722665996672,0.03305085599655802,0.11198826086461308,-0.11470189407121216,-0.034226098813696294,0.051893764209248634,0.14457773008074926
data_Maniscalco_2017_expt2,SVM,correct trials,incorrect trials,"T-3,T-2,T-1",20.0,0.6651825432151018,139.6829268292683,,,,,,,-0.09781418091624064,-0.026046897061020032,0.04501099116743192,0.12195954132095808,-0.08915971423511072,-0.02394400777113819,0.030057605024669556,0.12337340974507635,-0.19303442786454525,-0.03223390078263711,0.05653948615670953,0.24885779930542387
data_Maniscalco_2017_expt2,SVM,correct trials,incorrect trials,"T-7,T-6,T-5",20.0,0.5872164167965108,139.6829268292683,,,,,,,-0.09267035958033133,-0.028432853700101852,0.02946435319570817,0.1320171292935022,-0.09359147898157592,-0.014846722665996672,0.03305085599655802,0.11198826086461308,-0.11470189407121216,-0.034226098813696294,0.051893764209248634,0.14457773008074926
data_Maniscalco_2017_expt2,SVM,incorrect trials,correct trials,"T-3,T-2,T-1",20.0,0.6140897840012051,353.5121951219512,,,,,,,-0.08906901968867555,-0.020294591114127673,0.04285220291255601,0.10687167027176193,-0.07659416084764131,-0.02835357693101563,0.028061537978629505,0.11553922585436291,-0.19299115459687763,-0.03361902153431633,0.06115301166251112,0.24883388538867704
data_Maniscalco_2017_expt2,SVM,incorrect trials,correct trials,"T-7,T-6,T-5",20.0,0.5564839752559142,353.5121951219512,,,,,,,-0.09226871666376721,-0.03290226883505682,0.028911441552076877,0.13932325686022107,-0.09218565297506628,-0.027225721135364096,0.044174540910654835,0.11360069365216693,-0.11568276139334702,-0.014780796736364695,0.0349486052778125,0.14364787473275603
data_Maniscalco_2017_expt2,SVM,incorrect trials,incorrect trials,"T-3,T-2,T-1",20.0,0.6632621260727706,139.6829268292683,,,,,,,-0.08906901968867555,-0.020294591114127673,0.04285220291255601,0.10687167027176193,-0.07659416084764131,-0.02835357693101563,0.028061537978629505,0.11553922585436291,-0.19299115459687763,-0.03361902153431633,0.06115301166251112,0.24883388538867704
data_Maniscalco_2017_expt2,SVM,incorrect trials,incorrect trials,"T-7,T-6,T-5",20.0,0.5950742215996792,139.6829268292683,,,,,,,-0.09226871666376721,-0.03290226883505682,0.028911441552076877,0.13932325686022107,-0.09218565297506628,-0.027225721135364096,0.044174540910654835,0.11360069365216693,-0.11568276139334702,-0.014780796736364695,0.0349486052778125,0.14364787473275603
data_Maniscalco_2017_expt3,RF,correct trials,correct trials,"T-3,T-2,T-1",10.0,0.6844914793367443,496.0952380952381,0.01789574570380493,0.01573092211088048,0.08516478507907523,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RF,correct trials,correct trials,"T-7,T-6,T-5",10.0,0.6041774187038148,496.0952380952381,0.012717770940085457,0.013115672220354998,0.023165026437975876,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RF,correct trials,incorrect trials,"T-3,T-2,T-1",10.0,0.6804736806391813,124.85714285714286,0.019529681093983228,0.006985323465222066,0.05814890196539166,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RF,correct trials,incorrect trials,"T-7,T-6,T-5",10.0,0.6425469768542482,124.85714285714286,0.014383654966560779,0.016339037714576003,0.03009020780345165,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RF,incorrect trials,correct trials,"T-3,T-2,T-1",10.0,0.671255015539022,496.0952380952381,0.015970628279891215,0.01851737706270184,0.08380340683369256,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RF,incorrect trials,correct trials,"T-7,T-6,T-5",10.0,0.594805103556958,496.0952380952381,0.010842798841368332,0.012952929675534516,0.018955020110366736,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RF,incorrect trials,incorrect trials,"T-3,T-2,T-1",10.0,0.6722200427899634,124.85714285714286,0.02461014945962496,0.013783352446793577,0.06262907319041539,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RF,incorrect trials,incorrect trials,"T-7,T-6,T-5",10.0,0.627152190236447,124.85714285714286,0.015748119866299832,0.0149431766038219,0.022532317183425552,,,,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RNN,correct trials,correct trials,"T-3,T-2,T-1",10.0,0.7024048959231732,1240.404761904762,,,,0.1636526592164522,0.20656581245185363,0.21964019530319742,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RNN,correct trials,correct trials,"T-7,T-6,T-5",10.0,0.6445591264154827,1240.404761904762,,,,0.12549011795116322,0.19295783145796686,0.2248156995822986,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RNN,correct trials,incorrect trials,"T-3,T-2,T-1",10.0,0.6557070012889428,124.85714285714286,,,,0.18387233182078316,0.2311318652438266,0.2484347317367792,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RNN,correct trials,incorrect trials,"T-7,T-6,T-5",10.0,0.6318873032497985,124.85714285714286,,,,0.1422644256658497,0.21486830681706556,0.2404209485809718,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RNN,incorrect trials,correct trials,"T-3,T-2,T-1",10.0,0.6455507308565804,496.0952380952381,,,,0.1491930230043917,0.21829680218139574,0.24750767224690035,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RNN,incorrect trials,correct trials,"T-7,T-6,T-5",10.0,0.588072560398804,496.0952380952381,,,,0.11767758557661656,0.19190459268256313,0.22939055160220181,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RNN,incorrect trials,incorrect trials,"T-3,T-2,T-1",10.0,0.6835862722073015,312.3333333333333,,,,0.15047159687882022,0.21832772645852638,0.25126259750686586,,,,,,,,,,,,
data_Maniscalco_2017_expt3,RNN,incorrect trials,incorrect trials,"T-7,T-6,T-5",10.0,0.6664855617874645,312.3333333333333,,,,0.1225313662906133,0.1956005408594917,0.22752936836332083,,,,,,,,,,,,
data_Maniscalco_2017_expt3,SVM,correct trials,correct trials,"T-3,T-2,T-1",10.0,0.6747739193638141,496.0952380952381,,,,,,,-0.11485948502812893,-0.06303330728034905,0.013371984080535325,0.21368117685747,-0.09741665853429451,-0.047918909361688376,0.008417044756471457,0.17497600075977415,-0.23820619541899854,-0.07956682506985696,0.024915712930614543,0.3841335210937644
data_Maniscalco_2017_expt3,SVM,correct trials,correct trials,"T-7,T-6,T-5",10.0,0.5953682883897814,496.0952380952381,,,,,,,-0.12395676932092689,-0.0507364780305187,0.005656938084019882,0.20620985990740678,-0.10332324515289851,-0.05610396906161814,-0.002594460393128753,0.19322942664455822,-0.1293721463627713,-0.07079961293817327,0.025717493917136618,0.21376205635085901
data_Maniscalco_2017_expt3,SVM,correct trials,incorrect trials,"T-3,T-2,T-1",10.0,0.6690026162984941,124.85714285714286,,,,,,,-0.11485948502812893,-0.06303330728034905,0.013371984080535325,0.21368117685747,-0.09741665853429451,-0.047918909361688376,0.008417044756471457,0.17497600075977415,-0.23820619541899854,-0.07956682506985696,0.024915712930614543,0.3841335210937644
