fold,decoder,source,accuracy_train,accuracy_test,score,n_sample,feature importance T-7,feature importance T-6,feature importance T-5,feature importance T-4,feature importance T-3,feature importance T-2,feature importance T-1,weight T-7 C-0,weight T-7 C-1,weight T-7 C-2,weight T-7 C-3,weight T-6 C-0,weight T-6 C-1,weight T-6 C-2,weight T-6 C-3,weight T-5 C-0,weight T-5 C-1,weight T-5 C-2,weight T-5 C-3,weight T-4 C-0,weight T-4 C-1,weight T-4 C-2,weight T-4 C-3,weight T-3 C-0,weight T-3 C-1,weight T-3 C-2,weight T-3 C-3,weight T-2 C-0,weight T-2 C-1,weight T-2 C-2,weight T-2 C-3,weight T-1 C-0,weight T-1 C-1,weight T-1 C-2,weight T-1 C-3,hidden states T-7,hidden states T-6,hidden states T-5,hidden states T-4,hidden states T-3,hidden states T-2,hidden states T-1
1,RF,cognitive,correct trials,correct trials,0.5767518620733371,911.8620689655172,0.0024790187989240657,-0.0006154965743012678,0.007886461208299748,-0.0005504596041561709,-0.0038401571693770947,0.0038569622108322954,0.020312970245623372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,cognitive,correct trials,incorrect trials,0.5824088839617408,513.0,0.0024742941959894527,-0.006526132524453027,-0.0013124760284230917,0.00018015298580176364,-0.002598147136969857,-0.0027000397554090456,0.014179255580097375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,cognitive,incorrect trials,correct trials,0.572097390786374,911.8620689655172,0.003159846617721959,0.000967635033891113,0.0029059071862470344,0.0026239482628624524,0.005185165890162091,0.004720519421830673,0.014029868860500653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,cognitive,incorrect trials,incorrect trials,0.6127328336439345,513.0,0.01657588757971331,0.012423523481342702,0.003340816459508169,0.0055186004322629635,0.006088500829065457,0.01840291119284447,0.02178298989934657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,mem_4,correct trials,correct trials,0.6154827372281101,102.89115646258503,0.005668163328365921,0.004369799407023547,0.004621526625805165,0.003647777132918467,0.003750974727678994,0.0072054257518312965,0.02015235217931575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,mem_4,correct trials,incorrect trials,0.6174512815709174,66.53061224489795,0.0055216356502824065,0.00555949637519367,-0.0005973846775130417,0.0023677661143044404,0.001873692120327147,0.008168894114923667,0.022846194875384133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,mem_4,incorrect trials,correct trials,0.6086621093798116,102.89115646258503,0.003440824726380441,0.008455411161116979,0.0019526828453720229,0.005897135042907121,0.004036465412811542,0.005322586731992305,0.016809923562947394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,mem_4,incorrect trials,incorrect trials,0.607028899980378,66.53061224489795,0.002439921743514278,0.003657507451294452,0.0017576909266494034,0.0067567348106910554,0.0048410419579380075,0.005859076392999935,0.01633496604038127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,mixed_4,correct trials,correct trials,0.6262853786921208,457.7190082644628,0.0027128129010667813,0.008601333466852904,0.008316337936358241,0.007635584814650929,0.00988155453446024,0.00889219475953219,0.03663173720068024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,mixed_4,correct trials,incorrect trials,0.599389332476916,168.91735537190084,0.003899912939183908,0.007161234674483878,0.004216210630177383,0.007617870007831239,0.008464010347404507,0.0078091112936190645,0.026202446662248427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,mixed_4,incorrect trials,correct trials,0.6167478728066927,457.7190082644628,0.007340624379939039,0.008824041725437168,0.003423490971174411,0.008224505704240688,0.00938410553696905,0.008160097458541758,0.02811598365107504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RF,mixed_4,incorrect trials,incorrect trials,0.5971738689495152,168.91735537190084,0.006365072408262238,0.010605812459097669,0.005867139771936013,0.007788808377417628,0.010507996942119196,0.009234007299657161,0.025477623936144188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RNN,cognitive,correct trials,correct trials,0.5690200128477414,911.8620689655172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0997327053812386,0.15128180854043913,0.18253698928988185,0.20425653487615203,0.21468837337063937,0.22307951377447824,0.22984937720814314
1,RNN,cognitive,correct trials,incorrect trials,0.5775407920331868,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10269698615777358,0.157247526014502,0.18572968049724212,0.19938459461347477,0.21235102541402154,0.22081932536829477,0.2249897331020784
1,RNN,cognitive,incorrect trials,correct trials,0.5593703785394223,911.8620689655172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05479422470303144,0.09085594570774708,0.11413407963252324,0.12885856588542377,0.13896960051644636,0.14722023844376378,0.15007358373025026
1,RNN,cognitive,incorrect trials,incorrect trials,0.6154745300248573,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05797001111438903,0.09359953593029156,0.1186147715532403,0.1337319789079671,0.1433018183913724,0.14646620579042482,0.15167749848152542
1,RNN,mem_4,correct trials,correct trials,0.6124804187077092,102.89115646258503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022950117572406337,-0.04041298155254703,-0.05300899307626825,-0.06088651253423673,-0.06977938392459332,-0.07652402749652562,-0.07985420998852687
1,RNN,mem_4,correct trials,incorrect trials,0.6190846536765701,66.53061224489795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016411292093166868,-0.032093653113258125,-0.04467391944965538,-0.05531431458412106,-0.05829938269952046,-0.0596044353315556,-0.0618441622026366
1,RNN,mem_4,incorrect trials,correct trials,0.5720748279258537,102.89115646258503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11875431601205194,0.20339564705381588,0.26065643925574566,0.2978234097272867,0.32310756237632565,0.3400343967107486,0.3511584903664735
1,RNN,mem_4,incorrect trials,incorrect trials,0.561408402548022,66.53061224489795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11626621069019141,0.19952654460964558,0.2549886798159834,0.2923602198573704,0.31631331652605615,0.3324141128014038,0.3446364592678439
1,RNN,mixed_4,correct trials,correct trials,0.6365164926621296,457.7190082644628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045972861390231816,-0.0812448795948828,-0.10611213751191134,-0.12420459506380918,-0.13531881782768895,-0.1450523945295121,-0.15325933146761433
1,RNN,mixed_4,correct trials,incorrect trials,0.598594309726484,168.91735537190084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044993970840438144,-0.07206936002023949,-0.09377179020815644,-0.107529974942796,-0.12487231529691095,-0.1324459420673911,-0.13600859510296695
1,RNN,mixed_4,incorrect trials,correct trials,0.5526263356311197,457.7190082644628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11583474845710125,0.1990642239712948,0.25617370449683885,0.29426023160869424,0.31971020291536306,0.33793709344761674,0.35140413849437535
1,RNN,mixed_4,incorrect trials,incorrect trials,0.5560792631567343,168.91735537190084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11547565734406455,0.1969425119632809,0.2517699692552247,0.2867435833115962,0.3140418647349743,0.3311940826444833,0.34132969441000094
1,SVM,cognitive,correct trials,correct trials,0.5861694834308493,911.8620689655172,,,,,,,,-0.0649736338318195,-0.03118889031145096,0.006791828080128394,0.08109362540249426,-0.06598642700674548,-0.02578027645067406,0.01092328773732862,0.07070583465851764,-0.0685591033997906,-0.0297881123961242,0.016791501289817674,0.0714739320827124,-0.07063438595312638,-0.025415745088069205,0.00467002706035709,0.08388073210026549,-0.08431337574292357,-0.023965981117746334,0.0027250521249367037,0.09591763445591427,-0.10236298095440849,-0.02374989401012502,0.01694827039222169,0.09522698825794589,-0.1828774331959462,-0.055290778670093126,0.01640497261920902,0.1967113600685392,,,,,,,
1,SVM,cognitive,correct trials,incorrect trials,0.590300075512095,513.0,,,,,,,,-0.0649736338318195,-0.03118889031145096,0.006791828080128394,0.08109362540249426,-0.06598642700674548,-0.02578027645067406,0.01092328773732862,0.07070583465851764,-0.0685591033997906,-0.0297881123961242,0.016791501289817674,0.0714739320827124,-0.07063438595312638,-0.025415745088069205,0.00467002706035709,0.08388073210026549,-0.08431337574292357,-0.023965981117746334,0.0027250521249367037,0.09591763445591427,-0.10236298095440849,-0.02374989401012502,0.01694827039222169,0.09522698825794589,-0.1828774331959462,-0.055290778670093126,0.01640497261920902,0.1967113600685392,,,,,,,
1,SVM,cognitive,incorrect trials,correct trials,0.5737398650483697,911.8620689655172,,,,,,,,-0.0649778615116024,-0.02958458769534378,0.05122643010305307,0.08093835353755298,-0.07206328048910454,-0.009667397552545611,0.03629622677414302,0.0920309105646533,-0.05954294892281692,-0.008548586905888786,0.022770587349974395,0.08918142180804689,-0.06183379330922103,-0.008461032892853906,0.006259886213856598,0.11411920997056076,-0.09455571884751995,0.006822010452620498,0.023721730088914587,0.12299027544330182,-0.0968903411316042,-0.01088304672081472,0.04442825628113803,0.12292437830285101,-0.16380783530286488,-0.009768586649430809,0.08204790453792915,0.18138787639029053,,,,,,,
1,SVM,cognitive,incorrect trials,incorrect trials,0.6052228217131957,513.0,,,,,,,,-0.0649778615116024,-0.02958458769534378,0.05122643010305307,0.08093835353755298,-0.07206328048910454,-0.009667397552545611,0.03629622677414302,0.0920309105646533,-0.05954294892281692,-0.008548586905888786,0.022770587349974395,0.08918142180804689,-0.06183379330922103,-0.008461032892853906,0.006259886213856598,0.11411920997056076,-0.09455571884751995,0.006822010452620498,0.023721730088914587,0.12299027544330182,-0.0968903411316042,-0.01088304672081472,0.04442825628113803,0.12292437830285101,-0.16380783530286488,-0.009768586649430809,0.08204790453792915,0.18138787639029053,,,,,,,
1,SVM,mem_4,correct trials,correct trials,0.6228817511488696,102.89115646258503,,,,,,,,-0.06497363383181938,-0.031188890311450918,0.006791828080128375,0.081093625402494,-0.06598642700674535,-0.025780276450674055,0.010923287737328629,0.07070583465851744,-0.06855910339979059,-0.029788112396124253,0.016791501289817667,0.07147393208271242,-0.0706343859531262,-0.025415745088069205,0.004670027060357098,0.08388073210026549,-0.08431337574292332,-0.02396598111774627,0.0027250521249366937,0.095917634455914,-0.10236298095440856,-0.023749894010125037,0.01694827039222169,0.09522698825794555,-0.18287743319594693,-0.05529077867009312,0.01640497261920899,0.19671136006853987,,,,,,,
1,SVM,mem_4,correct trials,incorrect trials,0.6353962961762626,66.53061224489795,,,,,,,,-0.06497363383181938,-0.031188890311450918,0.006791828080128375,0.081093625402494,-0.06598642700674535,-0.025780276450674055,0.010923287737328629,0.07070583465851744,-0.06855910339979059,-0.029788112396124253,0.016791501289817667,0.07147393208271242,-0.0706343859531262,-0.025415745088069205,0.004670027060357098,0.08388073210026549,-0.08431337574292332,-0.02396598111774627,0.0027250521249366937,0.095917634455914,-0.10236298095440856,-0.023749894010125037,0.01694827039222169,0.09522698825794555,-0.18287743319594693,-0.05529077867009312,0.01640497261920899,0.19671136006853987,,,,,,,
1,SVM,mem_4,incorrect trials,correct trials,0.6063163189550883,102.89115646258503,,,,,,,,-0.06497786151160238,-0.029584587695343785,0.0512264301030532,0.08093835353755288,-0.07206328048910444,-0.009667397552545625,0.03629622677414295,0.09203091056465366,-0.05954294892281696,-0.008548586905888783,0.022770587349974395,0.08918142180804664,-0.06183379330922102,-0.008461032892853897,0.006259886213856618,0.1141192099705607,-0.09455571884751994,0.006822010452620516,0.023721730088914657,0.12299027544330196,-0.09689034113160448,-0.010883046720814731,0.04442825628113819,0.1229243783028512,-0.16380783530286508,-0.009768586649430809,0.08204790453792887,0.18138787639029,,,,,,,
1,SVM,mem_4,incorrect trials,incorrect trials,0.6025430793204716,66.53061224489795,,,,,,,,-0.06497786151160238,-0.029584587695343785,0.0512264301030532,0.08093835353755288,-0.07206328048910444,-0.009667397552545625,0.03629622677414295,0.09203091056465366,-0.05954294892281696,-0.008548586905888783,0.022770587349974395,0.08918142180804664,-0.06183379330922102,-0.008461032892853897,0.006259886213856618,0.1141192099705607,-0.09455571884751994,0.006822010452620516,0.023721730088914657,0.12299027544330196,-0.09689034113160448,-0.010883046720814731,0.04442825628113819,0.1229243783028512,-0.16380783530286508,-0.009768586649430809,0.08204790453792887,0.18138787639029,,,,,,,
