filename,decoder,source,accuracy_train,accuracy_test,condition,fold,score,n_sample,weight T-3 C-0,weight T-3 C-1,weight T-3 C-2,weight T-3 C-3,weight T-2 C-0,weight T-2 C-1,weight T-2 C-2,weight T-2 C-3,weight T-1 C-0,weight T-1 C-1,weight T-1 C-2,weight T-1 C-3,feature importance T-3,feature importance T-2,feature importance T-1,hidden states T-3,hidden states T-2,hidden states T-1
../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,SVM,cognitive,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.5458792732109993,18.867924528301888,-0.11557639712767778,-0.06299224962194493,0.015066307908252162,0.1472653439400731,-0.12245399890443034,-0.07102537959577537,0.004193598560124426,0.1704131273569343,-0.21566650833854664,-0.11789023792908024,0.004363998162364903,0.3066395427764609,,,,,,
../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,SVM,cognitive,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5258443596704828,18.867924528301888,-0.10682044822686095,-0.05691402644661253,0.016212148509201423,0.12721217752011482,-0.11242428158463283,-0.06192562258128053,0.009106829541454527,0.14140310967553948,-0.13326309957552743,-0.08146575085475083,0.0076031592173436986,0.18024977985685045,,,,,,
../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,SVM,cognitive,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.5303964003005566,34.132075471698116,-0.09801626475265655,-0.03724252386357753,0.040817996987037364,0.18396233355739383,-0.11337988967028277,-0.030238989168205697,0.04687178309059887,0.20034523986244113,-0.20248730988985214,-0.024393536458823688,0.09219698596623802,0.32373662829475497,,,,,,
../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,SVM,cognitive,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.5141688194684163,34.132075471698116,-0.10252909990696286,-0.029901970313699826,0.04485170436346574,0.16041293099600035,-0.10212891131556957,-0.02931050951118565,0.04299954175857195,0.15858055207528302,-0.12944299670678822,-0.03058546508653784,0.05509782965335686,0.21329387902892125,,,,,,
../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,SVM,cognitive,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.5686429895716012,18.867924528301888,-0.09801626475265655,-0.03724252386357753,0.040817996987037364,0.18396233355739383,-0.11337988967028277,-0.030238989168205697,0.04687178309059887,0.20034523986244113,-0.20248730988985214,-0.024393536458823688,0.09219698596623802,0.32373662829475497,,,,,,
../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,SVM,cognitive,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5475830473623177,18.867924528301888,-0.10252909990696286,-0.029901970313699826,0.04485170436346574,0.16041293099600035,-0.10212891131556957,-0.02931050951118565,0.04299954175857195,0.15858055207528302,-0.12944299670678822,-0.03058546508653784,0.05509782965335686,0.21329387902892125,,,,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,RF,mem_4,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.6037822144797313,221.7941176470588,,,,,,,,,,,,,0.015344831584950529,0.015148703411815189,0.04350784495812295,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,RF,mem_4,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.5924112582283405,221.7941176470588,,,,,,,,,,,,,0.019395815245837562,0.017620647790881003,0.02727242434191707,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,RF,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6304523294565609,120.44117647058823,,,,,,,,,,,,,0.012285500675179011,0.019899728080674944,0.049066838864363395,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,RF,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6039927851226505,120.44117647058823,,,,,,,,,,,,,0.014539879614811027,0.013094303448075557,0.02962758418969406,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,RF,mem_4,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.5975017118897972,221.7941176470588,,,,,,,,,,,,,0.014182957039150549,0.01915410823891487,0.040167041978852194,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,RF,mem_4,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.5843633640145092,221.7941176470588,,,,,,,,,,,,,0.01964518080572472,0.017539446198728964,0.025862921997331548,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,RF,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6237860022783808,120.44117647058823,,,,,,,,,,,,,0.012998351504656955,0.02191820827007728,0.04535601833143278,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,RF,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5996093139344546,120.44117647058823,,,,,,,,,,,,,0.01546787784081797,0.01593683945683219,0.026518555058888893,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,RNN,mem_4,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.5749396258873801,221.7941176470588,,,,,,,,,,,,,,,,0.11162483153962324,0.16252512732572702,0.19587453773422514
../data/targets/mem_4-point/data_Matthews_2019.csv,RNN,mem_4,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.5643559424102307,221.7941176470588,,,,,,,,,,,,,,,,0.09948326293488206,0.16409926272535813,0.20133341468018068
../data/targets/mem_4-point/data_Matthews_2019.csv,RNN,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.587365173435218,120.44117647058823,,,,,,,,,,,,,,,,0.11829612666005072,0.19027219483726132,0.22457864553710832
../data/targets/mem_4-point/data_Matthews_2019.csv,RNN,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5652611479028169,120.44117647058823,,,,,,,,,,,,,,,,0.0968937708171057,0.1578745927731421,0.20023165234734358
../data/targets/mem_4-point/data_Matthews_2019.csv,RNN,mem_4,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.5560583036205302,221.7941176470588,,,,,,,,,,,,,,,,0.17205355604571249,0.26735045645439054,0.32356629529771025
../data/targets/mem_4-point/data_Matthews_2019.csv,RNN,mem_4,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.5434514816060391,221.7941176470588,,,,,,,,,,,,,,,,0.17631721643329,0.2829345716737033,0.3404391987409433
../data/targets/mem_4-point/data_Matthews_2019.csv,RNN,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.5819108076481405,120.44117647058823,,,,,,,,,,,,,,,,0.17690552916088992,0.28605258539028,0.34325364032381056
../data/targets/mem_4-point/data_Matthews_2019.csv,RNN,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5560727064134499,120.44117647058823,,,,,,,,,,,,,,,,0.17410735032325586,0.27790929891746013,0.33817287715475475
../data/targets/mem_4-point/data_Matthews_2019.csv,SVM,mem_4,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.5911114097032727,221.7941176470588,-0.11557639712767812,-0.06299224962194498,0.015066307908252122,0.14726534394007387,-0.12245399890442986,-0.07102537959577548,0.004193598560124452,0.17041312735693473,-0.21566650833854492,-0.11789023792908013,0.00436399816236488,0.30663954277646166,,,,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,SVM,mem_4,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.5802377500709704,221.7941176470588,-0.10682044822686221,-0.05691402644661276,0.01621214850920136,0.12721217752011404,-0.11242428158463197,-0.06192562258128037,0.009106829541454455,0.1414031096755387,-0.13326309957552893,-0.0814657508547505,0.007603159217343684,0.1802497798568514,,,,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,SVM,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6026581756127218,120.44117647058823,-0.11557639712767812,-0.06299224962194498,0.015066307908252122,0.14726534394007387,-0.12245399890442986,-0.07102537959577548,0.004193598560124452,0.17041312735693473,-0.21566650833854492,-0.11789023792908013,0.00436399816236488,0.30663954277646166,,,,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,SVM,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5831527912701084,120.44117647058823,-0.10682044822686221,-0.05691402644661276,0.01621214850920136,0.12721217752011404,-0.11242428158463197,-0.06192562258128037,0.009106829541454455,0.1414031096755387,-0.13326309957552893,-0.0814657508547505,0.007603159217343684,0.1802497798568514,,,,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,SVM,mem_4,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.5743776534263156,221.7941176470588,-0.09801626475265729,-0.03724252386357759,0.040817996987037156,0.18396233355739433,-0.11337988967028341,-0.030238989168205582,0.04687178309059882,0.20034523986244196,-0.2024873098898516,-0.024393536458823608,0.09219698596623815,0.32373662829475625,,,,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,SVM,mem_4,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.5644772762813137,221.7941176470588,-0.10252909990696343,-0.029901970313699944,0.04485170436346582,0.16041293099600046,-0.10212891131556842,-0.029310509511185655,0.0429995417585719,0.15858055207528274,-0.12944299670678994,-0.030585465086537634,0.05509782965335648,0.2132938790289214,,,,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,SVM,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6067394834292861,120.44117647058823,-0.09801626475265729,-0.03724252386357759,0.040817996987037156,0.18396233355739433,-0.11337988967028341,-0.030238989168205582,0.04687178309059882,0.20034523986244196,-0.2024873098898516,-0.024393536458823608,0.09219698596623815,0.32373662829475625,,,,,,
../data/targets/mem_4-point/data_Matthews_2019.csv,SVM,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5824675123487603,120.44117647058823,-0.10252909990696343,-0.029901970313699944,0.04485170436346582,0.16041293099600046,-0.10212891131556842,-0.029310509511185655,0.0429995417585719,0.15858055207528274,-0.12944299670678994,-0.030585465086537634,0.05509782965335648,0.2132938790289214,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RF,mem_4,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.6547912655047116,39.89473684210526,,,,,,,,,,,,,0.004130378096432845,0.004926998405226361,0.041387365334987894,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RF,mem_4,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.6319485563529469,39.89473684210526,,,,,,,,,,,,,0.010579492741150375,0.011590810789267438,0.011273149752012043,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RF,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6513948613889751,37.31578947368421,,,,,,,,,,,,,0.0014626042847017053,0.0020123827957743558,0.03926456911389116,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RF,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6404709211674233,37.31578947368421,,,,,,,,,,,,,0.005736849689031338,0.005694460030569316,0.02189030392786435,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RF,mem_4,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.6468613294637646,39.89473684210526,,,,,,,,,,,,,0.0029959255416948543,0.009277933648720293,0.04241409748167414,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RF,mem_4,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.6195376412934681,39.89473684210526,,,,,,,,,,,,,0.009925536923834345,0.011873656531486509,0.012072048603849151,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RF,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6389600698944345,37.31578947368421,,,,,,,,,,,,,0.0029044352639456487,0.004318554408063882,0.03615943914757441,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RF,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6257378793301629,37.31578947368421,,,,,,,,,,,,,0.006478648960781452,0.00609176640391537,0.019513910887624396,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RNN,mem_4,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.5971192583062407,39.89473684210526,,,,,,,,,,,,,,,,0.015925114408482363,0.023511625776958874,0.025270934513460623
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RNN,mem_4,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.6009381076483641,39.89473684210526,,,,,,,,,,,,,,,,0.014229419074533657,0.02240387062278384,0.01547210005973236
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RNN,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6079118455845367,37.31578947368421,,,,,,,,,,,,,,,,0.0047304627029294164,0.0005598027928858523,0.0009214794792186632
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RNN,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.599851175916102,37.31578947368421,,,,,,,,,,,,,,,,0.00766686701736992,0.007134252722033507,0.009966159748345442
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RNN,mem_4,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.5408770097358285,39.89473684210526,,,,,,,,,,,,,,,,0.10182898350828844,0.16160541577827595,0.19555082229348236
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RNN,mem_4,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.5356982359375014,39.89473684210526,,,,,,,,,,,,,,,,0.11008935631329414,0.17740027892628668,0.20789253477950728
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RNN,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.5360008819536665,37.31578947368421,,,,,,,,,,,,,,,,0.09304091480383872,0.1453594227839762,0.17740410497438125
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,RNN,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5316543825872891,37.31578947368421,,,,,,,,,,,,,,,,0.10489288756204922,0.16578644057551029,0.20271846917622546
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,SVM,mem_4,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.6268895958247933,39.89473684210526,-0.1155763971276781,-0.0629922496219452,0.015066307908252155,0.1472653439400733,-0.12245399890443012,-0.07102537959577548,0.004193598560124452,0.17041312735693506,-0.2156665083385451,-0.11789023792908014,0.004363998162364865,0.30663954277646105,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,SVM,mem_4,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.6092771047254542,39.89473684210526,-0.10682044822686225,-0.05691402644661254,0.01621214850920138,0.1272121775201144,-0.1124242815846321,-0.06192562258128021,0.009106829541454455,0.14140310967553918,-0.13326309957552812,-0.08146575085475076,0.007603159217343676,0.180249779856851,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,SVM,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6231278891682961,37.31578947368421,-0.1155763971276781,-0.0629922496219452,0.015066307908252155,0.1472653439400733,-0.12245399890443012,-0.07102537959577548,0.004193598560124452,0.17041312735693506,-0.2156665083385451,-0.11789023792908014,0.004363998162364865,0.30663954277646105,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,SVM,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6079574476780832,37.31578947368421,-0.10682044822686225,-0.05691402644661254,0.01621214850920138,0.1272121775201144,-0.1124242815846321,-0.06192562258128021,0.009106829541454455,0.14140310967553918,-0.13326309957552812,-0.08146575085475076,0.007603159217343676,0.180249779856851,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,SVM,mem_4,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.5816052725395197,39.89473684210526,-0.09801626475265722,-0.03724252386357759,0.04081799698703726,0.1839623335573944,-0.11337988967028283,-0.03023898916820559,0.04687178309059898,0.20034523986244154,-0.2024873098898515,-0.024393536458823615,0.09219698596623789,0.32373662829475497,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,SVM,mem_4,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.5649225771342082,39.89473684210526,-0.10252909990696335,-0.029901970313699944,0.04485170436346589,0.16041293099600087,-0.10212891131556837,-0.029310509511185658,0.0429995417585719,0.15858055207528315,-0.12944299670678924,-0.030585465086537707,0.05509782965335638,0.21329387902892122,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,SVM,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.5777965978053816,37.31578947368421,-0.09801626475265722,-0.03724252386357759,0.04081799698703726,0.1839623335573944,-0.11337988967028283,-0.03023898916820559,0.04687178309059898,0.20034523986244154,-0.2024873098898515,-0.024393536458823615,0.09219698596623789,0.32373662829475497,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,SVM,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5601932712551951,37.31578947368421,-0.10252909990696335,-0.029901970313699944,0.04485170436346589,0.16041293099600087,-0.10212891131556837,-0.029310509511185658,0.0429995417585719,0.15858055207528315,-0.12944299670678924,-0.030585465086537707,0.05509782965335638,0.21329387902892122,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RF,mem_4,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.6226204042881934,34.92727272727273,,,,,,,,,,,,,0.001876984817983599,0.005700186109278588,0.009416223614130206,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RF,mem_4,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.6004585079830319,34.92727272727273,,,,,,,,,,,,,0.001496153416119817,0.005481997568094243,0.0021640091905632073,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RF,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.610071722308383,37.58181818181818,,,,,,,,,,,,,0.002701694623925936,0.009318052982550054,0.029659043727749804,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RF,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.60410018255889,37.58181818181818,,,,,,,,,,,,,0.014728524087100636,0.010194511667449085,0.014695286573172947,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RF,mem_4,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.6033640484303805,34.92727272727273,,,,,,,,,,,,,0.0036801473431440344,0.010632039864127297,0.007685578036465889,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RF,mem_4,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.5802628714278956,34.92727272727273,,,,,,,,,,,,,0.0021199763082428522,0.007402982458298921,0.004333691521701277,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RF,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6064772435587579,37.58181818181818,,,,,,,,,,,,,0.004739577333325231,0.011885369596660856,0.028253172442329725,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RF,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5932524386091992,37.58181818181818,,,,,,,,,,,,,0.013914972639229951,0.00972252629219613,0.013480984400872887,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RNN,mem_4,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.620410675569857,34.92727272727273,,,,,,,,,,,,,,,,-0.03370703270678529,-0.059516356438127166,-0.08297551458143226
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RNN,mem_4,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.59588968382365,34.92727272727273,,,,,,,,,,,,,,,,-0.020256915057804938,-0.047954395646626256,-0.0655292257742324
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RNN,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.5778514432319123,37.58181818181818,,,,,,,,,,,,,,,,-0.04690440655519772,-0.0841300542169351,-0.09990916559145882
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RNN,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5866725189427613,37.58181818181818,,,,,,,,,,,,,,,,-0.03244175421105782,-0.057302157087542584,-0.07891239019753067
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RNN,mem_4,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.5077384039286085,34.92727272727273,,,,,,,,,,,,,,,,0.06414885958598791,0.10292793239472799,0.12601760938917902
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RNN,mem_4,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.4853243937217244,34.92727272727273,,,,,,,,,,,,,,,,0.08237056245720438,0.1272271803465442,0.15810346101464925
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RNN,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.5237324077678097,37.58181818181818,,,,,,,,,,,,,,,,0.054108245108860004,0.08407605221576556,0.11184165122328771
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,RNN,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5282944909810812,37.58181818181818,,,,,,,,,,,,,,,,0.07279147528090768,0.11974756013600696,0.14820795709446513
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,SVM,mem_4,correct trials,correct trials,"T-3,T-2,T-1",7.5,0.632292258452147,34.92727272727273,-0.11557639712767771,-0.06299224962194497,0.015066307908252145,0.1472653439400733,-0.12245399890443041,-0.07102537959577536,0.004193598560124427,0.17041312735693434,-0.21566650833854661,-0.11789023792908031,0.0043639981623649045,0.3066395427764595,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,SVM,mem_4,correct trials,correct trials,"T-7,T-6,T-5",7.5,0.6077822997669625,34.92727272727273,-0.10682044822686078,-0.05691402644661258,0.016212148509201427,0.12721217752011468,-0.11242428158463273,-0.06192562258128059,0.009106829541454522,0.14140310967553948,-0.1332630995755274,-0.08146575085475127,0.007603159217343704,0.18024977985685037,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,SVM,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.5947450459049669,37.58181818181818,-0.11557639712767771,-0.06299224962194497,0.015066307908252145,0.1472653439400733,-0.12245399890443041,-0.07102537959577536,0.004193598560124427,0.17041312735693434,-0.21566650833854661,-0.11789023792908031,0.0043639981623649045,0.3066395427764595,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,SVM,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.58512590972605,37.58181818181818,-0.10682044822686078,-0.05691402644661258,0.016212148509201427,0.12721217752011468,-0.11242428158463273,-0.06192562258128059,0.009106829541454522,0.14140310967553948,-0.1332630995755274,-0.08146575085475127,0.007603159217343704,0.18024977985685037,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,SVM,mem_4,incorrect trials,correct trials,"T-3,T-2,T-1",7.5,0.5362461466629928,34.92727272727273,-0.09801626475265655,-0.03724252386357751,0.04081799698703742,0.18396233355739341,-0.11337988967028284,-0.03023898916820577,0.046871783090598855,0.20034523986244146,-0.20248730988985217,-0.024393536458823705,0.09219698596623797,0.32373662829475525,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,SVM,mem_4,incorrect trials,correct trials,"T-7,T-6,T-5",7.5,0.5120087422514882,34.92727272727273,-0.10252909990696245,-0.029901970313699823,0.04485170436346574,0.16041293099600054,-0.10212891131556993,-0.02931050951118565,0.04299954175857185,0.15858055207528285,-0.12944299670678822,-0.030585465086537842,0.055097829653356876,0.21329387902892116,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,SVM,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.5707582754055043,37.58181818181818,-0.09801626475265655,-0.03724252386357751,0.04081799698703742,0.18396233355739341,-0.11337988967028284,-0.03023898916820577,0.046871783090598855,0.20034523986244146,-0.20248730988985217,-0.024393536458823705,0.09219698596623797,0.32373662829475525,,,,,,
../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,SVM,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.5439614624976925,37.58181818181818,-0.10252909990696245,-0.029901970313699823,0.04485170436346574,0.16041293099600054,-0.10212891131556993,-0.02931050951118565,0.04299954175857185,0.15858055207528285,-0.12944299670678822,-0.030585465086537842,0.055097829653356876,0.21329387902892116,,,,,,
../data/targets/mem_4-point/data_Siedlecka_unpub.csv,RF,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6840555261164908,145.3,,,,,,,,,,,,,0.004532729406856175,0.013249546701180425,0.03423454484803399,,,
../data/targets/mem_4-point/data_Siedlecka_unpub.csv,RF,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6424670887060538,145.3,,,,,,,,,,,,,0.0065458914224115275,0.0032448387482096525,0.014754443879018137,,,
../data/targets/mem_4-point/data_Siedlecka_unpub.csv,RF,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6726136435090948,145.3,,,,,,,,,,,,,0.008024197669539984,0.018757321670177067,0.03341413560455658,,,
../data/targets/mem_4-point/data_Siedlecka_unpub.csv,RF,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6256778253625429,145.3,,,,,,,,,,,,,0.00966820400755808,0.0057642649193549115,0.015554979420318579,,,
../data/targets/mem_4-point/data_Siedlecka_unpub.csv,RNN,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6356954800193756,145.3,,,,,,,,,,,,,,,,0.04700117989632417,0.07146217156423518,0.08591976973011697
../data/targets/mem_4-point/data_Siedlecka_unpub.csv,RNN,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6030760201268295,145.3,,,,,,,,,,,,,,,,0.049256083998261604,0.08408319255977403,0.10238170994416577
../data/targets/mem_4-point/data_Siedlecka_unpub.csv,RNN,mem_4,incorrect trials,incorrect trials,"T-3,T-2,T-1",7.5,0.5390670360364778,145.3,,,,,,,,,,,,,,,,0.12735363503561814,0.20271833978767972,0.24587318163685268
../data/targets/mem_4-point/data_Siedlecka_unpub.csv,RNN,mem_4,incorrect trials,incorrect trials,"T-7,T-6,T-5",7.5,0.49945934986561474,145.3,,,,,,,,,,,,,,,,0.13989558445591682,0.22722510751518712,0.2741581035427316
../data/targets/mem_4-point/data_Siedlecka_unpub.csv,SVM,mem_4,correct trials,incorrect trials,"T-3,T-2,T-1",7.5,0.6610279462766461,145.3,-0.11557639712767838,-0.06299224962194473,0.015066307908252132,0.14726534394007407,-0.12245399890442979,-0.07102537959577554,0.004193598560124433,0.170413127356934,-0.215666508338546,-0.11789023792908027,0.004363998162364905,0.30663954277645955,,,,,,
../data/targets/mem_4-point/data_Siedlecka_unpub.csv,SVM,mem_4,correct trials,incorrect trials,"T-7,T-6,T-5",7.5,0.6293597350448044,145.3,-0.10682044822686176,-0.05691402644661268,0.0162121485092014,0.12721217752011366,-0.11242428158463195,-0.06192562258128054,0.009106829541454411,0.14140310967553854,-0.13326309957552868,-0.08146575085475039,0.007603159217343737,0.18024977985685267,,,,,,
