fold,score,n_sample,source,sub_name,filename,hidden states T-3,hidden states T-2,hidden states T-1
0,0.5264290901545803,53,cognitive,16,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.07003071159124374,0.12352875620126724,0.1738186478614807
0,0.4942577089326557,53,cognitive,17,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04709568992257118,0.08590637147426605,0.11554007232189178
0,0.4114400149726236,53,cognitive,18,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.023405371233820915,-0.05744004249572754,-0.08993841707706451
0,0.4996919850581045,53,cognitive,19,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.07103442400693893,0.12853556871414185,0.17412391304969788
0,0.4564802440018635,53,cognitive,20,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.0679190456867218,0.12111160159111023,0.16817502677440643
0,0.4823258292462462,53,cognitive,21,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.02377142943441868,0.03371192887425423,0.045418091118335724
0,0.6166890789140101,53,cognitive,22,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.03719491511583328,0.06682784855365753,0.09878034144639969
0,0.44566940079036854,53,cognitive,23,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.00106163346208632,-0.0014230271335691214,-0.003363782772794366
0,0.511615044532041,53,cognitive,24,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.054460812360048294,0.10077640414237976,0.137800931930542
0,0.5181615571375019,53,cognitive,25,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04301829636096954,0.06885422766208649,0.09087072312831879
0,0.5477054678294256,53,cognitive,26,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.03950536996126175,0.059230364859104156,0.07927145808935165
0,0.4575824545822029,53,cognitive,27,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.010483738034963608,-0.03363901004195213,-0.0554245188832283
0,0.5743522214872645,53,cognitive,28,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.03850167244672775,0.06985636800527573,0.09635789692401886
0,0.49675653428025346,53,cognitive,29,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.07053257524967194,0.12667644023895264,0.18033865094184875
0,0.5595466495321126,53,cognitive,30,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.022153284400701523,0.03705548495054245,0.05294380709528923
0,0.5312280274428611,53,cognitive,31,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.02110506221652031,0.02844524011015892,0.031987808644771576
0,0.46008574758574755,53,cognitive,32,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04576251283288002,0.08067092299461365,0.11015884578227997
0,0.5188259698696132,53,cognitive,33,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.029223669320344925,0.048811811953783035,0.06122855469584465
0,0.5832954293690181,53,cognitive,34,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.066915363073349,0.12398956716060638,0.17486941814422607
0,0.6543344045557834,53,cognitive,35,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.06163548678159714,0.10776064544916153,0.1399601697921753
0,0.5025758519219654,53,cognitive,36,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.026886796578764915,0.04580336809158325,0.061779797077178955
0,0.5048392689609217,53,cognitive,37,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.03508324921131134,0.06141696497797966,0.08431429415941238
0,0.5266232569467071,53,cognitive,38,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04445575177669525,0.07850227504968643,0.11355655640363693
0,0.5629660353863956,53,cognitive,39,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.016397984698414803,0.021317841485142708,0.02731974609196186
0,0.48931175840474617,53,cognitive,40,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.025164365768432617,0.04036829620599747,0.056359339505434036
0,0.547652529025078,53,cognitive,41,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.06497605890035629,0.1180000752210617,0.15951043367385864
0,0.464192495390412,53,cognitive,42,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.06981384754180908,0.12126412242650986,0.1650259643793106
0,0.4793043803543996,53,cognitive,43,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.046680036932229996,0.0772610455751419,0.10351670533418655
0,0.5432064978572744,53,cognitive,44,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04134039953351021,0.0666683167219162,0.0863645151257515
0,0.5174947198917954,53,cognitive,45,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.009688588790595531,-0.02130325511097908,-0.03361189737915993
0,0.6243221919310938,53,cognitive,46,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.058995530009269714,0.09967334568500519,0.13288232684135437
0,0.4918385536032595,53,cognitive,47,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.01871676743030548,0.024749549105763435,0.0320451557636261
0,0.47207425484468774,53,cognitive,48,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.03992103785276413,0.06906118243932724,0.09960049390792847
0,0.523739532894999,53,cognitive,49,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.02018754929304123,0.025325212627649307,0.030470358207821846
0,0.54111393728415,53,cognitive,50,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.037176813930273056,0.05823158472776413,0.07778605818748474
0,0.4394161721284462,53,cognitive,51,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.008902160450816154,0.012916933745145798,0.01296991016715765
0,0.6236207366088198,53,cognitive,52,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.08365297317504883,0.14612208306789398,0.2006114274263382
0,0.5336081589178151,53,cognitive,53,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.02941412664949894,0.041159067302942276,0.05119016394019127
0,0.578082905857299,53,cognitive,9,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04468098282814026,0.08412560075521469,0.11948155611753464
0,0.4585158420327295,448,mem_4,1,../data/targets/mem_4-point/data_Matthews_2019.csv,0.007118355482816696,0.005635742098093033,0.00016078453336376697
0,0.5096512939559832,369,mem_4,2,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.00228843349032104,-0.013937140814960003,-0.02411901019513607
0,0.5117916872933397,390,mem_4,3,../data/targets/mem_4-point/data_Matthews_2019.csv,0.03586962819099426,0.06167113408446312,0.08324742317199707
0,0.524117626726548,478,mem_4,4,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.030544310808181763,-0.06879274547100067,-0.1021377220749855
0,0.48294872118687865,350,mem_4,5,../data/targets/mem_4-point/data_Matthews_2019.csv,0.01026211492717266,0.00821889191865921,0.008929631672799587
0,0.5478428626596855,374,mem_4,6,../data/targets/mem_4-point/data_Matthews_2019.csv,0.03147587552666664,0.05189882218837738,0.06867650151252747
0,0.4799975282100236,429,mem_4,7,../data/targets/mem_4-point/data_Matthews_2019.csv,0.052607111632823944,0.09616600722074509,0.13462544977664948
0,0.49233181265987813,364,mem_4,8,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.034051377326250076,-0.07582268118858337,-0.11153782904148102
0,0.516050541052448,355,mem_4,10,../data/targets/mem_4-point/data_Matthews_2019.csv,0.026887288317084312,0.041839756071567535,0.05554980784654617
0,0.4873005653477891,351,mem_4,11,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.00019265987793914974,-0.013370294123888016,-0.023715106770396233
0,0.5212803092847413,466,mem_4,12,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.012049776501953602,-0.03125171735882759,-0.04743897169828415
0,0.5457887957458172,77,mem_4,13,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.040644917637109756,-0.0851096585392952,-0.13309292495250702
0,0.5715116279149696,99,mem_4,14,../data/targets/mem_4-point/data_Matthews_2019.csv,0.06220512092113495,0.10769430547952652,0.1407313048839569
0,0.5347462187190577,170,mem_4,15,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.001838774885982275,-0.013837537728250027,-0.024486258625984192
0,0.6830869788106629,22,mem_4,16,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.03243256360292435,-0.05389394611120224,-0.07783274352550507
0,0.5288398270486923,121,mem_4,17,../data/targets/mem_4-point/data_Matthews_2019.csv,0.020781617611646652,0.025034861639142036,0.036548323929309845
0,0.6702815245849119,545,mem_4,18,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.032986950129270554,-0.0700191929936409,-0.09890580922365189
0,0.6319545998657711,594,mem_4,19,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.014560317620635033,-0.02826821431517601,-0.03515865281224251
0,0.5147695048858125,87,mem_4,20,../data/targets/mem_4-point/data_Matthews_2019.csv,0.02411823719739914,0.03534647077322006,0.040260206907987595
0,0.5641387355290984,128,mem_4,21,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.005297286435961723,-0.01342790201306343,-0.036079682409763336
0,0.4529062230974896,117,mem_4,22,../data/targets/mem_4-point/data_Matthews_2019.csv,0.019892549142241478,0.020092500373721123,0.019958574324846268
0,0.5107628321526148,169,mem_4,23,../data/targets/mem_4-point/data_Matthews_2019.csv,0.029921365901827812,0.04767012596130371,0.06821821630001068
0,0.46720896225814257,66,mem_4,24,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.009546301327645779,-0.02531130239367485,-0.03993190824985504
0,0.5415652210275729,527,mem_4,25,../data/targets/mem_4-point/data_Matthews_2019.csv,0.016297077760100365,0.021882222965359688,0.025513004511594772
0,0.5212937713999233,528,mem_4,26,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.03071686625480652,-0.06866499781608582,-0.1047641783952713
0,0.5118925451087737,577,mem_4,27,../data/targets/mem_4-point/data_Matthews_2019.csv,0.004332584794610739,-0.0004689066845458001,-0.0054071019403636456
0,0.5312521736188186,419,mem_4,28,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.006418270990252495,-0.021087104454636574,-0.03741467744112015
0,0.5823690268851398,436,mem_4,29,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.0399768240749836,-0.08493948727846146,-0.12328634411096573
0,0.5873928131124209,384,mem_4,30,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.07886828482151031,-0.15482944250106812,-0.2173270434141159
0,0.5368628120267522,482,mem_4,31,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.013447538018226624,-0.034536488354206085,-0.05494982749223709
0,0.5154289311187631,378,mem_4,32,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.030357113108038902,-0.06820236146450043,-0.10382333397865295
0,0.5057209900855104,440,mem_4,33,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.027585836127400398,-0.06275259703397751,-0.09847987443208694
0,0.4964929012005206,447,mem_4,34,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0068557546474039555,0.0005303320358507335,-0.006920734420418739
0,0.5614586916045801,449,mem_4,9,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.028170598670840263,-0.06046770140528679,-0.08691957592964172
0,0.5580718592412712,78,mem_4,1,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.01403413712978363,-0.035955075174570084,-0.053501226007938385
0,0.49166765232339005,78,mem_4,2,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.04395536333322525,-0.10041613131761551,-0.14831554889678955
0,0.5038193063647377,78,mem_4,3,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.008329679258167744,-0.02690117433667183,-0.04719940945506096
0,0.5198792653173384,78,mem_4,4,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.03248788043856621,-0.07233542203903198,-0.10787782818078995
0,0.5640553956024184,78,mem_4,5,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.011293848045170307,-0.035974785685539246,-0.05916035547852516
0,0.4438727419520096,78,mem_4,6,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.012535068206489086,-0.03506581112742424,-0.04890194907784462
0,0.5580186300449727,78,mem_4,7,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.03301842883229256,0.05141006410121918,0.06167053431272507
0,0.5251394664046795,78,mem_4,8,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.02136707678437233,-0.054592303931713104,-0.07967417687177658
0,0.46177255384912586,78,mem_4,10,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.02946515940129757,-0.059916943311691284,-0.08564712107181549
0,0.5212596189043799,78,mem_4,11,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.03545206040143967,-0.07441029697656631,-0.11947036534547806
0,0.4156515165851621,78,mem_4,12,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.055628757923841476,-0.10398303717374802,-0.14221309125423431
0,0.5383534809066723,78,mem_4,13,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.08371558040380478,-0.16430720686912537,-0.22623024880886078
0,0.5485560069444405,78,mem_4,14,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.07298864424228668,-0.14467202126979828,-0.2047414928674698
0,0.46977170851289696,78,mem_4,15,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.034281689673662186,-0.06965397298336029,-0.09749775379896164
0,0.5181200605393887,78,mem_4,16,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.035187579691410065,-0.08780678361654282,-0.13600443303585052
0,0.5713605245728004,78,mem_4,17,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.07350727170705795,-0.1440151482820511,-0.2049146294593811
0,0.4884426201452102,78,mem_4,18,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.04459109902381897,-0.09153052419424057,-0.12091706693172455
0,0.5191142068386494,78,mem_4,19,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.06553860753774643,-0.13861903548240662,-0.20211397111415863
0,0.5151498001238113,78,mem_4,20,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.062221135944128036,-0.12295021116733551,-0.1770181953907013
0,0.48550823256158787,78,mem_4,21,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.03735889121890068,0.06304984539747238,0.09084539860486984
0,0.6123822070803138,78,mem_4,22,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.01686323620378971,-0.04311273247003555,-0.07426151633262634
0,0.6032998752571122,78,mem_4,23,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.04584425687789917,0.0804748609662056,0.10713068395853043
0,0.5054894073567286,78,mem_4,24,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.07413698732852936,0.1360051929950714,0.19167785346508026
0,0.4944597209242484,78,mem_4,25,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.08943859487771988,0.16568239033222198,0.22851501405239105
0,0.5005068615265984,77,mem_4,26,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.0788489282131195,-0.14884911477565765,-0.22195273637771606
0,0.5234986920151874,76,mem_4,27,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.01477138139307499,-0.01982288621366024,-0.03099995292723179
0,0.5168355383651436,78,mem_4,28,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.06452187895774841,0.12251663208007812,0.17940649390220642
0,0.5158162358422214,74,mem_4,29,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.0477820485830307,-0.10033449530601501,-0.14766988158226013
0,0.5924385248694999,70,mem_4,30,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.027440495789051056,-0.05787210538983345,-0.08926094323396683
0,0.5555071400718212,78,mem_4,31,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.003989211283624172,-0.002324500819668174,0.0046645463444292545
0,0.40590891712990873,78,mem_4,32,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.0855279490351677,0.15290920436382294,0.21128620207309723
0,0.5301995645786763,78,mem_4,33,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.06341005861759186,0.11325777322053909,0.15524591505527496
0,0.490558144989536,78,mem_4,34,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.046790726482868195,0.0722837969660759,0.09196783602237701
0,0.5521598158470425,78,mem_4,35,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.06939697265625,0.12840697169303894,0.18207696080207825
0,0.5045414896567832,63,mem_4,36,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.038019925355911255,0.06777040660381317,0.09255094081163406
0,0.6039380762266792,78,mem_4,37,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.02517916075885296,0.047728002071380615,0.06628525257110596
0,0.5104766520345821,78,mem_4,38,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.034205157309770584,-0.07143045961856842,-0.10391487181186676
0,0.4995243389694588,78,mem_4,9,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.07467763125896454,-0.14342302083969116,-0.20550957322120667
0,0.4605027204801633,78,mem_4,1,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.04943592846393585,-0.10639919340610504,-0.15932703018188477
0,0.45665464968391123,78,mem_4,2,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.049288559705019,-0.10037114471197128,-0.1472994089126587
0,0.5225236220837506,70,mem_4,3,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.01186998188495636,-0.03682592883706093,-0.06042385846376419
0,0.45278020164175214,78,mem_4,4,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.051982585340738297,-0.0992918312549591,-0.14269514381885529
0,0.4551199932314063,78,mem_4,5,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.0035008429549634457,-0.018811199814081192,-0.03410402312874794
0,0.49041878872761224,71,mem_4,6,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.006622257176786661,-0.002052415395155549,-0.013385080732405186
0,0.5039549613567625,77,mem_4,7,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.07560323923826218,-0.14654651284217834,-0.2029026448726654
0,0.5253561473668684,78,mem_4,8,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.052440691739320755,-0.10523086041212082,-0.150917649269104
0,0.5138834695088519,78,mem_4,10,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.004320462699979544,0.0016642040573060513,-0.004861755296587944
0,0.5013976625729343,78,mem_4,11,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.032518722116947174,0.04257301613688469,0.049101393669843674
0,0.47741671974081357,78,mem_4,12,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.0563107505440712,-0.11956199258565903,-0.18030068278312683
0,0.4704865545037145,78,mem_4,13,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.015782276168465614,0.013243346475064754,0.0027014166116714478
0,0.481864879478642,73,mem_4,14,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.040032949298620224,-0.0893450602889061,-0.13786226511001587
0,0.6572341610022061,78,mem_4,15,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.08917877078056335,0.14547187089920044,0.18854323029518127
