fold,score,n_sample,source,sub_name,filename,feature importance T-3,feature importance T-2,feature importance T-1
0,0.4628804835326574,53,cognitive,18,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.004640373009938215,-0.021009402612663507,-0.054954995226734374
0,0.6695102133073914,53,cognitive,19,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.005150894198861522,0.00010556686317196862,0.08242839203432996
0,0.4953057302585604,53,cognitive,20,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.0025802396342884336,-0.01688755313883069,-0.045121182011413984
0,0.5243399624488266,53,cognitive,21,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.02318812710713935,0.04668997663067996,-0.03908297613717686
0,0.48044071202985933,53,cognitive,22,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.018164501188382125,0.028441341613384637,-0.04458119897292187
0,0.5491974378667926,53,cognitive,23,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.014104420221355784,-0.05716113605629741,0.026977585437262797
0,0.5951520721306176,53,cognitive,24,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.017238817080944536,0.02253218071739673,0.062237257901276134
0,0.49504555014780094,53,cognitive,25,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.017728617316748886,0.006362217836564194,0.01622215493119853
0,0.48700017119417083,53,cognitive,26,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.03415528518273701,0.0033584085701243273,-0.010686737738761581
0,0.5662086682499086,53,cognitive,27,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.0397215385691741,0.021421269502250373,0.032341067347382915
0,0.5087446896718777,53,cognitive,28,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.018359044560174474,-0.05049442240865297,-0.051179277143229715
0,0.4296873997696262,53,cognitive,29,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.04114844071991443,-0.015048435763173263,-0.03997085088641064
0,0.6113700060281154,53,cognitive,30,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.0009579571505933804,0.003003621464992923,0.08132971790028568
0,0.5623046150827481,53,cognitive,31,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.017680176660035962,0.013893746870728974,0.039161994749590694
0,0.5313297813297813,53,cognitive,32,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.0302100330225331,-0.004880085192585282,0.021984231046730973
0,0.5685158772635054,53,cognitive,33,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.00043305538371948284,0.028461624958778707,0.01908539208349458
0,0.6655356588975541,53,cognitive,34,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.004079382311237145,0.03677874645515774,0.03950660226869903
0,0.7496508838222943,53,cognitive,35,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.009737534995283226,0.060413565573274576,0.12011558492108772
0,0.4986574090106128,53,cognitive,36,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.012454257290523052,0.01116217208037062,-0.022691414546587872
0,0.5671827386047146,53,cognitive,37,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.005362513008519476,0.02036004734296515,0.008926006344635135
0,0.5155279477269594,53,cognitive,38,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.014940904263119031,-0.012171475044621937,0.002986675170525155
0,0.4802312873815644,53,cognitive,39,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.030601774855583706,-0.001973417158089341,0.022103533011312338
0,0.44644808680631853,53,cognitive,40,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.04363594539661612,0.015324417405210105,-0.02121306138455526
0,0.5954401625970254,53,cognitive,41,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.08403047751086971,-0.02484556112007088,0.03805116996293469
0,0.5300475238496072,53,cognitive,42,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.04689299993987493,-0.016059313371813367,-0.016480198813532142
0,0.47621916813893206,53,cognitive,43,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.03931658811186472,-0.021653338882228663,-0.0036715950267904806
0,0.47285083993170063,53,cognitive,44,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.03895831656646248,0.01005707610506824,-0.00459442877658609
0,0.5514731599612646,53,cognitive,45,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.023866862255672937,-0.007065984121501401,0.06389040158400948
0,0.5446894377587149,53,cognitive,46,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.020899437428189192,-0.010177018720601816,0.07044226277209498
0,0.48007552768582173,53,cognitive,47,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.0497841908227938,-0.0017258323784059726,-0.028911842514783754
0,0.4102680510183501,53,cognitive,48,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.05505393594654997,-0.02620837359712553,-0.11311512326910875
0,0.47434106053848124,53,cognitive,49,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.0007498906644577919,0.05349953924816525,-0.03417646384439115
0,0.4960983893962618,53,cognitive,50,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.012008759561951082,-0.01813271007951856,0.017034868598698426
0,0.5278053915969231,53,cognitive,51,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.016438069016546673,0.01357676237591966,0.016352660485646136
0,0.6767937299440849,53,cognitive,52,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,0.001222236979082847,0.004712167434023406,0.03326099117808042
0,0.42138667417655407,53,cognitive,53,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.052634992059098405,0.012058092584471014,-0.062219291906438746
0,0.5688312652291384,53,cognitive,9,../data/targets/cognitive-4-rating/data_Paulewicz_unpub1.csv,-0.0167869887408564,0.016370221694091934,0.029299231609391276
0,0.5006488169449489,448,mem_4,1,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.0010969191119956866,-0.00427679491063031,0.009510441395607878
0,0.5455658945826476,369,mem_4,2,../data/targets/mem_4-point/data_Matthews_2019.csv,0.01024946092814063,0.022331340601057202,0.013986252440121694
0,0.535271164156915,390,mem_4,3,../data/targets/mem_4-point/data_Matthews_2019.csv,0.007943396743784225,-0.003588136666822439,0.035690754369802166
0,0.511078116649843,478,mem_4,4,../data/targets/mem_4-point/data_Matthews_2019.csv,0.008098147805331773,0.0019744695370516206,0.005196079159372135
0,0.5228064661756177,350,mem_4,5,../data/targets/mem_4-point/data_Matthews_2019.csv,-6.512764522885739e-05,-0.008538320888118933,0.040275809962368944
0,0.5751252106286049,374,mem_4,6,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.002301590881062665,-0.0027346930977878436,0.08444741836875622
0,0.5596003727800208,429,mem_4,7,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.0027581185947309628,0.005127038236755676,0.06552540519015973
0,0.5720669383540145,364,mem_4,8,../data/targets/mem_4-point/data_Matthews_2019.csv,0.013095895976990369,0.013829712420258123,0.04775923297963729
0,0.5277402104317932,355,mem_4,10,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.0030535257685789354,0.018238035120942596,0.01829640294933895
0,0.5386736282808892,351,mem_4,11,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.004769187167975819,0.014042797154471588,0.035941014320547464
0,0.5262411133010463,466,mem_4,12,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0016262907388850056,0.003388054216662584,0.012455167711398618
0,0.6096104442137997,77,mem_4,13,../data/targets/mem_4-point/data_Matthews_2019.csv,0.014912956781665454,0.05372594908313638,0.06213708583830796
0,0.5494357159080392,99,mem_4,14,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0004723653487889279,-0.02447765183512888,-0.005345981238824182
0,0.6447009760162792,170,mem_4,15,../data/targets/mem_4-point/data_Matthews_2019.csv,0.045033142753553926,-0.008893191556613477,0.09116167516220976
0,0.7889368307131466,22,mem_4,16,../data/targets/mem_4-point/data_Matthews_2019.csv,0.02610891575529737,0.06565385409546597,0.17972658920027348
0,0.48343137356701915,121,mem_4,17,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.015209940806347005,0.004606694631955894,-0.021996018652159187
0,0.733254423333401,545,mem_4,18,../data/targets/mem_4-point/data_Matthews_2019.csv,0.020162960660687578,0.03258090011393032,0.1390157433501607
0,0.7684232868918907,594,mem_4,19,../data/targets/mem_4-point/data_Matthews_2019.csv,0.029360898082127617,0.026031107052678082,0.1620645145325656
0,0.46544902379011455,87,mem_4,20,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.007127462234368903,-0.03619858033054438,-0.019172077010147733
0,0.4912737209153894,128,mem_4,21,../data/targets/mem_4-point/data_Matthews_2019.csv,0.000706751446736148,0.009388735566259316,-0.010608433411888302
0,0.4929057151348252,117,mem_4,22,../data/targets/mem_4-point/data_Matthews_2019.csv,0.011227977568199526,0.00732843992263284,0.007372632266612561
0,0.47430510760284983,169,mem_4,23,../data/targets/mem_4-point/data_Matthews_2019.csv,0.006436860068509071,-0.0017748130956849796,-0.04442676683778005
0,0.5640090644783268,66,mem_4,24,../data/targets/mem_4-point/data_Matthews_2019.csv,0.022609686715834253,0.00376376995045028,0.03621743586559162
0,0.5126979465437367,527,mem_4,25,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0033610960647363296,-0.005945970438901898,0.013439955387350344
0,0.5556909487711492,528,mem_4,26,../data/targets/mem_4-point/data_Matthews_2019.csv,0.0022652946094642522,0.012126880628014125,0.04099635706411585
0,0.5002427193358822,577,mem_4,27,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.00030992915307519463,-0.011766809267754485,0.001489530868965533
0,0.5263515394771425,419,mem_4,28,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.003163946228753567,0.018968628119170373,0.026658968913340002
0,0.5652208853496106,436,mem_4,29,../data/targets/mem_4-point/data_Matthews_2019.csv,0.014891237342186869,0.027997867454836088,0.041721756584810525
0,0.6549083150334742,384,mem_4,30,../data/targets/mem_4-point/data_Matthews_2019.csv,0.039651029807182506,0.04521426906539398,0.05639710817458654
0,0.5758555499464726,482,mem_4,31,../data/targets/mem_4-point/data_Matthews_2019.csv,0.011197506765700537,0.021358764416860264,0.06082279990367212
0,0.5090061794910002,378,mem_4,32,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.0038494607012330095,-0.0049017960276704405,0.00803750198081914
0,0.5415223563187168,440,mem_4,33,../data/targets/mem_4-point/data_Matthews_2019.csv,0.008981453767013758,0.006134488665139581,0.04550605536148354
0,0.48883257019046855,447,mem_4,34,../data/targets/mem_4-point/data_Matthews_2019.csv,-0.003313347349279,0.003227074216102527,-0.005831150866259266
0,0.6250007629996993,449,mem_4,9,../data/targets/mem_4-point/data_Matthews_2019.csv,0.024960876291371746,0.03035741840790851,0.07476373459249515
0,0.48793244953549914,78,mem_4,1,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.0010164806658623017,0.023788787918840305,-0.01943911402078649
0,0.42630535448158396,78,mem_4,2,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.025091188031761837,-0.02176878809563238,-0.058606160650218043
0,0.4784375357144038,78,mem_4,3,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.03112914529853229,-0.04356198238834203,0.02991840039989211
0,0.4528092707245115,78,mem_4,4,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.01201081371734678,0.000506777194545055,-0.05650640127906344
0,0.565484539412067,78,mem_4,5,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.010697994068668448,0.04190140018837481,0.0749599855809158
0,0.4374831703130774,78,mem_4,6,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.010617650037840515,0.005935574253148746,-0.04193540953930975
0,0.5159454384369675,78,mem_4,7,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.006625212148183035,0.018660060736396922,-0.010345905866148013
0,0.5275312019170112,78,mem_4,8,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.017143365535393456,0.0073174917695409455,0.016222471734358583
0,0.6003131777789485,78,mem_4,10,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.03144644338926791,0.05596939677124766,0.06212700342676253
0,0.5481818192870582,78,mem_4,11,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.010400301376863907,0.00762232189277221,0.0376407700074979
0,0.5547061969361302,78,mem_4,12,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.023955814470703107,0.00217661171226361,0.07291444075566061
0,0.5421477716025588,78,mem_4,13,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.01938919144038833,0.019309865965451006,-0.007821970175693648
0,0.5064746850423686,78,mem_4,14,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.005522361193214265,-0.021954227727046256,0.003356104636490309
0,0.4448385353970324,78,mem_4,15,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.02056113403801693,-0.025820462363018208,-0.026263864893622237
0,0.4504708599107179,78,mem_4,16,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.024126014986946342,-0.024017554497409704,-0.03291077190218908
0,0.5338645932417458,78,mem_4,17,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.02746441527139689,-0.015737280780341305,-0.01770748743165883
0,0.4993885831970451,78,mem_4,18,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.015024972085566019,0.013730247313826782,0.007503183124868284
0,0.5082136550856902,78,mem_4,19,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.013627104605283002,-0.0005336595659769683,0.040003991784885964
0,0.45191839035335485,78,mem_4,20,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.0006676195055695444,0.00018128566952727577,-0.07335530482002972
0,0.5062156595044938,78,mem_4,21,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.027830663743760087,0.021604104841254346,-0.019144603421147727
0,0.6359805688605331,78,mem_4,22,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.0011131142501640602,-0.024057119077827305,0.087539349186414
0,0.7094076460030407,78,mem_4,23,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.02168982207633524,0.019210415542652393,0.15387526218940692
0,0.6008691879369699,78,mem_4,24,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.012871262788774974,0.012714994405414537,0.03122389134739042
0,0.6073166246112964,78,mem_4,25,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.018237928945906635,-0.004915174226331076,0.08706074000451396
0,0.5467215051386878,77,mem_4,26,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.0015879087115542312,0.023713105402991874,0.013792458491890851
0,0.5195129243207315,76,mem_4,27,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.030984411347612255,0.004195660994013861,-0.0218796894396616
0,0.572664594177752,78,mem_4,28,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.0071629720334488774,-0.005905087237324191,0.039685558547811736
0,0.5710979499727602,74,mem_4,29,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.0060033547195103565,0.045348595021916495,0.023919969550420646
0,0.5458012313518138,70,mem_4,30,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.0004903086918833788,0.0190599546213222,0.050209841886934226
0,0.6919066986419854,78,mem_4,31,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.007298182103897566,-0.016143135107487216,0.11133515675860498
0,0.6288737522312784,78,mem_4,32,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.0003381874557747966,-0.024020311367071077,0.009812303716661908
0,0.5142771854326131,78,mem_4,33,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.0071147801937276435,0.025965645744428705,-0.052712117603976094
0,0.48141192007968325,78,mem_4,34,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.004329337432955877,-0.022742457657283794,-0.0031196228879499465
0,0.5808315000450764,78,mem_4,35,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.011908088611311884,-0.00733675026957783,-0.013157897544931707
0,0.5715494934232617,63,mem_4,36,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.0077389724667513374,-0.03808727134702693,0.051769177287259674
0,0.6365453512052777,78,mem_4,37,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,0.028804647053727928,0.0030323440663514003,0.017062707857744597
0,0.6192688341004469,78,mem_4,38,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.00288512495093336,0.04787450024323544,0.07948227331970499
0,0.4573106984729376,78,mem_4,9,../data/targets/mem_4-point/data_Siedlecka_2018_Exp1.csv,-0.04644873483667656,-0.00438758174640822,-0.020666168281828833
0,0.5221824091817491,78,mem_4,1,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.004822363877161495,-0.00601917163041713,0.042044334592475086
0,0.52868010835067,78,mem_4,2,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.0006899514141265773,0.03716335687093739,-0.013492465736672333
0,0.4879038539539191,70,mem_4,3,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.004928715731564471,0.028747541625238855,-0.0009634611852723796
0,0.5482930612568024,78,mem_4,4,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.0524558098974904,0.019428711581239176,0.003384438687207303
0,0.5162130215798695,78,mem_4,5,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.015907414596273352,-0.026654932876160442,0.04671224928098336
0,0.5083065953654189,71,mem_4,6,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.002129546515575914,0.010848447712418292,0.011821004159239451
0,0.42287069326913623,77,mem_4,7,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.013604241298484254,-0.03266727215654438,-0.07699279262079214
0,0.4865147130654387,78,mem_4,8,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.0012552367321804869,-0.041283649878777876,-0.012689536760475689
0,0.6215671799329698,78,mem_4,10,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,0.0010660043055737757,0.02209943829833706,0.0443524574286148
0,0.5828570395486157,78,mem_4,11,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.01763374382260252,-0.0023562393976795716,0.07285234391212655
0,0.48989225948181175,78,mem_4,12,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.01403546679865974,0.0037680913613749646,0.005860398263783156
0,0.5318077189112486,78,mem_4,13,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.0014961379767007067,0.007245413551122787,-0.013372818603178016
0,0.4561006822903327,73,mem_4,14,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.02642389865960897,-0.045154075599760944,-0.03360501330430575
0,0.6369297805151325,78,mem_4,15,../data/targets/mem_4-point/data_Siedlecka_2018_Exp2.csv,-0.011177818910874882,0.0015417706613368276,0.03806465535525161
